"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","maize_HgHa","AET_mean","maize_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"15778","Brazil",56852,-8.54258,-51.9901,0.155154502095064,2.93523727732099,1.60557900858256,5.98977763964001,3.58078294659351,56852
"15780","Brazil",56854,0.468577,-60.9732,0.00325864769441205,2.97351269586196,1.58973427141557,5.98977763964001,3.58078294659351,56854
"15802","Brazil",56879,-11.2146,-51.0917,0.439379200962609,2.92248912240276,1.97948532322413,5.98977763964001,3.58078294659351,56879
"15816","Russian Federation",56897,53.5535,101.622,0.233984499405648,2.37031919240064,1.29142426742111,5.32502074550366,3.33487843404016,56897
"15819","Brazil",56901,-3.24649,-41.2042,0.200916182898822,2.88583052302252,2.11491418636473,5.98977763964001,3.58078294659351,56901
"15826","Brazil",56909,-3.14718,-64.5665,0.173620212530388,2.9557230564426,1.59019033045478,5.98977763964001,3.58078294659351,56909
"15828","Brazil",56912,3.17995,-60.9732,0.355893999913932,2.97492406895997,1.87694646243386,5.98977763964001,3.58078294659351,56912
"15829","United States",56913,34.3494,-113.076,0.490291020807909,1.94904131576049,1.99868892167615,6.47257508985315,4.55253120853509,56913
"15844","Brazil",56933,-3.14718,-67.2614,0.106215550682589,2.94584163080909,1.58644945032785,5.98977763964001,3.58078294659351,56933
"15863","Brazil",56961,-5.85147,-37.617,0.199215306615155,2.73719027539565,2.04205469617524,5.98977763964001,3.58078294659351,56961
"15881","Philippines",56983,13.1875,120.746,0.4610079440898,2.9639058261187,1.87697002889959,5.07753141635459,3.02038699518645,56983
"15887","Brazil",56990,-12.1,-60.9732,0.213944413140047,2.93882339641615,1.71643843843265,5.98977763964001,3.58078294659351,56990
"15893","Brazil",56996,-0.435754,-60.0749,0.0348535853668435,2.98743482211412,1.58206809794634,5.98977763964001,3.58078294659351,56996
"15912","Mali",57018,14.7695,-3.48104,0.251007641246112,2.59196183130756,0.656166734889534,2.56348108539441,2.49413466181068,57018
"15937","United States",57052,35.0911,-95.1092,0.806665401255143,2.89200179478997,2.19310237415769,6.47257508985315,4.55253120853509,57052
"15968","Russian Federation",57089,57.1341,99.8252,0.0890636219559318,2.28893289643251,1.29012360054254,5.32502074550366,3.33487843404016,57089
"15972","Russian Federation",57095,57.6193,80.9606,0.0132750771767133,2.35702685063449,1.29966943677946,5.32502074550366,3.33487843404016,57095
"15979","Brazil",57104,3.17995,-60.0749,0.414468513555364,2.9594445921773,1.71959540796097,5.98977763964001,3.58078294659351,57104
"15983","Brazil",57108,-3.14718,-47.4985,0.598496610078981,2.95156204132362,1.63769593260539,5.98977763964001,3.58078294659351,57108
"15991","Brazil",57118,-4.95121,-62.7698,0.067637060231175,2.93690551744155,1.59763119691273,5.98977763964001,3.58078294659351,57118
"16027","Indonesia",57160,-2.96529,113.344,0.310029794367494,3.00898522958244,1.69630469237962,4.0484418035504,2.91077933629609,57160
"16037","United States",57172,27.3827,-98.7025,0.613343685307347,2.62476077900687,2.08911518861775,6.47257508985315,4.55253120853509,57172
"16043","Russian Federation",57179,60.3978,56.7061,0.208335481029161,2.48140850064503,1.29582423215062,5.32502074550366,3.33487843404016,57179
"16057","Guinea",57194,9.46803,-12.4642,0.224649334114051,2.96922448502782,0.638284644779379,3.20709554041922,2.60583339786755,57194
"16072","Brazil",57215,-8.54258,-65.4648,0.0307376345030902,2.91526003585291,1.60134993099299,5.98977763964001,3.58078294659351,57215
"16099","Brazil",57250,-7.64738,-58.2783,0.132546490194196,2.93945387769296,1.80298357191316,5.98977763964001,3.58078294659351,57250
"16105","Brazil",57257,-4.0497,-60.0749,0.164884233734592,2.93916997698166,1.56203281484446,5.98977763964001,3.58078294659351,57257
"16109","Brazil",57262,1.37279,-55.5833,0.167814253424797,2.98786568567462,1.58305090667946,5.98977763964001,3.58078294659351,57262
"16112","Russian Federation",57266,58.5705,54.9095,0.435543564967405,2.44062800354114,1.32277285669198,5.32502074550366,3.33487843404016,57266
"16130","Brazil",57283,-10.3264,-53.7867,0.38445465532532,2.9663973714385,1.99666933275121,5.98977763964001,3.58078294659351,57283
"16139","Brazil",57292,-9.43566,-38.5153,0.390325292863889,2.59040125805779,1.97493652276782,5.98977763964001,3.58078294659351,57292
"16143","Ethiopia",57299,4.98391,38.7398,0.0312680387913179,2.71533418592593,1.10921735022858,3.63648789635337,2.09437779351545,57299
"16149","Spain",57306,37.3691,-1.8487,1.00785929524031,2.39586700003255,2.57437717068776,5.40708143378234,4.21334781739129,57306
"16152","India",57309,16.5103,75.5707,0.539302859916974,2.73289851564113,1.82096490817298,5.50520154772776,2.65874601931954,57309
"16156","United States",57312,40.0912,-112.177,0.977519967752689,2.34111642481338,2.27931830243968,6.47257508985315,4.55253120853509,57312
"16158","Central African Republic",57314,9.46803,19.8752,0.0658572891761748,2.82897812138245,0.721417559530676,2.20951501454263,2.43334291583504,57314
"16160","Kazakhstan",57316,54.0851,65.6892,0.0106797278133747,2.08382030719445,0.865181689454449,4.50851625226694,3.17598650936112,57316
"16163","United States",57319,35.0911,-117.567,0.386683888894999,2.33314127487795,2.0765575750714,6.47257508985315,4.55253120853509,57319
"16165","Russian Federation",57322,57.1341,48.6213,0.530199711654681,2.35115300897872,1.33552235904804,5.32502074550366,3.33487843404016,57322
"16166","Azerbaijan",57324,40.7776,47.7229,0.640131629145126,2.32988798200746,1.18022511732436,3.01870049866624,2.82271620925066,57324
"16172","Saudi Arabia",57332,28.1817,42.333,0.29189054829007,2.06681382205793,2.12995946093351,4.32570034291599,3.93411693195139,57332
"16173","United States",57333,40.7776,-96.9058,0.917066043729679,2.83305030275076,2.31079428033748,6.47257508985315,4.55253120853509,57333
"16180","India",57341,30.5421,78.2657,0.257471427232409,2.74636541505984,2.09703090862735,5.50520154772776,2.65874601931954,57341
"16181","China",57342,39.3978,109.707,0.79958391434066,2.55901196223687,2.22618017062112,6.95136909386879,2.99627669770714,57342
"16182","Myanmar",57343,19.9433,98.0286,0.444165505508622,2.9228366302588,1.55284819825475,3.59228781595213,2.23757342070395,57343
"16183","United States",57345,37.2755,-113.974,0.596108617287448,2.13816167043363,2.07450005120084,6.47257508985315,4.55253120853509,57345
"16186","United States",57348,33.601,-81.6345,0.700736697011633,2.9372222677203,2.51996329321671,6.47257508985315,4.55253120853509,57348
"16187","Ethiopia",57349,9.46803,42.333,0.257559096500895,2.65251110205361,1.5968966606467,3.63648789635337,2.09437779351545,57349
"16189","Congo DRC",57351,1.37279,25.2651,0.0391248477798042,2.94827175285557,0.576718957111566,0,2.26709515600535,57351
"16190","Yemen",57352,15.6418,45.028,0.0880425940027206,2.14906324627629,1.3569621700077,3.93495270781786,2.70832088674834,57352
"16196","China",57360,43.4523,86.3505,0.949391146251657,1.40846206438899,2.34107458593039,6.95136909386879,2.99627669770714,57360
"16199","Nigeria",57365,8.57503,4.6038,0.278031976230464,2.88861402574433,1.62393670896412,0,2.77291888787602,57365
"16200","Papua New Guinea",57366,-9.11652,142.787,0.550458192921771,3.00471535682375,1.24269577044569,2.8668778143375,2.79622643974621,57366
"16201","Congo",57367,-0.435754,14.4853,0.141094102421038,2.9535641128188,1.19324563578374,1.85125834871908,2.93941686176546,57367
"16203","Canada",57371,49.0536,-95.1092,0.358493075549271,2.6891449474838,1.9487375904213,5.43420630841758,4.37324138608759,57371
"16204","United States",57372,40.7943,-74.4723,0.581548058189682,2.83858675637914,2.42840526390841,6.47257508985315,4.55253120853509,57372
"16205","United States",57373,35.0911,-78.9395,0.737166839596283,2.95618749409542,2.55182201420286,6.47257508985315,4.55253120853509,57373
"16206","Afghanistan",57374,36.5542,69.2825,0.333233490357136,2.32682942931282,0.575919167269454,0,2.26964184190232,57374
"16208","China",57378,36.5542,115.097,0.73322134707135,2.74884303681457,2.53620846514299,6.95136909386879,2.99627669770714,57378
"16216","Congo DRC",57388,4.08244,25.2651,0.0161164098794617,2.92811377900245,1.05642333135049,0,2.26709515600535,57388
"16222","Indonesia",57396,-3.15472,141.141,0.5018040191957,3.00247359107017,1.58438059745058,4.0484418035504,2.91077933629609,57396
"16227","Papua New Guinea",57401,-9.10037,146.865,0.814913195241665,2.98761839030178,1.18256841054403,2.8668778143375,2.79622643974621,57401
"16233","China",57412,41.457,101.622,0.0512864548114319,2.41451574560974,2.06264814273104,6.95136909386879,2.99627669770714,57412
"16237","China",57417,28.9746,109.707,0.471011489435748,2.8564717438287,2.37430310693103,6.95136909386879,2.99627669770714,57417
"16238","Italy",57418,38.9796,8.82022,0.771792562669057,2.62143594963443,2.3782260627855,5.76804136889562,4.34930177402526,57418
"16245","Congo DRC",57426,-5.85147,18.0785,0.191879740684394,2.91232013317834,0.898754431763527,0,2.26709515600535,57426
"16247","Kazakhstan",57429,42.7943,71.0791,0.67564258061695,2.43982123523004,0.777012404800591,4.50851625226694,3.17598650936112,57429
"16249","Canada",57431,50.7932,-72.6513,0.0618987982685398,2.67470261819657,2.33231200060652,5.43420630841758,4.37324138608759,57431
"16251","United States",57433,40.0912,-77.1429,0.759083768103277,2.87362157177555,2.41434853828121,6.47257508985315,4.55253120853509,57433
"16254","Congo DRC",57438,-6.75027,18.9768,0.214608330386072,2.89833005817342,0.929533960144495,0,2.26709515600535,57438
"16255","Colombia",57441,3.17995,-74.4479,0.569163437795737,2.95805025940425,1.87709837392773,5.6784582838221,3.39165397941092,57441
"16256","United States",57442,34.3494,-109.482,0.498732903789119,2.45410952906718,1.95856971682311,6.47257508985315,4.55253120853509,57442
"16261","El Salvador",57448,13.3541,-88.6912,0.481444581963091,2.98076604632913,1.93456603144801,4.27630092457077,3.30134809148618,57448
"16263","China",57450,40.0912,79.164,0.577221068204217,1.32110998507971,2.33824518563232,6.95136909386879,2.99627669770714,57450
"16266","Russian Federation",57453,53.5535,87.2488,0.358002880949633,2.15288868880732,1.30834851362696,5.32502074550366,3.33487843404016,57453
"16272","Mexico",57463,24.94,-111.294,0.748161114106577,2.08616201931655,1.95764648283424,5.19781516944518,3.82053390533369,57463
"16273","Mexico",57464,20.7904,-103.194,0.774250955182949,2.77566894975766,2.21556148228191,5.19781516944518,3.82053390533369,57464
"16274","Kenya",57465,-2.24386,39.6381,0.396579051117454,2.71459417647973,1.35919770627351,4.28046454662692,2.62407708852023,57465
"16275","France",57467,49.9912,1.34638,0.979727175443667,2.74957989425083,2.31749782014819,5.83682522770016,4.39150652613484,57467
"16276","Russian Federation",57468,52.47,115.097,0.233328575215275,2.24552735560256,1.28836301996898,5.32502074550366,3.33487843404016,57468
"16278","India",57470,27.3827,75.5707,0.251575357794328,2.56119014818731,1.37528991389161,5.50520154772776,2.65874601931954,57470
"16279","Bangladesh",57472,23.302,89.9418,0.462542122610065,2.96148183228617,1.61383339965149,4.35812528527665,2.61998209528875,57472
"16280","Kazakhstan",57473,43.4523,78.2657,0.609317672394739,1.65481804052281,0.674707163029146,4.50851625226694,3.17598650936112,57473
"16281","Mexico",57474,20.7904,-101.397,0.631270987726405,2.70130065731288,2.14628524819005,5.19781516944518,3.82053390533369,57474
"16282","Kenya",57475,4.08244,37.8415,0.111007896417678,2.58143355304559,0.982735168548735,4.28046454662692,2.62407708852023,57475
"16283","Canada",57476,51.3591,-106.787,0.915927199627524,2.41909483861326,2.20056183236479,5.43420630841758,4.37324138608759,57476
"16286","Indonesia",57480,3.3427,97.3544,0.527776624318092,3.02279032869651,1.85775211833799,4.0484418035504,2.91077933629609,57480
"16287","Indonesia",57481,-3.12068,129.465,0.427843509371384,2.99736557839699,1.7938839114568,4.0484418035504,2.91077933629609,57481
"16292","China",57487,30.5421,107.91,0.602571532267905,2.83017990290523,2.34659255244341,6.95136909386879,2.99627669770714,57487
"16293","Yemen",57488,14.791,43.3153,0.246166266417799,1.98546389872934,1.62206102952357,3.93495270781786,2.70832088674834,57488
"16296","Azerbaijan",57491,40.0912,46.8246,0.646403732791406,2.31140063243214,1.18470429397549,3.01870049866624,2.82271620925066,57491
"16302","Libya",57498,32.5661,14.2341,0.206556041669788,1.87890460249259,1.56386694476837,4.29274327137707,3.75536562559557,57498
"16305","Saudi Arabia",57503,20.7904,42.333,0.00504175428045756,2.14606340381757,2.13038405205943,4.32570034291599,3.93411693195139,57503
"16307","Afghanistan",57506,36.5542,74.6724,0.014635750956841,2.69269482879692,0.869751016253288,0,2.26964184190232,57506
"16310","Sudan",57510,11.2468,29.7566,0.227886704099716,2.74092164826052,1.07359988211042,3.72320931040511,2.58970408801578,57510
"16311","Indonesia",57511,-8.55313,125.026,0.459568307350182,2.91109099404824,1.87908086544509,4.0484418035504,2.91077933629609,57511
"16313","India",57514,21.6327,77.3673,0.467019054668541,2.71597848632933,1.75802269055205,5.50520154772776,2.65874601931954,57514
"16314","Poland",57515,51.918,20.7735,0.807761118386126,2.60364691645579,2.21655462089523,4.79177483365164,3.67849955374174,57515
"16315","Russian Federation",57516,56.6424,66.5876,0.488130869673555,2.18349015593221,1.31411941340573,5.32502074550366,3.33487843404016,57516
"16317","Mexico",57518,22.4609,-98.0314,0.396722399925038,2.89756164114905,2.06558048435883,5.19781516944518,3.82053390533369,57518
"16318","Germany",57519,48.4596,13.587,0.93844306498463,2.70337327412185,2.45979838929531,5.36638186074997,4.41865905031594,57519
"16321","Georgia",57522,41.457,45.028,0.547831652916241,2.30976953698426,1.86562526822878,4.33380987485523,2.91491025581416,57522
"16322","Congo DRC",57524,-6.75027,21.6718,0.162654571810747,2.91758052369068,1.12434525928845,0,2.26709515600535,57524
"16323","Sudan",57525,13.0145,28.8583,0.227886704099716,2.49913863277124,1.05233758350307,3.72320931040511,2.58970408801578,57525
"16324","Russian Federation",57526,46.6353,43.2314,0.530199711654681,2.63524132736658,1.34381698440067,5.32502074550366,3.33487843404016,57526
"16327","United States",57529,40.7776,-84.3294,0.913543345110898,2.84503525479643,2.51791927239544,6.47257508985315,4.55253120853509,57529
"16328","Canada",57530,49.6405,-99.6008,0.839025835658041,2.57876878594286,2.39383993709193,5.43420630841758,4.37324138608759,57530
"16331","India",57534,23.3024,89.0454,0.478590764185969,2.94901224554981,1.57924096532773,5.50520154772776,2.65874601931954,57534
"16334","Indonesia",57538,-0.435754,111.503,0.364248764957958,3.02844900070301,1.89699115655862,4.0484418035504,2.91077933629609,57538
"16337","India",57542,21.6327,86.3505,0.305453193115109,2.91260790775269,1.7740154090054,5.50520154772776,2.65874601931954,57542
"16339","Hungary",57545,47.8586,18.9768,0.755451598434311,2.69827146961335,2.14499552504506,4.61162773146829,3.74727443427803,57545
"16340","China",57546,29.7614,107.012,0.6131257313582,2.82036177562001,2.34867113663323,6.95136909386879,2.99627669770714,57546
"16342","Morocco",57548,33.601,-2.58272,0.00598213943025569,1.88179888823627,1.17821796633135,4.97335418216401,3.16095306782485,57548
"16344","Cameroon",57550,8.57503,12.6886,0.437118522137944,2.8715121261504,1.65062093876224,3.65791593682995,2.86238456188045,57550
"16345","Indonesia",57551,5.06766,95.5631,0.525344966712665,3.00906118732217,1.8207210401787,4.0484418035504,2.91077933629609,57551
"16347","Saudi Arabia",57554,20.7904,40.5364,0.120968091673634,2.05908760981604,2.13072245053266,4.32570034291599,3.93411693195139,57554
"16349","Canada",57556,53.5535,-104.991,0.752377738543397,2.42456081192986,2.20553911331448,5.43420630841758,4.37324138608759,57556
"16350","Burkina Faso",57557,13.8937,-3.48104,0.385303133042607,2.70664921377061,0.751622014777887,2.68484536164441,2.45136741350565,57557
"16360","Russian Federation",57568,59.4966,89.9438,0.135176843761968,2.30623349748699,1.2930192472918,5.32502074550366,3.33487843404016,57568
"16361","Yemen",57569,16.5103,49.5196,0.0067279232891218,1.61978875832314,1.39362274634969,3.93495270781786,2.70832088674834,57569
"16364","China",57572,46.013,124.978,0.820837610250628,2.70712896679995,2.27374800073491,6.95136909386879,2.99627669770714,57572
"16366","China",57575,47.2505,124.978,0.766908937716811,2.64417472506189,2.28577435429896,6.95136909386879,2.99627669770714,57575
"16367","Kazakhstan",57576,45.3835,77.3673,0.134955856269478,2.26770937294812,0.674352269289625,4.50851625226694,3.17598650936112,57576
"16368","Papua New Guinea",57577,-9.08888,152.808,0.814913195241665,3.09278328346223,1.11934544503029,2.8668778143375,2.79622643974621,57577
"16370","Russian Federation",57579,55.6394,57.6044,0.268009335275807,2.33620949213495,1.33040930719601,5.32502074550366,3.33487843404016,57579
"16371","Kenya",57581,-1.2953,41.3808,0.237232694051525,2.67238102502878,1.65824857912737,4.28046454662692,2.62407708852023,57581
"16372","United States",57582,40.7776,-98.7025,1.03296163656452,2.7388937591501,2.33422737326394,6.47257508985315,4.55253120853509,57582
"16375","Papua New Guinea",57585,-4.95121,144.741,0.814913195241665,2.98805172908388,1.27691022911745,2.8668778143375,2.79622643974621,57585
"16378","Pakistan",57588,32.0845,71.9774,0.464594674958952,2.14623881100229,1.98316454983989,5.06566932773143,2.7175806602292,57588
"16381","Turkey",57591,37.9899,36.0448,0.86013789214775,2.68149428665909,2.35120187487041,5.33782451404581,3.5953428256262,57591
"16383","Congo DRC",57593,1.37279,28.8583,0.0150878526885742,3.02098244291842,0.502258080710864,0,2.26709515600535,57593
"16384","Kazakhstan",57594,55.1279,68.3842,0.353192408371095,2.18399814228027,1.11113549218531,4.50851625226694,3.17598650936112,57594
"16386","China",57596,28.9746,103.418,0.562075430655096,2.73701269098478,2.36909683123565,6.95136909386879,2.99627669770714,57596
"16387","Turkey",57597,39.3978,41.4347,0.463393381867594,2.43292159294546,2.07038277639162,5.33782451404581,3.5953428256262,57597
"16392","Myanmar",57601,27.3827,98.0286,0.372943678812773,2.87052408468074,1.58334570132462,3.59228781595213,2.23757342070395,57601
"16393","Mexico",57603,30.5421,-111.279,0.614876943810948,2.20844455585488,1.96194151668316,5.19781516944518,3.82053390533369,57603
"16396","Turkey",57606,37.2755,32.4516,0.649263866795418,2.48014387958247,2.15863416054641,5.33782451404581,3.5953428256262,57606
"16397","Turkmenistan",57607,38.6973,65.6892,0.580734943150608,2.25998615696613,2.12007731227666,4.83241310188512,2.88553797188383,57607
"16398","China",57608,46.6353,117.792,0.51497612171696,2.49740688576921,1.94911091689326,6.95136909386879,2.99627669770714,57608
"16399","Congo DRC",57609,-7.64738,22.5701,0.254410418261776,2.89607818917821,1.05863245128696,0,2.26709515600535,57609
"16400","Afghanistan",57610,33.601,66.5876,0.340444126143673,2.15077470869496,0.557061054887992,0,2.26964184190232,57610
"16402","Canada",57613,47.2505,-72.6513,0.316859750391285,2.70973926396684,2.19045120713212,5.43420630841758,4.37324138608759,57613
"16403","Romania",57614,45.3835,26.1634,0.517488623847804,2.62807860889312,1.89713554535225,4.8616001175705,3.27944081689166,57614
"16409","China",57624,37.9551,117.76,0.705344413020442,2.70111034308411,2.43610922919333,6.95136909386879,2.99627669770714,57624
"16411","Indonesia",57626,0.698117,122.271,0.463231739317902,2.99936360275307,1.82500699500526,4.0484418035504,2.91077933629609,57626
"16412","Peru",57627,-4.95121,-78.0412,0.138276816602481,2.90872750249548,1.7996165228997,4.21937492462626,3.31522015660823,57627
"16415","Colombia",57631,2.15251,-78.5646,0.389741035672954,2.96639318184003,1.84008822299664,5.6784582838221,3.39165397941092,57631
"16416","Turkey",57632,37.2755,37.8415,0.706281946899955,2.16056499230693,2.0961538988925,5.33782451404581,3.5953428256262,57632
"16423","Russian Federation",57639,53.0152,48.6213,0.523184631132196,2.22175567659026,1.32119024689374,5.32502074550366,3.33487843404016,57639
"16424","Ukraine",57640,52.47,32.4516,0.727293779537282,2.47713848834089,1.37431854230958,5.28195781643865,2.91918067636586,57640
"16426","Canada",57642,50.2203,-103.194,0.84931256752923,2.53249275928347,2.21302928253572,5.43420630841758,4.37324138608759,57642
"16430","Turkey",57648,37.2755,33.3499,0.763908637274687,2.49594609259285,2.14715570991186,5.33782451404581,3.5953428256262,57648
"16433","Kazakhstan",57651,54.0851,64.7909,0.094971110587007,2.02759227102767,0.937011067008787,4.50851625226694,3.17598650936112,57651
"16434","Greece",57653,38.0432,27.1535,0.552618678777674,2.643082381325,2.29952298923915,4.86861505347097,4.14310934368233,57653
"16435","Greece",57653,38.0432,27.1535,0.552618678777674,2.643082381325,2.29952298923915,4.86861505347097,4.14310934368233,57653
"16437","Canada",57655,46.6353,-80.7362,0.364860684892166,2.71405519466761,2.15231095371577,5.43420630841758,4.37324138608759,57655
"16438","Japan",57656,34.2859,134.919,0.522507853639904,2.97218079019794,2.52007138501226,5.72928874039045,4.53949600698066,57656
"16441","Russian Federation",57659,57.6193,77.3673,0.0132750771767133,2.35087076211717,1.30133528421678,5.32502074550366,3.33487843404016,57659
"16449","Peru",57671,-4.36686,-81.2324,0.216882684941814,1.93671715069292,1.53376310925956,4.21937492462626,3.31522015660823,57671
"16452","Peru",57675,-4.95121,-75.3463,0.0922848522479081,2.92421003714608,1.80137920489451,4.21937492462626,3.31522015660823,57675
"16453","Cameroon",57676,11.2468,13.587,0.26887022484758,2.79443825079193,1.56397298825869,3.65791593682995,2.86238456188045,57676
"16455","Sudan",57679,12.1321,27.0617,0.225191761250438,2.56732400443633,1.06034245418431,3.72320931040511,2.58970408801578,57679
"16461","Cambodia",57685,13.8937,105.215,0.452739380627723,3.0194525925537,1.04516572985053,0,2.4976618359303,57685
"16465","Tajikistan",57692,40.0912,68.3842,0.654946215722176,2.28774842596605,2.08682239977108,3.56726169235387,2.26751551150824,57692
"16467","Congo DRC",57694,2.27666,29.7566,0.00928247714733163,2.99799841551084,1.7814616513622,0,2.26709515600535,57694
"16469","Papua New Guinea",57698,-4.0497,142.046,0.487221201682709,2.98570574466913,1.28038108417009,2.8668778143375,2.79622643974621,57698
"16472","Spain",57702,37.2755,-4.37935,1.03781130544309,2.58703800982207,2.57318624439841,5.40708143378234,4.21334781739129,57702
"16473","Colombia",57703,8.57503,-73.5496,0.44636232214044,3.00736416243354,1.99215340707797,5.6784582838221,3.39165397941092,57703
"16476","Peru",57708,-2.24386,-72.6513,0.016584328645544,2.90742095873783,1.80306359396535,4.21937492462626,3.31522015660823,57708
"16478","China",57710,35.0911,107.91,0.760954497735665,2.72780259161903,2.30568015659523,6.95136909386879,2.99627669770714,57710
"16481","Congo DRC",57714,-4.0497,24.3667,0.161089637207121,2.91392260151739,1.13831750972442,0,2.26709515600535,57714
"16483","China",57716,24.1295,100.724,0.514566147099061,2.89373204742277,2.35946569673201,6.95136909386879,2.99627669770714,57716
"16490","India",57724,18.2354,73.7741,0.407990428608924,2.704709577666,1.54153035610965,5.50520154772776,2.65874601931954,57724
"16491","Indonesia",57725,0.48659,99.8409,0.508052182376213,3.00988700503151,1.88900448108379,4.0484418035504,2.91077933629609,57725
"16495","Spain",57730,42.1292,-5.27767,1.01777156077223,2.60822667168248,2.61616109619556,5.40708143378234,4.21334781739129,57730
"16496","Indonesia",57731,4.23447,96.3539,0.538896264402248,3.02582501079624,1.89221119672129,4.0484418035504,2.91077933629609,57731
"16497","Russian Federation",57732,58.0981,41.4347,0.475913215208706,2.55909402006139,1.34605879585195,5.32502074550366,3.33487843404016,57732
"16499","United States",57734,45.3835,-102.296,0.62260531357148,2.50890629689672,2.11874443914491,6.47257508985315,4.55253120853509,57734
"16500","China",57735,37.9899,114.198,0.66008356781169,2.627317078691,2.43537351694558,6.95136909386879,2.99627669770714,57735
"16503","Russian Federation",57738,61.704,39.6381,0.24048982499487,2.5869086472714,1.32259862257636,5.32502074550366,3.33487843404016,57738
"16505","Canada",57740,50.7932,-111.279,0.850658453509724,2.47128297754385,2.30816666977698,5.43420630841758,4.37324138608759,57740
"16507","Saudi Arabia",57742,27.3827,44.1297,0.0461615046668653,2.07530793804594,2.13051431028691,4.32570034291599,3.93411693195139,57742
"16509","Yemen",57744,13.8937,45.9263,0.0107114511713943,1.87180914261601,1.29263186438341,3.93495270781786,2.70832088674834,57744
"16510","Indonesia",57745,-3.75137,134.157,0.334152379945387,3.0185073169642,1.69952627084012,4.0484418035504,2.91077933629609,57745
"16520","Myanmar",57759,23.3024,98.9269,0.469086147655551,2.9192431327873,2.08289304405314,3.59228781595213,2.23757342070395,57759
"16522","Peru",57761,-6.75027,-78.9395,0.427439945163768,2.49721769903054,2.09281879466939,4.21937492462626,3.31522015660823,57761
"16524","Turkmenistan",57763,38.6973,61.1977,0.0706876230091573,2.2736005984033,1.68925915673819,4.83241310188512,2.88553797188383,57763
"16528","Sudan",57767,11.2468,27.0617,0.225416979606827,2.68560313455059,1.070464007873,3.72320931040511,2.58970408801578,57767
"16532","United States",57776,40.7776,-97.8041,1.0361881711514,2.78770078307377,2.32519795826098,6.47257508985315,4.55253120853509,57776
"16534","United States",57781,31.3165,-88.821,0.698855136409513,2.95707303043313,2.37970229012847,6.47257508985315,4.55253120853509,57781
"16537","Kenya",57786,-0.435754,39.6381,0.396547576853982,2.49408001786126,1.33584193221809,4.28046454662692,2.62407708852023,57786
"16541","Cameroon",57790,3.17995,11.7903,0.0192069641621843,2.94414030706685,1.20939529576061,3.65791593682995,2.86238456188045,57790
"16544","China",57793,34.3494,102.52,0.374882146919351,2.58715618667496,1.89321263232325,6.95136909386879,2.99627669770714,57793
"16546","China",57795,40.7776,107.91,0.798621388823119,2.47921871845872,2.24096296251002,6.95136909386879,2.99627669770714,57795
"16548","Canada",57797,51.3591,-110.381,0.850658453509724,2.48672979020775,2.30021957327164,5.43420630841758,4.37324138608759,57797
"16551","United States",57800,30.5421,-97.8041,0.670514082552568,2.78251954564527,2.27571975453888,6.47257508985315,4.55253120853509,57800
"16553","Kenya",57803,2.27666,38.7398,0.353982073162366,2.43634725676724,1.01186916436749,4.28046454662692,2.62407708852023,57803
"16554","Canada",57804,52.47,-101.397,0.107578328201727,2.51503761492935,1.74428473622255,5.43420630841758,4.37324138608759,57804
"16558","United States",57809,40.7776,-94.2109,0.949712503751607,2.87638968729201,2.42695787902224,6.47257508985315,4.55253120853509,57809
"16560","Canada",57811,51.3591,-113.076,0.850658453509724,2.39979214557096,2.30815613791735,5.43420630841758,4.37324138608759,57811
"16561","Indonesia",57812,1.23553,128.433,0.367679283273878,2.98447373313123,1.78308928128252,4.0484418035504,2.91077933629609,57812
"16563","China",57814,34.1508,120.177,0.793544378113217,2.83728774272836,2.4402454701115,6.95136909386879,2.99627669770714,57814
"16564","United States",57815,35.0911,-90.6176,0.999340683832515,2.91270589731042,2.42631383665023,6.47257508985315,4.55253120853509,57815
"16567","China",57821,39.3978,106.113,0.624698770724054,2.43808536275165,2.26350432507981,6.95136909386879,2.99627669770714,57821
"16568","Russian Federation",57823,58.0981,32.4516,0.379623335457177,2.58575271253459,1.35535794880092,5.32502074550366,3.33487843404016,57823
"16572","Spain",57828,40.0912,-2.58272,1.07310806674988,2.45453635413798,2.47568611370898,5.40708143378234,4.21334781739129,57828
"16573","Congo DRC",57830,2.27666,26.1634,0.0250641922302085,2.94676359196461,0.592144383811961,0,2.26709515600535,57830
"16575","Ukraine",57832,48.4596,39.6381,0.548054326956574,2.82560383021465,1.38131596198579,5.28195781643865,2.91918067636586,57832
"16585","Russian Federation",57845,58.5705,97.1303,0.208335481029161,2.36471846322032,1.28957506938862,5.32502074550366,3.33487843404016,57845
"16589","China",57850,35.2141,119.289,0.841084572498924,2.78115105549774,2.36027107378173,6.95136909386879,2.99627669770714,57850
"16590","Indonesia",57851,-2.33057,105.239,0.510491889257771,3.01551942234031,2.00098843190204,4.0484418035504,2.91077933629609,57851
"16594","Russian Federation",57856,51.3591,45.9263,0.523773568542155,2.29765631387033,1.30327204042386,5.32502074550366,3.33487843404016,57856
"16596","China",57859,23.3024,107.91,0.563193860792424,2.95360150969068,2.35193189785103,6.95136909386879,2.99627669770714,57859
"16597","United States",57860,32.846,-94.2109,0.614524989102354,2.92465457687173,2.30546274997753,6.47257508985315,4.55253120853509,57860
