"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","soybean_HgHa","AET_mean","soybean_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"11528","Peru",51869,-10.3264,-75.3463,0.369318950951627,2.91435417742691,1.40892316815442,4.21937492462626,3.31522015660823,51869
"11529","Kazakhstan",51870,53.5535,78.2657,0.289450917261973,2.28185818685581,1.05730053083397,4.50851625226694,3.17598650936112,51870
"11530","United States",51871,42.1292,-100.499,0.446938637679106,2.58447593816448,1.57091420857899,6.47257508985315,4.55253120853509,51871
"11533","Myanmar",51874,24.1295,96.232,0.215833960221873,2.90557424499842,0.557914327992244,3.59228781595213,2.23757342070395,51874
"11535","Zimbabwe",51876,-18.2042,30.6549,0.234524378449782,2.76328534468544,0.940623695967797,4.31363525361033,2.75739439046715,51876
"11540","Paraguay",51883,-24.0996,-57.38,0.523488234751858,2.9800439731275,1.34833181222949,4.85455500642305,3.2119147561999,51883
"11541","South Africa",51885,-26.5486,29.7566,0.391913825659483,2.76116237232384,1.18088952037092,5.25389021628127,3.49225402986176,51885
"11545","France",51891,45.3835,0.112226,0.535592073228744,2.55776133958319,2.09245805429568,5.83682522770016,4.39150652613484,51891
"11548","Australia",51894,-34.3223,149.233,0.400719764801625,2.72917202403869,1.39489435145992,5.36316241230006,4.33107201983724,51894
"11549","Uganda",51895,0.468577,32.4516,0.302902453127812,2.97024030444733,0.913252266576978,2.79028516403324,2.42066321182124,51895
"11550","Argentina",51896,-35.2268,-57.5627,0.506284728217538,2.92551007258042,1.4876009828069,5.78923793550226,3.80950249718057,51896
"11552","Japan",51898,43.3966,141.386,0.402509106289313,2.74258019271306,2.17620166844541,5.72928874039045,4.53949600698066,51898
"11554","Indonesia",51900,-5.85147,139.351,0.228472251333013,3.04470887810562,1.10735886030752,4.0484418035504,2.91077933629609,51900
"11555","Russian Federation",51901,56.6424,45.028,0.189864463236009,2.45965271352818,1.13478751073233,5.32502074550366,3.33487843404016,51901
"11559","China",51905,42.1292,96.232,0.0844151076221061,2.04113409953279,1.9894369576874,6.95136909386879,2.99627669770714,51905
"11560","China",51906,37.9899,101.622,0.656919713490818,2.5389415936591,1.96916167372348,6.95136909386879,2.99627669770714,51906
"11563","Australia",51909,-33.5737,147.436,0.459501985228749,2.57586795979228,1.44142459525016,5.36316241230006,4.33107201983724,51909
"11565","Ethiopia",51911,10.3587,41.4347,0.394913554061287,2.58466769370618,0.634493870069892,3.63648789635337,2.09437779351545,51911
"11567","Ukraine",51913,50.2203,29.7566,0.327571766842023,2.52633414816077,1.22697828505814,5.28195781643865,2.91918067636586,51913
"11568","China",51915,40.987,121.386,0.352145369867948,2.6012902464729,2.06572737849979,6.95136909386879,2.99627669770714,51915
"11065","United States",51311,42.1292,-95.1092,0.61856178794944,2.83758843823551,2.13315872699703,6.47257508985315,4.55253120853509,51311
"11086","Gabon",51337,0.469862,10.0186,0.0968855476422039,2.95882259917014,0.772184908387978,0,3.6255249388827,51337
"11125","Madagascar",51381,-23.2723,46.8246,0.271207762179981,2.81603997183151,0.331288896100418,2.94694327069783,2.49680172397732,51381
"11131","Brazil",51390,-12.9825,-50.1934,0.372021564381418,2.90226358934706,1.92750079827384,5.98977763964001,3.58078294659351,51390
"11137","United States",51397,36.5542,-99.6008,0.320325655492072,2.66380184982302,1.67914029536843,6.47257508985315,4.55253120853509,51397
"11142","Russian Federation",51403,60.3978,53.1128,0.0221074694722285,2.48040051938297,1.08437087599343,5.32502074550366,3.33487843404016,51403
"11182","South Africa",51450,-33.4528,18.3886,0.379443657456016,2.19003139068638,1.05948983642777,5.25389021628127,3.49225402986176,51450
"11193","Congo DRC",51463,3.17995,21.6718,0.00261484664600025,2.99225756532062,0.573663517925319,0,2.26709515600535,51463
"11236","Madagascar",51511,-15.575,49.4429,0.188842930284478,2.96598939552233,0.260095367059929,2.94694327069783,2.49680172397732,51511
"11288","Mexico",51581,25.353,-97.3497,0.379094960101434,2.69664756838788,1.72548894278833,5.19781516944518,3.82053390533369,51581
"11300","Brazil",51596,-7.64738,-53.7867,0.0808283634825449,2.9516771484284,1.69308633637544,5.98977763964001,3.58078294659351,51596
"11353","United States",51663,34.3494,-94.2109,0.153983283389419,2.91416836888705,2.09854192010369,6.47257508985315,4.55253120853509,51663
"11360","Madagascar",51670,-16.4788,46.8246,0.249754084082179,2.8889997261748,0.364132461415477,2.94694327069783,2.49680172397732,51670
"11375","Nigeria",51686,6.83787,3.71026,0.161957372852023,2.93409396750333,1.14837579267307,0,2.77291888787602,51686
"11376","Brazil",51687,-16.4788,-55.5833,0.467537356431489,2.93107629695068,2.01874759834384,5.98977763964001,3.58078294659351,51687
"11398","Brazil",51711,-6.75027,-52.8884,0.0263307298512859,2.93070348462497,1.67438989490586,5.98977763964001,3.58078294659351,51711
"11414","Thailand",51731,14.7695,102.52,0.38141871252112,2.95378700823858,1.35368279864405,5.32023770690539,3.32253163472896,51731
"11432","Brazil",51753,-8.54258,-46.6002,0.505864507639454,2.91450213756247,1.83898772448532,5.98977763964001,3.58078294659351,51753
"11442","Brazil",51764,-5.85147,-52.8884,0.101237717296125,2.9288437434748,1.68023040433292,5.98977763964001,3.58078294659351,51764
"11476","Madagascar",51805,-23.0555,43.5902,0.110848607964569,2.69610144623611,0.306059392889734,2.94694327069783,2.49680172397732,51805
"11482","Russian Federation",51813,49.2794,144.018,0.0138537980645609,2.64418059037857,0.980382602528159,5.32502074550366,3.33487843404016,51813
"11487","Mexico",51818,15.2064,-92.8639,0.465442431969322,3.03740752443541,1.75263342659607,5.19781516944518,3.82053390533369,51818
"11494","Brazil",51827,-1.36613,-46.6201,0.114462193874168,2.95657620978156,1.66569577263693,5.98977763964001,3.58078294659351,51827
"11512","Madagascar",51850,-24.8265,44.2913,0.189722168140319,2.66268664233812,0.319881667390624,2.94694327069783,2.49680172397732,51850
"11532","Brazil",51873,-7.64738,-51.0917,0.0463030997170693,2.93341346502757,1.67855496867528,5.98977763964001,3.58078294659351,51873
"11561","Brazil",51907,4.08244,-60.9732,0.0479505582419121,2.97131451282077,1.58826417381312,5.98977763964001,3.58078294659351,51907
"11575","Peru",51924,-12.9825,-72.6513,0.397746942713512,2.88130312211313,1.40742485171411,4.21937492462626,3.31522015660823,51924
"11578","Nigeria",51927,11.2468,4.6038,0.042184316532632,2.88406168555656,0.67931187942558,0,2.77291888787602,51927
"11579","South Africa",51928,-28.1528,20.7735,0.376421040344973,2.19329855969542,1.11471417294979,5.25389021628127,3.49225402986176,51928
"11580","India",51930,17.3749,77.3673,0.315207687021572,2.74269006991635,1.89898369135757,5.50520154772776,2.65874601931954,51930
"11581","China",51931,37.2755,107.012,0.263991335405603,2.6361026491546,2.09909448016361,6.95136909386879,2.99627669770714,51931
"11582","Zimbabwe",51932,-17.3436,30.6549,0.277612929282161,2.75943175091817,0.942461747649175,4.31363525361033,2.75739439046715,51932
"11584","Zambia",51934,-13.8618,23.4684,0.165653515068576,2.86375644234462,1.24726230066104,4.06785166051235,2.58561693011275,51934
"11586","Botswana",51936,-22.4398,27.96,0.063766206470089,2.49667847634426,1.04422409862067,2.07918124604762,3.53572152828684,51936
"11587","Brazil",51937,-13.8618,-49.2951,0.440185505352804,2.90464149538052,2.14146558550817,5.98977763964001,3.58078294659351,51937
"11593","Russian Federation",51944,57.1341,37.8415,0.275091874857609,2.55197613628023,1.15665198033288,5.32502074550366,3.33487843404016,51944
"11595","Indonesia",51946,-8.19329,130.992,0.171796192237998,3.03388547463229,0.758948892711641,4.0484418035504,2.91077933629609,51946
"11596","Russian Federation",51947,59.0367,32.4516,0.165510254662971,2.59393844293372,1.14458744545084,5.32502074550366,3.33487843404016,51947
"11599","Brazil",51951,-21.6022,-58.2783,0.166886763909657,2.86642448529176,1.55829604769464,5.98977763964001,3.58078294659351,51951
"11600","China",51952,29.7614,90.8421,0.552281791616014,2.35832583522532,1.96889003715131,6.95136909386879,2.99627669770714,51952
"11602","Lesotho",51954,-30.5139,28.8583,0.369773290642742,2.79358668863557,1.16291729942148,0,2.66393928763576,51954
"11607","China",51959,26.5779,107.012,0.315824201547766,2.85373441595039,2.07384588079379,6.95136909386879,2.99627669770714,51959
"11609","Russian Federation",51961,53.0152,84.5539,0.216495787442224,2.33907860298172,1.07621592472281,5.32502074550366,3.33487843404016,51961
"11611","China",51963,24.9512,115.995,0.398714861526214,2.92341056743963,2.26900374398425,6.95136909386879,2.99627669770714,51963
"11613","South Africa",51965,-32.8185,25.2651,0.270939587199775,2.5066056861421,1.12811357412159,5.25389021628127,3.49225402986176,51965
"11617","China",51969,44.1032,92.6387,0.0737247793228426,1.26048310199582,2.08862986908924,6.95136909386879,2.99627669770714,51969
"11619","China",51971,23.3112,113.293,0.414698406171151,2.93015884622815,2.10865864604293,6.95136909386879,2.99627669770714,51971
"11621","Australia",51973,-27.3536,148.334,0.174472001862423,2.66658204587155,1.29244120885217,5.36316241230006,4.33107201983724,51973
"11622","Australia",51974,-34.3223,148.334,0.486968439867167,2.65859619804835,1.44180601752035,5.36316241230006,4.33107201983724,51974
"11625","Kazakhstan",51979,46.013,80.0623,0.210853365314893,2.16775675281231,0.52044682747611,4.50851625226694,3.17598650936112,51979
"11626","Botswana",51980,-25.7378,23.4684,0.349988755373173,2.43973671934778,1.12343462554735,2.07918124604762,3.53572152828684,51980
"11627","India",51982,21.6327,79.164,0.280684565146102,2.83642584917462,2.0572044279434,5.50520154772776,2.65874601931954,51982
"11629","India",51984,34.3494,78.2657,0.0623177956904164,2.46171999800566,1.68404150141034,5.50520154772776,2.65874601931954,51984
"11635","South Africa",51991,-24.0996,29.7566,0.361540904338241,2.65045786005953,1.16224136366921,5.25389021628127,3.49225402986176,51991
"11642","Japan",52001,32.8471,131.265,0.358028186282544,2.95627517606727,2.19732888234822,5.72928874039045,4.53949600698066,52001
"11650","Indonesia",52010,-4.03626,120.211,0.328938924529266,2.98188599208315,1.58103425891344,4.0484418035504,2.91077933629609,52010
"11652","Indonesia",52014,-2.24386,111.503,0.284498663694597,3.02222701685599,1.15235533892623,4.0484418035504,2.91077933629609,52014
"11658","Myanmar",52020,21.6327,95.3336,0.258386839758136,2.77744840019874,0.589417965997902,3.59228781595213,2.23757342070395,52020
"11664","Czech Republic",52026,50.2203,15.3836,0.388773380349477,2.72965885801991,2.11651099378438,0,3.84684297444479,52026
"11668","China",52030,28.1817,115.097,0.390096065345885,2.88277518171251,2.17049688233058,6.95136909386879,2.99627669770714,52030
"11669","China",52031,31.3165,117.792,0.526668067506496,2.89758291354343,2.22256837904881,6.95136909386879,2.99627669770714,52031
"11671","China",52033,32.0808,119.574,0.534900058128169,2.8709053036456,2.31979648335827,6.95136909386879,2.99627669770714,52033
"11673","Bolivia",52035,-13.8618,-63.6682,0.0475313599538775,2.94703673268853,0.622753239793376,4.4215710245264,2.98847132047518,52035
"11677","China",52039,38.6973,81.8589,0.0861292862081533,1.24546860171503,2.08936765489821,6.95136909386879,2.99627669770714,52039
"11678","Russian Federation",52040,51.3591,94.4353,0.211298566838074,1.9498689999766,1.04563715894634,5.32502074550366,3.33487843404016,52040
"11680","Australia",52043,-24.1216,151.003,0.301207997117968,2.79955591989286,1.26337889580599,5.36316241230006,4.33107201983724,52043
"11682","Botswana",52046,-25.7378,24.3667,0.283938133394937,2.50642046527737,1.08747967633329,2.07918124604762,3.53572152828684,52046
"11683","South Africa",52047,-28.1528,21.6718,0.370311953581775,2.31160881976755,1.11970231941108,5.25389021628127,3.49225402986176,52047
"11686","Ethiopia",52050,6.78286,44.1297,0.198247997015408,2.46733938491517,0.579836733181663,3.63648789635337,2.09437779351545,52050
"11691","Canada",52055,54.6099,-115.77,0.0575393235180068,2.60459886566265,1.75628289662383,5.43420630841758,4.37324138608759,52055
"11697","China",52062,35.0911,97.1303,0.234728055249387,2.41215042640915,1.85688656773317,6.95136909386879,2.99627669770714,52062
"11698","Argentina",52063,-32.8185,-60.0749,0.331691737374538,2.9056208299206,1.68088757290906,5.78923793550226,3.80950249718057,52063
"11700","Russian Federation",52065,47.8586,41.4347,0.2878017294825,2.68268755181069,1.16225376264939,5.32502074550366,3.33487843404016,52065
"11702","Japan",52067,45.2422,141.179,0.302622682834146,2.73619249342293,2.12920462185628,5.72928874039045,4.53949600698066,52067
"11703","China",52068,24.1295,113.3,0.392246641695488,2.92219545459216,2.12816427348711,6.95136909386879,2.99627669770714,52068
"11704","Russian Federation",52069,56.1441,73.7741,0.2878017294825,2.35117028350045,1.06775325794616,5.32502074550366,3.33487843404016,52069
"11705","Brazil",52072,-15.6102,-58.2783,0.445798827567225,2.94506099369666,1.99853006676325,5.98977763964001,3.58078294659351,52072
"11707","United States",52074,35.826,-83.4311,0.264692006669346,2.89907428901492,1.95404427536499,6.47257508985315,4.55253120853509,52074
"11709","Vietnam",52077,19.1936,105.72,0.240688191303145,2.95046337789885,1.72909871583615,5.15992795289598,2.59766308039662,52077
"11712","United States",52080,38.6973,-87.0244,0.525047015451081,2.89204985853292,2.20981170091366,6.47257508985315,4.55253120853509,52080
"11715","Indonesia",52083,-2.28964,121.339,0.289753664494979,2.9688844241493,1.07408729588586,4.0484418035504,2.91077933629609,52083
"11724","India",52093,24.1295,79.164,0.227075646241857,2.73795896978903,2.01598482189614,5.50520154772776,2.65874601931954,52093
"11725","Georgia",52094,43.4523,43.2314,0.275119315913573,2.46226426597722,1.13361538089527,4.33380987485523,2.91491025581416,52094
"11726","Georgia",52094,43.4523,43.2314,0.275119315913573,2.46226426597722,1.13361538089527,4.33380987485523,2.91491025581416,52094
"11732","Peru",52100,-12.9825,-70.8547,0.263373016648341,2.92537656036073,1.41516954896102,4.21937492462626,3.31522015660823,52100
"11733","China",52102,25.2453,119.23,0.209783886383698,2.89791822491419,1.93252424370779,6.95136909386879,2.99627669770714,52102
"11734","South Africa",52105,-33.2228,27.5496,0.164926789783853,2.71240916187937,1.05037850094363,5.25389021628127,3.49225402986176,52105
"11735","Tanzania",52106,-4.0497,33.3499,0.130289514206234,2.78212055146441,0.512049253168192,1.7481880270062,2.58899405288781,52106
"11736","Congo",52110,-4.95121,14.4853,0.0877195509217815,2.86971353602288,0.562291423667268,1.85125834871908,2.93941686176546,52110
"11737","China",52111,48.4596,126.775,0.507260013824983,2.68290220634553,2.06294141661627,6.95136909386879,2.99627669770714,52111
"11742","Russian Federation",52117,60.8392,30.6549,0.0431438747832221,2.59475418033626,1.07865525000491,5.32502074550366,3.33487843404016,52117
"11743","China",52118,32.0845,116.893,0.412958273556376,2.89600922070388,2.28833610395571,6.95136909386879,2.99627669770714,52118
"11744","Canada",52119,48.4596,-88.821,0.144422394378842,2.73025821539224,1.69483672197874,5.43420630841758,4.37324138608759,52119
"11750","Japan",52127,35.0911,135.758,0.315462531522079,2.94637037671854,2.33053596175539,5.72928874039045,4.53949600698066,52127
"11756","Peru",52133,-12.9825,-71.753,0.349277524553227,2.87987889482926,1.40957789943473,4.21937492462626,3.31522015660823,52133
"11757","Indonesia",52134,-5.51042,122.537,0.162410710470034,3.00549459422548,0.937774009053987,4.0484418035504,2.91077933629609,52134
"11761","China",52140,27.3827,108.808,0.276659912388003,2.84821295048018,2.01288536336964,6.95136909386879,2.99627669770714,52140
"11763","India",52142,26.5779,76.469,0.209098702245194,2.64766816752818,1.79485535440266,5.50520154772776,2.65874601931954,52142
"11767","Russian Federation",52147,59.9502,78.2657,0.0460675902054104,2.33635250511248,1.05251373965196,5.32502074550366,3.33487843404016,52147
"11768","Timor-Leste",52148,-8.60041,126.717,0.242855242720682,2.94285513463579,1.0149024033018,0.477121254719662,2.69360605792299,52148
"11772","Indonesia",52152,-2.26835,106.048,0.272262934358694,3.01885646723747,1.09251316338695,4.0484418035504,2.91077933629609,52152
"11773","Italy",52154,42.1292,12.6886,0.574677071717366,2.56027678261244,2.26824576073573,5.76804136889562,4.34930177402526,52154
"11776","United States",52158,29.7614,-96.0075,0.326595623869678,2.93664237934614,1.86462964601424,6.47257508985315,4.55253120853509,52158
"11779","Colombia",52161,8.57503,-74.4479,0.445470494709829,3.02588224944981,1.5493627409372,5.6784582838221,3.39165397941092,52161
"11784","Gabon",52167,2.27666,12.6886,0.00760455324685384,2.9366019974304,0.97940556316687,0,3.6255249388827,52167
"11786","Egypt",52170,28.9746,30.6549,0.355053673634455,0.499376106478751,2.28641163113056,4.53804562440914,3.11157238883648,52170
"11792","Australia",52176,-27.3536,150.131,0.117132673921119,2.66655697798043,1.29299578262447,5.36316241230006,4.33107201983724,52176
"11793","United States",52177,32.0845,-96.0075,0.0868973520324117,2.90864456276657,1.6084134363744,6.47257508985315,4.55253120853509,52177
"11794","Congo DRC",52178,-0.435754,28.8583,0.0886551952456634,2.95546153214648,0.557990352137638,0,2.26709515600535,52178
"11796","Czech Republic",52180,50.2203,17.1802,0.0293226096971129,2.71517731956262,1.99785494932765,0,3.84684297444479,52180
"11798","Argentina",52183,-27.3536,-61.8715,0.541943215236549,2.77349040831681,1.58732044359106,5.78923793550226,3.80950249718057,52183
"11799","Russian Federation",52184,58.0981,33.3499,0.173879696996784,2.58240497416832,1.14590472330252,5.32502074550366,3.33487843404016,52184
"11804","Canada",52191,49.0536,-101.397,0.416142418343003,2.54320672637598,1.76147564732382,5.43420630841758,4.37324138608759,52191
"11807","Kazakhstan",52194,45.3835,64.7909,0.212537331986209,2.04828222967253,0.539079869230728,4.50851625226694,3.17598650936112,52194
"11808","Brazil",52195,-32.0567,-53.7867,0.362209590464384,2.9447029361452,1.98190160138402,5.98977763964001,3.58078294659351,52195
"11810","Botswana",52197,-20.7597,27.96,0.361993036826807,2.59085576139521,0.911200732147558,2.07918124604762,3.53572152828684,52197
"11811","Indonesia",52198,-1.86292,124.902,0.217710111414517,3.01607613454639,0.987888377716107,4.0484418035504,2.91077933629609,52198
"11814","Tanzania",52201,-2.24386,31.5533,0.0888975621790073,2.88531914300097,0.587537811185903,1.7481880270062,2.58899405288781,52201
"11817","China",52206,35.0911,113.3,0.437521950751244,2.76472083897339,2.33618922965948,6.95136909386879,2.99627669770714,52206
"11818","China",52207,41.457,87.2488,0.0862243174879997,1.65435992391536,2.08912981890448,6.95136909386879,2.99627669770714,52207
"11823","Canada",52215,49.6405,-110.381,0.528916714925457,2.53376146988172,1.75543605134578,5.43420630841758,4.37324138608759,52215
"11828","Canada",52221,46.013,-70.8547,0.403693202377727,2.7708651559178,1.95887182034275,5.43420630841758,4.37324138608759,52221
"11832","Russian Federation",52227,51.918,81.8589,0.2878017294825,2.32001020760608,1.07129216811626,5.32502074550366,3.33487843404016,52227
"11833","Brazil",52228,-20.7597,-57.38,0.116592962450963,2.93515174598988,2.0079064149722,5.98977763964001,3.58078294659351,52228
"11836","Ethiopia",52231,4.08244,38.7398,0.653212513775344,2.58187045364621,0.666894317445776,3.63648789635337,2.09437779351545,52231
"11840","Congo DRC",52237,-1.33998,18.9768,0.00261484664600025,2.99295963088036,0.627382843525291,0,2.26709515600535,52237
"11842","Guatemala",52241,14.7695,-90.6176,0.589310312096926,2.95058794910882,1.47126669350902,4.86585578464168,3.22482089046339,52241
"11845","Afghanistan",52244,37.2755,70.1808,0.000578673467896299,2.37034673979609,0.464838504999654,0,2.26964184190232,52244
"11848","China",52247,45.3835,115.097,0.302838453896768,2.47850207830797,1.82797399118818,6.95136909386879,2.99627669770714,52247
"11850","Russian Federation",52250,57.6193,59.401,0.0916669572440291,2.35668586204431,1.09857725048862,5.32502074550366,3.33487843404016,52250
"11853","Bolivia",52254,-15.6102,-62.7698,0.309827765840524,2.92103894747662,1.23527856607067,4.4215710245264,2.98847132047518,52254
"11861","Peru",52264,-9.43566,-76.2446,0.395908554141623,2.85267782387343,1.40888670596776,4.21937492462626,3.31522015660823,52264
"11862","India",52265,30.5421,77.3673,0.422845436049979,2.68517104578074,1.78363437563635,5.50520154772776,2.65874601931954,52265
"11863","Uruguay",52266,-33.5737,-54.685,0.405514781855827,2.93530929069521,1.3876243800809,4.50852971897129,3.79013738663213,52266
"11866","South Africa",52270,-31.7199,29.3558,0.262801061704662,2.7701767355891,1.10650396717126,5.25389021628127,3.49225402986176,52270
"11870","South Africa",52274,-28.1528,26.1634,0.316353881940142,2.65280732794037,1.16320009346758,5.25389021628127,3.49225402986176,52274
"11871","Mexico",52275,19.9433,-101.397,0.303163191752282,2.78974434753501,1.63342025156995,5.19781516944518,3.82053390533369,52275
"11872","Kazakhstan",52277,50.2203,65.6892,0.0960042889309788,2.04992142702226,0.603898525156367,4.50851625226694,3.17598650936112,52277
"11873","Uganda",52278,2.27666,34.2482,0.339042054363403,2.83368012478318,1.01128164405824,2.79028516403324,2.42066321182124,52278
"11874","China",52280,47.2505,119.588,0.28561285127014,2.4657014437989,1.80691667726562,6.95136909386879,2.99627669770714,52280
"11875","Russian Federation",52281,51.3591,36.9432,0.2878017294825,2.53467944472127,1.1884497168308,5.32502074550366,3.33487843404016,52281
"11879","Indonesia",52286,-6.94945,111.478,0.338569670541268,2.98284173138627,1.65568267012062,4.0484418035504,2.91077933629609,52286
"11880","Brazil",52287,-28.9459,-51.0917,0.428457188386407,2.9148498028484,2.22763313368387,5.98977763964001,3.58078294659351,52287
"11886","Madagascar",52294,-14.7378,48.6213,0.304177079619333,2.90489578783719,0.331246668586966,2.94694327069783,2.49680172397732,52294
"11887","Indonesia",52295,-7.89843,114.088,0.296669609075734,2.9222959422004,1.05658095833756,4.0484418035504,2.91077933629609,52295
"11888","Nigeria",52296,10.3587,7.29875,0.242039875260176,2.91025903636545,1.21109105817908,0,2.77291888787602,52296
"11894","Angola",52303,-12.9825,24.3667,0.223080980129397,2.84086750403719,1.24553166482114,2.44870631990508,2.7855635422284,52303
"11895","Kazakhstan",52304,46.013,82.7572,0.327028023512226,2.10607751936235,1.99481374017422,4.50851625226694,3.17598650936112,52304
"11896","United States",52305,39.3978,-78.9395,0.319265747836068,2.86400047372226,1.78891984636837,6.47257508985315,4.55253120853509,52305
"11900","Congo DRC",52310,-8.54258,24.3667,0.228205551140107,2.85460602509059,0.699557969293284,0,2.26709515600535,52310
"11901","Russian Federation",52311,56.1441,46.8246,0.256649033519805,2.38063111526579,1.13141073603194,5.32502074550366,3.33487843404016,52311
"11905","Ecuador",52316,0.468577,-78.0412,0.0808583231346164,2.88282766309691,1.09538199203663,5.00241662707248,3.30639568540983,52316
"11907","Zambia",52318,-12.9825,30.6549,0.33973235287996,2.82590886247291,1.23004354980425,4.06785166051235,2.58561693011275,52318
"11911","Kazakhstan",52322,51.3591,50.4179,0.329800288127877,2.101415630978,0.91097389001765,4.50851625226694,3.17598650936112,52322
"11912","Kazakhstan",52322,51.3591,50.4179,0.329800288127877,2.101415630978,0.91097389001765,4.50851625226694,3.17598650936112,52322
"11915","Pakistan",52327,30.5421,70.1808,0.352182518111362,2.16693027861592,2.04080701702888,5.06566932773143,2.7175806602292,52327
"11916","Russian Federation",52328,61.704,36.0448,0.0356116414532599,2.5970222813983,1.04426310117873,5.32502074550366,3.33487843404016,52328
"11918","Indonesia",52330,1.07422,120.797,0.202634391988444,3.05991036160231,0.970835919071054,4.0484418035504,2.91077933629609,52330
"11921","Mongolia",52333,50.2203,96.232,0.0287914614192086,1.88337410831663,1.00815804670455,2.91009054559407,2.71731170571189,52333
"11928","Greece",52343,41.457,21.6718,0.0194391807508401,2.69291508054331,1.71086071523961,4.86861505347097,4.14310934368233,52343
"11929","Kazakhstan",52345,44.7469,74.6724,0.100514137391736,2.43725968522251,0.528617322859828,4.50851625226694,3.17598650936112,52345
"11934","Japan",52350,35.0911,133.961,0.342867821803656,2.93039104583103,2.19686155666085,5.72928874039045,4.53949600698066,52350
"11935","Canada",52351,50.7932,-103.194,0.471848097876241,2.46669995447355,1.71181939518796,5.43420630841758,4.37324138608759,52351
"11936","Russian Federation",52352,53.0152,38.7398,0.2878017294825,2.60912731824168,1.18730996779192,5.32502074550366,3.33487843404016,52352
"11937","Russian Federation",52353,60.3978,68.3842,0.0166852075702263,2.35072092382858,1.02429147897726,5.32502074550366,3.33487843404016,52353
"11940","Portugal",52356,39.3978,-7.0743,0.407994042778562,2.56640943067937,1.84278375329857,5.03344788228798,4.09994418754491,52356
"11941","Argentina",52357,-32.8185,-60.9732,0.511317543141783,2.88178870692122,1.4490657215445,5.78923793550226,3.80950249718057,52357
"11955","Russian Federation",52376,59.4966,80.9606,0.0356116414532599,2.40617507368447,1.05197080691408,5.32502074550366,3.33487843404016,52376
"11956","Tajikistan",52377,40.7776,70.1808,0.0028856883812943,2.54668584773718,0.703906429777899,3.56726169235387,2.26751551150824,52377
"11958","Australia",52379,-25.7378,149.233,0.246179560279118,2.67264203500673,1.29183687087461,5.36316241230006,4.33107201983724,52379
"11962","South Africa",52383,-31.2885,19.8752,0.41471474166612,2.09390091258926,1.10016139817213,5.25389021628127,3.49225402986176,52383
"11964","China",52385,39.3978,76.469,0.31710483700559,1.48272899876835,1.86573416681579,6.95136909386879,2.99627669770714,52385
"11965","Russian Federation",52386,56.6424,54.9095,0.267283500948699,2.31088288605645,1.11027958066624,5.32502074550366,3.33487843404016,52386
"11966","Lesotho",52388,-29.733,29.7566,0.424277801434343,2.79371972544501,1.17270383808277,0,2.66393928763576,52388
"11970","China",52392,36.5542,105.215,0.344574378606088,2.66287583045472,2.15509341289604,6.95136909386879,2.99627669770714,52392
"11976","Russian Federation",52399,58.5705,64.7909,0.113639543268047,2.26083771514877,1.07752320738654,5.32502074550366,3.33487843404016,52399
"11980","Indonesia",52404,4.04926,97.9818,0.313131741753083,3.01669184125458,1.29478125997799,4.0484418035504,2.91077933629609,52404
"11984","Latvia",52408,57.5211,22.4688,0.0333381898390292,2.66938330171109,2.20540462499778,3.39724458101039,3.55219028830686,52408
"11995","China",52422,25.7674,115.995,0.349384408469194,2.91698317696343,2.17845005063054,6.95136909386879,2.99627669770714,52422
"12003","Colombia",52431,4.98391,-72.6513,0.164720148658813,2.95404714788368,1.44787730563288,5.6784582838221,3.39165397941092,52431
"12013","China",52443,32.846,108.808,0.266125341747377,2.82653562945387,2.2117762684126,6.95136909386879,2.99627669770714,52443
"12014","China",52445,48.4596,125.876,0.540363936755759,2.64669539866243,2.08222000653669,6.95136909386879,2.99627669770714,52445
"12017","Kazakhstan",52450,42.1292,80.0623,0.219311888649292,1.42241590274715,1.84772959677656,4.50851625226694,3.17598650936112,52450
"12021","Russian Federation",52454,52.47,118.69,0.0796979556287346,2.38053425728056,1.03889128697431,5.32502074550366,3.33487843404016,52454
"12024","Ethiopia",52458,9.46803,43.2314,0.463757293148109,2.61170434612642,0.595167904392482,3.63648789635337,2.09437779351545,52458
"12028","Australia",52464,-28.2193,153.4,0.012030751320194,2.90622277170845,1.31291332619453,5.36316241230006,4.33107201983724,52464
"12037","Indonesia",52474,-0.469166,119.868,0.255177006276522,2.98223622523145,1.01590895636437,4.0484418035504,2.91077933629609,52474
"12039","Myanmar",52476,21.6327,98.0286,0.272579368876801,2.92277178322476,0.611637377900713,3.59228781595213,2.23757342070395,52476
"12041","United States",52479,35.0911,-80.7362,0.367649225720933,2.92587663636266,2.27560287609114,6.47257508985315,4.55253120853509,52479
"12043","Ukraine",52480,51.3591,33.3499,0.332438455067667,2.50292677832162,1.21786589349806,5.28195781643865,2.91918067636586,52480
"12044","Pakistan",52481,27.3827,64.7909,0.0132551841739313,2.12746154787445,1.95708117935064,5.06566932773143,2.7175806602292,52481
"12047","Brazil",52484,-27.3536,-49.2951,0.227162600352678,2.88349582287689,1.93379322116345,5.98977763964001,3.58078294659351,52484
"12053","Russian Federation",52491,58.5705,59.401,0.0327530301508081,2.43305513391543,1.09036610895956,5.32502074550366,3.33487843404016,52491
"12054","Russian Federation",52491,58.5705,59.401,0.0327530301508081,2.43305513391543,1.09036610895956,5.32502074550366,3.33487843404016,52491
