"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","wheat_HgHa","AET_mean","wheat_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"14713","Canada",55594,54.0851,-116.669,0.0659286539181182,2.62116391272582,1.79936098128749,5.43420630841758,4.37324138608759,55594
"14716","United States",55598,42.1292,-104.991,0.369763399649026,2.42861200110207,1.90376208827483,6.47257508985315,4.55253120853509,55598
"14719","China",55600,41.457,102.52,0.107721387420464,2.26768843815021,2.20288357398271,6.95136909386879,2.99627669770714,55600
"14725","Colombia",55608,4.98391,-75.3463,0.376063505165972,2.97103964682244,1.97583514080213,5.6784582838221,3.39165397941092,55608
"14729","China",55613,27.3827,105.215,0.362539682306812,2.80030171157459,2.31609847678457,6.95136909386879,2.99627669770714,55613
"14730","Turkmenistan",55614,42.1292,58.5027,0.338364254404171,2.06141657366387,1.82403452018597,4.83241310188512,2.88553797188383,55614
"14734","Central African Republic",55619,9.46803,20.7735,0.131622479644673,2.83126019525751,0.720871433784853,2.20951501454263,2.43334291583504,55619
"14735","Nigeria",55620,12.1321,12.6886,0.328855206319683,2.69780515479389,0.982100856208799,0,2.77291888787602,55620
"14738","United States",55623,33.601,-88.821,0.430598119332245,2.93937363138185,2.21794617070985,6.47257508985315,4.55253120853509,55623
"14739","Congo DRC",55624,-6.75027,26.1634,0.327334586644252,2.84232686827629,0.703466466178993,0,2.26709515600535,55624
"14740","Malawi",55625,-9.43566,34.2482,0.254369765161256,2.78383767158438,0.952762840484604,3.01367969729119,2.32172481869042,55625
"14741","Greece",55627,40.7776,21.6718,0.516049549530281,2.7027612400114,2.04831880893282,4.86861505347097,4.14310934368233,55627
"14743","Germany",55629,52.47,11.7903,0.953551127218504,2.6040588262681,2.44633564962642,5.36638186074997,4.41865905031594,55629
"14745","Niger",55631,14.7695,9.09538,0.126617049762801,2.40440095710918,0.410187242882212,2.39269695325967,2.36249398434491,55631
"14746","Myanmar",55632,11.3949,98.2737,0.117572573930132,3.01434549751199,0.858134281692583,3.59228781595213,2.23757342070395,55632
"14748","Mexico",55636,27.3827,-102.296,0.327772669553278,2.28303860155869,2.17479624093643,5.19781516944518,3.82053390533369,55636
"14752","Russian Federation",55640,58.0981,86.3505,0.0065351948235696,2.49364888225453,1.28418722356542,5.32502074550366,3.33487843404016,55640
"14754","Sweden",55643,56.6633,16.23,0.596066509626937,2.61249372579372,2.26065961548174,4.11223623086894,4.48925689329624,55643
"14759","Oman",55650,22.4701,57.6044,0.02038872438489,1.77843121116097,1.47501108496198,3.0265332645233,3.89557445650861,55650
"14761","Russian Federation",55652,53.5535,58.5027,0.341177451830327,2.1559502389674,1.50902858631343,5.32502074550366,3.33487843404016,55652
"14762","Russian Federation",55652,53.5535,58.5027,0.341177451830327,2.1559502389674,1.50902858631343,5.32502074550366,3.33487843404016,55652
"14763","Russian Federation",55654,58.5705,79.164,0.0150985711634506,2.33988896999926,1.28444085312647,5.32502074550366,3.33487843404016,55654
"14764","United States",55655,41.457,-122.957,0.46984722066796,2.67734619347902,2.00117202342858,6.47257508985315,4.55253120853509,55655
"14769","France",55661,50.792,2.80895,0.883185060632784,2.71409514223386,2.59310558570626,5.83682522770016,4.39150652613484,55661
"14771","Canada",55663,50.7932,-110.381,0.42677660204699,2.50103479704919,1.83443344536407,5.43420630841758,4.37324138608759,55663
"14772","United States",55664,44.7469,-96.0075,0.569915014571133,2.76435851840087,2.13278265070819,6.47257508985315,4.55253120853509,55664
"14776","India",55669,13.0145,79.164,0.107213414810898,2.85382853269327,1.85571895972389,5.50520154772776,2.65874601931954,55669
"14777","Turkey",55670,39.3978,44.1297,0.270136316512871,2.57354154879076,1.91206138734701,5.33782451404581,3.5953428256262,55670
"14779","Russian Federation",55673,55.6394,63.8926,0.14917888619113,2.00785188015915,1.26431695325769,5.32502074550366,3.33487843404016,55673
"14790","Yemen",55684,14.1862,48.5119,0.0285491295422689,1.04326869025058,0.615154430763321,3.93495270781786,2.70832088674834,55684
"14797","Thailand",55692,18.2354,99.8252,0.204448865481097,2.87853889229291,2.30218158321325,5.32023770690539,3.32253163472896,55692
"14798","Russian Federation",55693,58.0981,44.1297,0.156245394240576,2.5350415673114,1.32662413001199,5.32502074550366,3.33487843404016,55693
"14800","Russian Federation",55695,55.1279,65.6892,0.2481036264151,2.10190656747863,1.41291442981742,5.32502074550366,3.33487843404016,55695
"14801","Germany",55696,50.2203,13.587,0.705625602949832,2.74531184806654,2.27354092426997,5.36638186074997,4.41865905031594,55696
"14811","Mozambique",55707,-15.6102,33.3499,0.165323713718565,2.80019320065115,0.687492396182187,2.72916478969277,2.50009459561958,55707
"14812","China",55708,37.7142,120.688,0.698345847580891,2.72282482447291,2.34969307588873,6.95136909386879,2.99627669770714,55708
"14813","Canada",55709,54.0851,-95.1092,0.0696200947305907,2.68640482640543,1.54235335158666,5.43420630841758,4.37324138608759,55709
"14814","Angola",55710,-10.3264,17.1802,0.414323284935894,2.91959791294929,0.79215066484256,2.44870631990508,2.7855635422284,55710
"14817","Mongolia",55715,46.6353,92.6387,0.289081496766914,1.55026476118794,0.676483918297893,2.91009054559407,2.71731170571189,55715
"14818","Bolivia",55716,-16.4788,-61.8715,0.325687105031091,2.89458141458023,0.631209863113865,4.4215710245264,2.98847132047518,55716
"14821","China",55720,39.6769,122.944,0.41534058140766,2.66386911965705,2.13893438811302,6.95136909386879,2.99627669770714,55720
"14822","Mongolia",55724,47.2505,96.232,0.107315985294027,1.60412315188659,0.681822532704175,2.91009054559407,2.71731170571189,55724
"14823","Angola",55725,-12.9825,14.4853,0.422106300966123,2.84783879738297,0.597030041002677,2.44870631990508,2.7855635422284,55725
"14829","Angola",55731,-10.3264,14.4853,0.414323284935894,2.80163846875933,0.758468151012668,2.44870631990508,2.7855635422284,55731
"14840","Pakistan",55746,28.1817,66.5876,0.47239449525212,2.22328883747658,2.47538103310612,5.06566932773143,2.7175806602292,55746
"14843","Spain",55750,40.7776,-2.58272,0.495657898336415,2.48769377156289,2.13048264775331,5.40708143378234,4.21334781739129,55750
"14844","Congo DRC",55751,-4.0497,25.2651,0.256721834242013,2.9243054438648,0.604390774047018,0,2.26709515600535,55751
"14849","Kazakhstan",55756,52.47,64.7909,0.278970699636604,2.03759248106104,0.84202435383152,4.50851625226694,3.17598650936112,55756
"14850","Mexico",55757,20.7904,-100.499,0.622459296802903,2.66772527445759,2.23872433536887,5.19781516944518,3.82053390533369,55757
"14855","Canada",55763,51.918,-91.5159,0.0243319408866564,2.70236898238751,1.33186556816808,5.43420630841758,4.37324138608759,55763
"14858","Canada",55767,44.7469,-74.4479,0.352098033827113,2.78043304685649,1.66850295185599,5.43420630841758,4.37324138608759,55767
"14860","United States",55770,34.3494,-83.4311,0.562084700422633,2.90637673476813,2.1931473937622,6.47257508985315,4.55253120853509,55770
"14864","Malawi",55774,-16.4788,35.1465,0.253673760844998,2.8374926141591,1.39668386569666,3.01367969729119,2.32172481869042,55774
"14865","Canada",55775,48.4596,-71.753,0.447656670075541,2.68986358455592,1.73703149679712,5.43420630841758,4.37324138608759,55775
"14869","Belarus",55779,54.6099,27.0617,0.520251797943181,2.63946277225754,2.09799194820824,4.53504081325116,3.15253405831716,55779
"14872","China",55782,34.3494,91.7404,0.737947338674084,2.39651069158713,2.20251249247664,6.95136909386879,2.99627669770714,55782
"14874","Russian Federation",55784,60.8392,42.333,0.19869213667804,2.57240133201182,1.31086852681609,5.32502074550366,3.33487843404016,55784
"14876","India",55787,19.9433,83.6555,0.337788699529248,2.88815106709386,1.9244422862055,5.50520154772776,2.65874601931954,55787
"14879","Russian Federation",55790,50.7932,129.47,0.276172799949669,2.62154718839421,1.3067863832589,5.32502074550366,3.33487843404016,55790
"14881","India",55792,25.7674,93.537,0.316277370173102,2.90371803174229,1.87379720031655,5.50520154772776,2.65874601931954,55792
"14888","Germany",55799,54.0617,10.7925,0.894189896935934,2.60956582626572,2.4466426805139,5.36638186074997,4.41865905031594,55799
"14890","China",55800,41.457,114.198,0.339311803818044,2.48818966154007,2.32612850608608,6.95136909386879,2.99627669770714,55800
"14891","Angola",55801,-10.3264,16.2819,0.404394174280969,2.91238339667473,0.789505848783682,2.44870631990508,2.7855635422284,55801
"14895","Finland",55806,62.5911,21.1607,0.269201512083791,2.56846015578619,2.01263675575743,3.96189547366785,4.4240457227584,55806
"14899","Kenya",55814,2.27666,40.5364,0.462397994304795,2.43870241573562,1.54454448389791,4.28046454662692,2.62407708852023,55814
"14900","Russian Federation",55816,53.5535,37.8415,0.521215573762889,2.56171880851142,1.58944312730036,5.32502074550366,3.33487843404016,55816
"14904","India",55820,24.9512,91.7404,0.434438400651258,2.93214446417972,1.8305528903271,5.50520154772776,2.65874601931954,55820
"14907","Japan",55823,37.9899,140.249,0.466302764623205,2.90617143855686,2.34716138595192,5.72928874039045,4.53949600698066,55823
"14911","Mexico",55827,19.0916,-103.194,0.517814397977826,2.83918988866692,1.91857352692983,5.19781516944518,3.82053390533369,55827
"14913","Lithuania",55830,55.6394,25.2651,0.536883638034849,2.64963036215558,1.75545625683158,3.73957234445009,3.5631114768111,55830
"14922","Zambia",55841,-15.6102,23.4684,0.715943742900404,2.81331485363859,0.973945294292926,4.06785166051235,2.58561693011275,55841
"14923","Kazakhstan",55843,42.7943,74.6724,0.467840948552146,2.05869258615992,1.31730848855793,4.50851625226694,3.17598650936112,55843
"14925","Morocco",55846,32.846,-7.97261,0.337425246014778,2.42682097398502,1.78772602156773,4.97335418216401,3.16095306782485,55846
"14926","Guatemala",55847,14.1704,-91.3959,0.393087099514432,2.98347056346488,2.01598471682746,4.86585578464168,3.22482089046339,55847
"14930","United States",55851,39.3978,-117.567,0.846862821069987,2.20594991736785,1.92618056046125,6.47257508985315,4.55253120853509,55851
"14932","Mongolia",55853,48.4596,115.097,0.328817728024403,2.26173005772762,0.700621594849149,2.91009054559407,2.71731170571189,55853
"14933","United States",55854,31.3165,-91.5159,0.48384543561893,2.9592193764462,2.18553783766814,6.47257508985315,4.55253120853509,55854
"14934","Russian Federation",55855,57.1341,80.9606,0.0602669749973037,2.35509673846317,1.28706917312404,5.32502074550366,3.33487843404016,55855
"14938","China",55859,29.7614,112.402,0.501712588708088,2.86968736406216,2.43820472188182,6.95136909386879,2.99627669770714,55859
"14939","Russian Federation",55860,54.6099,86.3505,0.385408079468697,2.4102146757358,1.41967724920295,5.32502074550366,3.33487843404016,55860
"14940","Canada",55861,50.7932,-97.8041,0.50314074756119,2.61894416546931,1.89049586834229,5.43420630841758,4.37324138608759,55861
"14943","Canada",55864,48.4596,-93.3126,0.335119187446128,2.74619386253216,1.96346437950217,5.43420630841758,4.37324138608759,55864
"14947","China",55868,46.6353,129.47,0.425536517166613,2.62872638071665,2.21304104492485,6.95136909386879,2.99627669770714,55868
"14949","Angola",55870,-15.6102,20.7735,0.144329352794086,2.78799571707716,0.728547594268817,2.44870631990508,2.7855635422284,55870
"14950","Canada",55871,55.1279,-112.177,0.327179938952707,2.41791631776431,1.76095040385409,5.43420630841758,4.37324138608759,55871
"14951","Bulgaria",55872,42.8915,27.6921,0.524567387186891,2.67899503053061,2.01027011271284,4.30393006427537,3.27061654569879,55872
"14955","Russian Federation",55876,57.6193,61.1977,0.241246708988772,2.23178502621735,1.45846021556546,5.32502074550366,3.33487843404016,55876
"14956","Russian Federation",55877,56.6424,97.1303,0.197576805829421,2.23873292365327,1.32696434017117,5.32502074550366,3.33487843404016,55877
"14959","Finland",55880,63.7637,27.96,0.127595583229125,2.59494473669508,2.12870543952087,3.96189547366785,4.4240457227584,55880
"14960","China",55881,32.846,99.8252,0.493633037250387,2.5452887037217,2.15590813350428,6.95136909386879,2.99627669770714,55881
"14964","Portugal",55885,40.7776,-7.97261,0.194503759120899,2.58384288027126,1.91248257133616,5.03344788228798,4.09994418754491,55885
"14966","Malawi",55887,-14.7378,33.3499,0.0642622254366685,2.79147343076766,0.931229967557041,3.01367969729119,2.32172481869042,55887
"14967","Cameroon",55888,4.20913,9.20701,0.253860552791512,2.95872453266945,1.19758302036556,3.65791593682995,2.86238456188045,55888
"14968","Russian Federation",55889,50.2203,41.4347,0.528442084811609,2.65452604697433,1.51652907902599,5.32502074550366,3.33487843404016,55889
"14969","China",55891,24.1295,114.198,0.41427849700576,2.92560979630669,2.26827203847117,6.95136909386879,2.99627669770714,55891
"14978","Russian Federation",55900,51.918,45.028,0.360647467179991,2.37804081754826,1.46904833105233,5.32502074550366,3.33487843404016,55900
"14980","Congo DRC",55903,-5.85147,20.7735,0.227847850223164,2.92910403934083,0.679288979026042,0,2.26709515600535,55903
"14982","Canada",55905,50.2203,-69.9564,0.0114279597960997,2.66046737289559,1.47110298245682,5.43420630841758,4.37324138608759,55905
"14986","United Kingdom",55909,55.6394,-3.48104,0.942582448850243,2.69104990131331,2.32313399521491,5.3694440804306,4.4645225202218,55909
"14987","Angola",55910,-7.64738,19.8752,0.397137413803509,2.90939681990285,0.810397738370099,2.44870631990508,2.7855635422284,55910
"14988","Chad",55911,12.1321,22.5701,0.390554747019245,2.69344951301331,0.999903207688213,2.46982201597816,2.33187050378788,55911
"14997","Ukraine",55922,49.6405,35.1465,0.468808476999199,2.68246742073213,1.68114532044823,5.28195781643865,2.91918067636586,55922
"15000","Russian Federation",55925,53.0152,83.6555,0.335256067140343,2.33495611613685,1.29637672404123,5.32502074550366,3.33487843404016,55925
"15003","Mauritania",55928,15.6418,-13.3625,0.107904177114029,2.60842414630315,0.37457046104666,2.30535136944662,2.86486020381634,55928
"15007","Algeria",55932,36.5358,4.59553,0.306064144934712,1.96185878419093,1.66118238594358,4.24440083380137,3.24133383890853,55932
"15009","Myanmar",55934,21.6327,93.537,0.416279638111694,2.89266758340697,1.20160505324786,3.59228781595213,2.23757342070395,55934
"15020","Thailand",55948,19.0916,99.8252,0.209108311130237,2.89193549131166,2.30150126620478,5.32023770690539,3.32253163472896,55948
"15021","Peru",55949,-12.1,-75.3463,0.350732449973142,2.74201166013112,1.79546051765794,4.21937492462626,3.31522015660823,55949
"15022","Mongolia",55950,47.8586,98.9269,0.226035728797941,1.61820379685804,0.685119137036991,2.91009054559407,2.71731170571189,55950
"15028","India",55957,31.3165,74.6724,0.654326964773834,2.36217156961791,2.2747510611995,5.50520154772776,2.65874601931954,55957
"15033","Belarus",55965,51.918,26.1634,0.580370883671377,2.61052074879204,2.09393900307003,4.53504081325116,3.15253405831716,55965
"15040","Afghanistan",55972,33.601,62.096,0.286600753030782,1.60141323843795,1.17813455614106,0,2.26964184190232,55972
"15043","Cameroon",55977,12.1321,14.4853,0.308890957046294,2.66157325970934,1.12425086303414,3.65791593682995,2.86238456188045,55977
"15047","Russian Federation",55983,53.0152,36.9432,0.533435545241091,2.52195488755945,1.59018213981544,5.32502074550366,3.33487843404016,55983
"15048","Afghanistan",55984,33.601,63.8926,0.235528454229956,1.73843133712447,1.07539630989618,0,2.26964184190232,55984
"15051","Canada",55987,53.0152,-93.3126,0.164651563998923,2.70500540992302,1.59727346224751,5.43420630841758,4.37324138608759,55987
"15058","Canada",55994,50.2203,-119.364,0.240547192617187,2.33757215838837,1.77690130528982,5.43420630841758,4.37324138608759,55994
"15064","China",56002,34.3494,109.707,0.57516837088819,2.77127462093079,2.3721324165901,6.95136909386879,2.99627669770714,56002
"15067","Canada",56006,51.918,-98.7025,0.396254527070188,2.60940382054774,1.83083977763435,5.43420630841758,4.37324138608759,56006
"15072","Angola",56012,-16.4788,20.7735,0.134347880230963,2.75189285720568,0.719571058087783,2.44870631990508,2.7855635422284,56012
"15079","Zambia",56020,-14.7378,27.96,0.665503383351881,2.80917077559337,0.967643396893564,4.06785166051235,2.58561693011275,56020
"15082","Congo DRC",56026,-5.85147,26.1634,0.338062830097318,2.86592140406621,0.684332998250496,0,2.26709515600535,56026
"15087","Kazakhstan",56035,46.6353,80.0623,0.0409171879467547,2.39428486903096,0.660007006968721,4.50851625226694,3.17598650936112,56035
"15090","Tanzania",56040,-4.95121,36.9432,0.323996685475912,2.67526538464261,0.717879519896887,1.7481880270062,2.58899405288781,56040
"15094","United States",56047,41.457,-99.6008,0.553278142164766,2.66283650106105,1.8475031925026,6.47257508985315,4.55253120853509,56047
"15098","Canada",56052,51.918,-105.889,0.455628297085589,2.38391149485904,1.73906106435308,5.43420630841758,4.37324138608759,56052
"15102","Russian Federation",56057,59.4966,45.9263,0.110465911658844,2.52087326517577,1.31305047508304,5.32502074550366,3.33487843404016,56057
"15103","Poland",56058,53.0152,21.6718,0.598688844248755,2.63286986633183,2.20743948457246,4.79177483365164,3.67849955374174,56058
"15110","Spain",56065,40.7776,-5.27767,0.65026851571196,2.60962934142271,2.28241086616481,5.40708143378234,4.21334781739129,56065
"15111","United States",56066,36.5502,-76.3155,0.657642771170565,2.9661640896435,2.16185208450825,6.47257508985315,4.55253120853509,56066
"15116","Kenya",56071,-0.435754,40.5364,0.462397994304795,2.51881542864046,1.54322156508872,4.28046454662692,2.62407708852023,56071
"15118","India",56073,26.5779,94.4353,0.27444039479656,2.87494750468465,1.86675257673214,5.50520154772776,2.65874601931954,56073
"15119","Russian Federation",56074,56.6424,63.8926,0.331728957555278,2.01476547770303,1.42113461247534,5.32502074550366,3.33487843404016,56074
"15120","Mexico",56075,18.2354,-99.6008,0.0213218867194666,2.8685779696803,1.67802900935983,5.19781516944518,3.82053390533369,56075
"15123","Russian Federation",56080,52.47,80.0623,0.389662958008803,2.32138141146824,1.28078753043433,5.32502074550366,3.33487843404016,56080
"15124","Congo DRC",56081,-4.95121,26.1634,0.282835342838234,2.90570595499872,0.636751502493327,0,2.26709515600535,56081
"15125","Congo DRC",56082,4.08244,18.9768,0.282672450966524,2.98370278607241,0.611322658830606,0,2.26709515600535,56082
"15126","China",56083,24.9512,111.503,0.372503668842343,2.89968536670295,2.22602895681588,6.95136909386879,2.99627669770714,56083
"14659","Norway",55535,63.6471,8.85785,0.130976694175407,2.65811933186165,0.430904608013849,3.68133170596917,4.59846060627,55535
"14728","Canada",55612,46.6353,-85.2277,0.155616254369612,2.72618123330612,1.56313570261042,5.43420630841758,4.37324138608759,55612
"14744","Canada",55630,49.6405,-74.4479,0.151762635827221,2.68062684504584,1.46411184809782,5.43420630841758,4.37324138608759,55630
"14751","India",55639,35.0911,77.3673,0.0586352497043121,2.16344003460839,2.07646591104775,5.50520154772776,2.65874601931954,55639
"14807","United States",55702,43.4523,-95.1092,0.348645442644031,2.80941540679113,1.8625717670347,6.47257508985315,4.55253120853509,55702
"14815","India",55712,34.3494,76.469,0.139550171059858,2.74612197579274,2.07741967082804,5.50520154772776,2.65874601931954,55712
"14837","Norway",55742,60.406,6.40325,0.0257608625082284,2.669582504124,0.61358841585293,3.68133170596917,4.59846060627,55742
"14848","Congo DRC",55755,-1.33998,21.6718,0.00381344424358058,2.97133936652801,0.561622384867071,0,2.26709515600535,55755
"14903","Mexico",55819,19.1977,-104.028,0.179553459978741,2.84858739204736,1.54323590687655,5.19781516944518,3.82053390533369,55819
"14948","Madagascar",55869,-17.3919,44.3082,0.325233370531136,2.89273267212049,0.714390994974266,2.94694327069783,2.49680172397732,55869
"14970","China",55892,37.9899,84.5539,0.23918478145302,1.71321044347865,2.32705626957085,6.95136909386879,2.99627669770714,55892
"15096","India",56050,17.3749,79.164,0.107445385049415,2.76699454442422,1.84975451448847,5.50520154772776,2.65874601931954,56050
"15100","United States",56054,31.3165,-104.991,0.0844855026886764,2.32538981158773,1.59437030530867,6.47257508985315,4.55253120853509,56054
"15106","Russian Federation",56061,60.8392,53.1128,0.0298647675610439,2.48040051938297,1.29949011311208,5.32502074550366,3.33487843404016,56061
"15128","Mexico",56086,28.9746,-102.296,0.353624911389532,2.4091730265602,2.17514286935972,5.19781516944518,3.82053390533369,56086
"15133","Norway",56092,58.5705,7.29875,0.102662343725756,2.69288886586997,2.45270126257024,3.68133170596917,4.59846060627,56092
"15136","Canada",56095,54.6099,-103.194,0.0572957327981858,2.46881309951566,1.40117156346309,5.43420630841758,4.37324138608759,56095
"15139","Laos",56098,20.7904,100.724,0.0908536135479637,2.96170211359148,1.09548977810413,1.17609125905568,2.5001937426211,56098
"15140","Canada",56099,49.6405,-108.584,0.426713029344343,2.29411178037591,1.76537980261412,5.43420630841758,4.37324138608759,56099
"15141","China",56100,37.8733,118.625,0.590874322871435,2.71272985194646,2.38281600319331,6.95136909386879,2.99627669770714,56100
"15145","Kazakhstan",56105,54.0851,63.8926,0.294516337326385,2.00388604213438,1.08705901599206,4.50851625226694,3.17598650936112,56105
"15147","Nigeria",56107,12.1321,13.587,0.325346777204497,2.6919046747839,0.98145592689412,0,2.77291888787602,56107
"15148","Kazakhstan",56108,46.013,78.2657,0.0907502236694941,2.25844913213082,0.678845572673167,4.50851625226694,3.17598650936112,56108
"15153","Finland",56113,62.5452,23.4684,0.409134401416756,2.57708127467759,2.18287078925632,3.96189547366785,4.4240457227584,56113
"15157","Angola",56118,-9.42045,13.6106,0.353771676199678,2.69351496201508,0.732237127323,2.44870631990508,2.7855635422284,56118
"15159","Angola",56121,-15.6102,12.6886,0.211480569547102,2.5296235816598,0.620986673758508,2.44870631990508,2.7855635422284,56121
"15162","Canada",56124,50.7932,-101.397,0.514056455423557,2.51052905254015,1.86295304707441,5.43420630841758,4.37324138608759,56124
"15166","Ecuador",56128,-3.17746,-79.7753,0.103041384894208,2.70880520475073,0.886313173608447,5.00241662707248,3.30639568540983,56128
"15169","Afghanistan",56131,35.826,65.6892,0.234010824681838,2.09290018552901,1.3425570483158,0,2.26964184190232,56131
"15171","United States",56133,45.3835,-95.1092,0.556131561394631,2.76095174446279,2.11916736008361,6.47257508985315,4.55253120853509,56133
"15175","Turkey",56138,39.3978,40.5364,0.393232241613671,2.40244050995602,1.98682352880885,5.33782451404581,3.5953428256262,56138
"15178","Congo DRC",56141,-6.75027,30.6549,0.242653026895167,2.8258586820502,0.766356486904856,0,2.26709515600535,56141
"15183","United States",56147,45.3835,-99.6008,0.434788758974966,2.62133395576149,2.01575020173985,6.47257508985315,4.55253120853509,56147
"15187","Oman",56151,21.7324,59.2251,0.0171461873322452,1.65033065525517,1.05008754137438,3.0265332645233,3.89557445650861,56151
"15189","United States",56153,45.3835,-91.5159,0.607130039621309,2.79363866101374,1.96755034480209,6.47257508985315,4.55253120853509,56153
"15190","Poland",56154,50.7932,19.8752,0.591258808822348,2.63131691214593,2.23240317346844,4.79177483365164,3.67849955374174,56154
"15192","India",56158,24.9512,90.8421,0.437196093484962,2.93965294337308,2.01218697499953,5.50520154772776,2.65874601931954,56158
"15196","Kenya",56162,-1.33998,36.9432,0.414737767192269,2.74843492488331,1.54987059592072,4.28046454662692,2.62407708852023,56162
"15197","China",56163,24.2298,117.657,0.555795509601054,2.91828627228934,2.35401775956252,6.95136909386879,2.99627669770714,56163
"15207","El Salvador",56174,13.9497,-89.689,0.212263846233981,2.96504483108075,1.78319575105779,4.27630092457077,3.30134809148618,56174
"15208","India",56175,27.3827,76.469,0.620231368715749,2.63133805749672,2.07023754034936,5.50520154772776,2.65874601931954,56175
"15209","United States",56176,43.4523,-74.4479,0.130001533240122,2.81711658400827,1.70092546068739,6.47257508985315,4.55253120853509,56176
"15210","Congo DRC",56177,4.98391,19.8752,0.216065884763135,2.98248391200958,0.691755788421071,0,2.26709515600535,56177
"15217","United States",56185,48.4596,-102.296,0.44025804905815,2.53586653149008,2.01040911454412,6.47257508985315,4.55253120853509,56185
"15218","China",56186,24.1295,99.8252,0.381143723156766,2.89544556784383,2.32112444858525,6.95136909386879,2.99627669770714,56186
"15219","Pakistan",56187,24.2221,67.6352,0.399546362648746,2.10323340627279,2.37269387274647,5.06566932773143,2.7175806602292,56187
"15220","Russian Federation",56191,56.1441,80.0623,0.279954326344144,2.34864091003858,1.43761169746835,5.32502074550366,3.33487843404016,56191
"15221","Peru",56192,-3.14718,-72.6513,0.0859146279939049,2.90177931131084,1.78489699836632,4.21937492462626,3.31522015660823,56192
"15226","Russian Federation",56197,60.3978,49.5196,0.0366334542327902,2.50530344064451,1.30392947066296,5.32502074550366,3.33487843404016,56197
"15227","United States",56199,42.1292,-85.2277,0.692018006852303,2.84010796229557,2.01682988774275,6.47257508985315,4.55253120853509,56199
"15232","Mexico",56206,25.7674,-104.991,0.549659426579712,2.57078956486896,2.16704845663239,5.19781516944518,3.82053390533369,56206
"15237","Russian Federation",56214,58.5705,65.6892,0.151296270790391,2.27906641983995,1.31809408672561,5.32502074550366,3.33487843404016,56214
"15240","Sweden",56218,55.6226,14.156,0.748888177860199,2.66835263102946,2.23358947126348,4.11223623086894,4.48925689329624,56218
"15241","Turkmenistan",56219,37.2755,63.8926,0.281714970708364,2.20138899501646,1.79635581139934,4.83241310188512,2.88553797188383,56219
"15242","China",56220,42.1292,116.893,0.429147629244277,2.48747927089762,2.3158669486138,6.95136909386879,2.99627669770714,56220
"15245","China",56224,41.457,97.1303,0.0793298416238312,2.08489530712112,2.07823155221388,6.95136909386879,2.99627669770714,56224
"15249","China",56229,43.4523,93.537,0.658219465590255,1.25727848772085,2.32675064857739,6.95136909386879,2.99627669770714,56229
"15250","Kazakhstan",56230,42.7943,71.9774,0.324225268122348,2.35153288866437,1.42905124189774,4.50851625226694,3.17598650936112,56230
"15252","Kenya",56233,4.08244,42.333,0.00975506141333788,2.34498258198748,0.283843861715651,4.28046454662692,2.62407708852023,56233
"15257","India",56240,21.6345,71.8604,0.496257584589482,2.69933176572023,2.00116559144567,5.50520154772776,2.65874601931954,56240
"15260","Canada",56243,53.0152,-96.0075,0.145326241065743,2.69775071877055,1.88041305738399,5.43420630841758,4.37324138608759,56243
"15276","Russian Federation",56268,51.3591,115.995,0.269676328921195,2.2653513716864,1.40814753523589,5.32502074550366,3.33487843404016,56268
"15277","Russian Federation",56269,51.918,54.9095,0.323851752435373,2.14520380802076,1.4467199622266,5.32502074550366,3.33487843404016,56269
"15279","Poland",56272,53.5535,17.1802,0.675153041661246,2.65482376384535,2.40564896805553,4.79177483365164,3.67849955374174,56272
"15280","Congo DRC",56273,4.08244,24.3667,0.0398945994329725,2.95436025850428,0.590598093767716,0,2.26709515600535,56273
"15281","Nigeria",56274,10.3587,8.19706,0.460884824396493,2.89203991472361,1.02724094577324,0,2.77291888787602,56274
"15282","France",56276,46.6992,-1.58585,0.819071364982992,2.69873728427379,2.13183625872219,5.83682522770016,4.39150652613484,56276
"15289","China",56284,28.9746,116.893,0.346525873157646,2.89955833331955,2.24980939439239,6.95136909386879,2.99627669770714,56284
"15293","India",56288,29.7614,75.5707,0.726553621383263,2.42141783919994,2.3254481639117,5.50520154772776,2.65874601931954,56288
"15294","United States",56289,37.9899,-100.499,0.553961349807022,2.62069362918499,2.24913124012832,6.47257508985315,4.55253120853509,56289
"15295","Honduras",56290,15.4991,-87.0294,0.158238101089451,2.99942702559523,1.62401875722003,4.35326208591632,3.0270994547094,56290
"15297","Angola",56293,-14.7378,19.8752,0.322861480612501,2.84131104392029,0.73728899949438,2.44870631990508,2.7855635422284,56293
"15300","China",56296,28.3652,121.214,0.423863135228632,2.91930228292719,2.21294430667671,6.95136909386879,2.99627669770714,56296
"15303","Kazakhstan",56299,53.5535,67.4859,0.33994178994041,2.11242943534837,0.914017497163862,4.50851625226694,3.17598650936112,56299
"15305","Angola",56301,-9.43566,18.9768,0.297942803661608,2.9098281421068,0.796606639425068,2.44870631990508,2.7855635422284,56301
"15306","China",56302,40.0912,115.097,0.593739182041521,2.56815281423763,2.39883146023762,6.95136909386879,2.99627669770714,56302
"15309","China",56306,34.3494,111.503,0.533917753845754,2.80308504529734,2.44865744867116,6.95136909386879,2.99627669770714,56306
"15311","Japan",56308,37.1718,137.542,0.358973639514768,2.92390983093691,2.25751121304077,5.72928874039045,4.53949600698066,56308
