"","mean_barle","Fishnet_ID","COUNTRY","Field1","Barley_Pred","Barley_Error_Ratio"
"5725",1.081250012,55430,"Russian Federation",55430,0.504445519,0.576804493
"5726",1.035000041,55574,"Kazakhstan",55574,0.459983736,0.575016305
"5727",1.07432831,56749,"Peru",56749,0.49944009,0.57488822
"5728",1.063636364,59909,"China",59909,0.488910672,0.574725692
"5729",1.074917408,17883,"India",17883,0.500767328,0.57415008
"5730",1.090553278,52356,"Portugal",52356,0.516600248,0.57395303
"5731",1.119423596,26030,"Argentina",26030,0.54578164,0.573641956
"5732",1.057500042,71916,"Kazakhstan",71916,0.484016817,0.573483225
"5733",1.080434768,67634,"Norway",67634,0.506975024,0.573459744
"5734",1.059880983,66406,"Kazakhstan",66406,0.486517722,0.573363261
"5735",1.104579534,50654,"Australia",50654,0.531617552,0.572961982
"5736",1.081250012,56414,"Russian Federation",56414,0.508556423,0.572693589
"5737",1.094331286,51772,"India",51772,0.521905977,0.572425309
"5738",1.120404076,57027,"Kazakhstan",57027,0.548387765,0.572016311
"5739",1.018647851,35088,"Brazil",35088,0.447246729,0.571401122
"5740",1.051809152,58001,"Canada",58001,0.480430994,0.571378158
"5741",1.078750018,59734,"Kazakhstan",59734,0.507433871,0.571316147
"5742",1.01000004,67494,"Kazakhstan",67494,0.438809742,0.571190298
"5743",1.134782821,44795,"Italy",44795,0.563606318,0.571176503
"5744",1.094448015,64364,"Turkey",64364,0.523311926,0.571136089
"5745",1.068750042,59013,"Kazakhstan",59013,0.497937247,0.570812795
"5746",1.098058065,55017,"India",55017,0.527638895,0.57041917
"5747",1.048731018,62262,"Nepal",62262,0.478378828,0.57035219
"5748",1.047200196,7805,"Argentina",7805,0.476988439,0.570211757
"5749",1.219871446,68016,"United States",68016,0.649745079,0.570126367
"5750",1.057222234,63845,"Russian Federation",63845,0.487752817,0.569469417
"5751",1.089222597,45621,"Lesotho",45621,0.520254819,0.568967778
"5752",1.063564354,47700,"Ethiopia",47700,0.494749474,0.56881488
"5753",1.121581815,40823,"Mexico",40823,0.552920142,0.568661673
"5754",1.085702809,55326,"United States",55326,0.517205993,0.568496816
"5755",1.06703949,40774,"South Africa",40774,0.499242653,0.567796837
"5756",1.041428613,57625,"Kazakhstan",57625,0.473795405,0.567633208
"5757",1.111111111,18679,"China",18679,0.543480448,0.567630663
"5758",1.04807319,45629,"Finland",45629,0.480707867,0.567365323
"5759",1.05818186,70885,"Kazakhstan",70885,0.491019763,0.567162097
"5760",1.035000041,53161,"Kazakhstan",53161,0.468190502,0.566809539
"5761",1.057500042,72971,"Kazakhstan",72971,0.490757507,0.566742535
"5762",1.035000041,72730,"Kazakhstan",72730,0.468520922,0.566479119
"5763",1.095084619,53578,"Turkey",53578,0.529236525,0.565848094
"5764",1.065904986,39908,"Canada",39908,0.500507961,0.565397025
"5765",1.046250042,70385,"Kazakhstan",70385,0.480935875,0.565314167
"5766",1.012285776,4705,"Australia",4705,0.447178996,0.56510678
"5767",1.036938898,52379,"Australia",52379,0.472237469,0.564701429
"5768",1.032309054,50135,"Argentina",50135,0.467977127,0.564331927
"5769",1.075,60933,"China",60933,0.511103731,0.563896269
"5770",1.05818186,58326,"Kazakhstan",58326,0.494289799,0.563892061
"5771",1.116033002,19611,"Tanzania",19611,0.552194953,0.563838049
"5772",1.04848486,48103,"Russian Federation",48103,0.484992966,0.563491894
"5773",1.057500042,62781,"Kazakhstan",62781,0.494052845,0.563447197
"5774",1.054166663,41890,"Georgia",41890,0.491533794,0.562632869
"5775",1.042626252,26379,"Kazakhstan",26379,0.480250203,0.562376049
"5776",1.107142857,71079,"China",71079,0.545402299,0.561740558
"5777",1.064619176,54852,"India",54852,0.503024758,0.561594418
"5778",1.052886379,59982,"India",59982,0.49143855,0.561447829
"5779",1.065904986,48993,"Canada",48993,0.505030463,0.560874523
"5780",1.099273293,57597,"Turkey",57597,0.538469163,0.56080413
"5781",1.162424243,68579,"Kazakhstan",68579,0.602193173,0.56023107
"5782",1.139871237,67063,"Turkey",67063,0.579854694,0.560016543
"5783",1.077463724,16600,"Nepal",16600,0.517596883,0.559866841
"5784",1.096798461,63279,"India",63279,0.537093139,0.559705322
"5785",1.054488926,52316,"Ecuador",52316,0.495003423,0.559485503
"5786",1.055555556,38471,"China",38471,0.496222848,0.559332708
"5787",1.049796157,60581,"Canada",60581,0.490839095,0.558957062
"5788",1.055974038,69951,"Russian Federation",69951,0.498010111,0.557963927
"5789",1.092518961,69205,"Russian Federation",69205,0.534581055,0.557937906
"5790",1.055974038,48517,"Russian Federation",48517,0.498751454,0.557222584
"5791",1.140213987,58958,"Portugal",58958,0.583161081,0.557052906
"5792",1.094279096,25521,"Turkey",25521,0.537384631,0.556894465
"5793",1.078741799,67293,"Spain",67293,0.522058083,0.556683716
"5794",1.032627245,62362,"Canada",62362,0.476331446,0.556295799
"5795",1.035000041,40645,"Kazakhstan",40645,0.478711291,0.55628875
"5796",1.144442701,53018,"India",53018,0.588540219,0.555902482
"5797",0.963295465,56730,"Russian Federation",56730,0.407733922,0.555561543
"5798",1.055454587,72640,"Kazakhstan",72640,0.499898147,0.55555644
"5799",1.077042023,50678,"Australia",50678,0.521797864,0.555244159
"5800",1.089895839,75457,"China",75457,0.534694262,0.555201577
"5801",1.014545495,60271,"Kazakhstan",60271,0.459468964,0.555076531
"5802",1.026675284,44874,"Australia",44874,0.471823238,0.554852046
"5803",1.009166678,53049,"Russian Federation",53049,0.454848519,0.554318159
"5804",1.010719585,59606,"United States",59606,0.456969389,0.553750196
"5805",1.029761916,65604,"Russian Federation",65604,0.476094595,0.553667321
"5806",1.037922119,55756,"Kazakhstan",55756,0.484487774,0.553434345
"5807",1.089621176,54630,"Tanzania",54630,0.536406369,0.553214807
"5808",0.9851389,52568,"Russian Federation",52568,0.432082609,0.553056291
"5809",1.048333307,77167,"Finland",77167,0.495401337,0.55293197
"5810",1.029761916,72995,"Russian Federation",72995,0.477067339,0.552694577
"5811",1.042218208,57618,"Canada",57618,0.489647586,0.552570622
"5812",1.077438374,54555,"India",54555,0.525002166,0.552436208
"5813",1.065160319,56967,"Ethiopia",56967,0.513301085,0.551859234
"5814",1.027777778,45124,"China",45124,0.47660255,0.551175228
"5815",1.093672231,44019,"Argentina",44019,0.543494344,0.550177887
"5816",1.083333333,66744,"China",66744,0.533251185,0.550082148
"5817",1.063229178,74753,"Russian Federation",74753,0.513324108,0.54990507
"5818",1.011038972,50306,"Russian Federation",50306,0.461268018,0.549770954
"5819",1.033333302,67486,"Finland",67486,0.483753833,0.549579469
"5820",1.051398915,48526,"Nepal",48526,0.501871449,0.549527466
"5821",1.023750041,68943,"Kazakhstan",68943,0.474626913,0.549123128
"5822",1.035000041,71528,"Kazakhstan",71528,0.486174254,0.548825787
"5823",1.076335878,57759,"Myanmar",57759,0.527644464,0.548691414
"5824",0.947380963,66331,"Russian Federation",66331,0.398981355,0.548399608
"5825",1.080357465,58019,"Mexico",58019,0.532945448,0.547412017
"5826",1.044593765,36903,"Lesotho",36903,0.497363047,0.547230718
"5827",1.030909132,68810,"Kazakhstan",68810,0.483698086,0.547211046
"5828",1.016666691,57607,"Turkmenistan",57607,0.469465742,0.547200949
"5829",1.051809152,55796,"Canada",55796,0.505173719,0.546635433
"5830",0.977142896,69144,"Kazakhstan",69144,0.431351476,0.54579142
"5831",1.050357154,75353,"Russian Federation",75353,0.504660959,0.545696195
"5832",1.008760803,46119,"United States",46119,0.463233915,0.545526888
"5833",1.080131017,55254,"China",55254,0.534717397,0.54541362
"5834",1.022124628,55972,"Afghanistan",55972,0.477010479,0.545114149
"5835",1.012309069,45509,"Pakistan",45509,0.467798509,0.54451056
"5836",1.029761916,53052,"Russian Federation",53052,0.485649985,0.544111931
"5837",1.069303634,69826,"Russian Federation",69826,0.525771812,0.543531822
"5838",1.055328321,59005,"Ukraine",59005,0.512295209,0.543033112
"5839",1.064052338,48502,"Canada",48502,0.521231818,0.54282052
"5840",1.025419691,47377,"Kenya",47377,0.482654548,0.542765143
"5841",1.080000043,69778,"Kazakhstan",69778,0.537343845,0.542656198
"5842",1.030279299,48428,"Australia",48428,0.487898633,0.542380666
"5843",1.060702477,36143,"India",36143,0.518427122,0.542275355
"5844",1.202188196,53708,"United States",53708,0.659918367,0.542269829
"5845",1.042218208,72185,"Canada",72185,0.500766443,0.541451765
"5846",1.058334955,70920,"Ukraine",70920,0.516890089,0.541444866
"5847",1.03030303,64552,"China",64552,0.488872125,0.541430905
"5848",1.142490617,60519,"United States",60519,0.601164832,0.541325785
"5849",1.009166678,34650,"Russian Federation",34650,0.467863595,0.541303083
"5850",1.033194456,38817,"Russian Federation",38817,0.49298984,0.540204616
"5851",1.040333034,48130,"Nepal",48130,0.500304007,0.540029027
"5852",1.009166678,20600,"Russian Federation",20600,0.469221149,0.539945529
"5853",1.041798472,50542,"Ukraine",50542,0.502563156,0.539235316
"5854",1.084431133,65472,"Turkey",65472,0.54535327,0.539077863
"5855",1.07098156,65510,"Norway",65510,0.532094179,0.538887381
"5856",1.033506505,74379,"Russian Federation",74379,0.494751623,0.538754882
"5857",0.944857966,29378,"Pakistan",29378,0.406147463,0.538710503
"5858",1.027962987,60153,"Uzbekistan",60153,0.489962167,0.53800082
"5859",1.076177122,54112,"India",54112,0.538613781,0.537563341
"5860",1.101809001,43156,"Mexico",43156,0.564487914,0.537321087
"5861",1.102443954,43833,"Turkey",43833,0.565543178,0.536900776
"5862",1.031929836,55216,"Russian Federation",55216,0.495061703,0.536868133
"5863",1.077361087,77792,"Finland",77792,0.540824038,0.536537049
"5864",1.033333302,77888,"Finland",77888,0.497242866,0.536090436
"5865",1.004620847,52878,"Afghanistan",52878,0.468836355,0.535784492
"5866",0.967976201,59051,"Russian Federation",59051,0.432200616,0.535775585
"5867",1.028719761,65830,"Pakistan",65830,0.493251975,0.535467786
"5868",1.023750041,54840,"Kazakhstan",54840,0.488517171,0.53523287
"5869",1.023673504,45684,"Kazakhstan",45684,0.48940166,0.534271844
"5870",1.045166033,69363,"United States",69363,0.51095494,0.534211093
"5871",1.01015147,50139,"Peru",50139,0.476127748,0.534023722
"5872",1.006589639,43911,"Australia",43911,0.472939058,0.533650581
"5873",1.003999645,43994,"Canada",43994,0.471533168,0.532466477
"5874",1.01642326,42835,"Nepal",42835,0.484432229,0.531991031
"5875",0.994710666,50709,"India",50709,0.463572104,0.531138562
"5876",1.044776133,75827,"Sweden",75827,0.51408069,0.530695443
"5877",1.001387728,42925,"Australia",42925,0.471138343,0.530249385
"5878",1.036999235,48758,"Mexico",48758,0.507260179,0.529739056
"5879",0.973125011,49924,"Russian Federation",49924,0.443596675,0.529528336
"5880",1.030000041,60529,"Kazakhstan",60529,0.50057661,0.529423431
"5881",1.055555556,53206,"China",53206,0.526163886,0.52939167
"5882",1.029075,72271,"Canada",72271,0.500123119,0.528951881
"5883",1.01000004,57473,"Kazakhstan",57473,0.48132904,0.528671
"5884",1.138510436,72997,"Austria",72997,0.609856726,0.52865371
"5885",1.136306164,53882,"Turkey",53882,0.608032638,0.528273526
"5886",1.012037034,52450,"Kazakhstan",52450,0.484199415,0.527837619
"5887",0.995226612,64366,"Afghanistan",64366,0.467869207,0.527357405
"5888",1.223333955,63663,"United States",63663,0.69663539,0.526698565
"5889",1.007222229,69718,"Tajikistan",69718,0.480727368,0.526494861
"5890",1.015599668,50081,"Portugal",50081,0.489121452,0.526478216
"5891",1.028764837,54323,"Ethiopia",54323,0.502353957,0.52641088
"5892",1.050357154,74026,"Russian Federation",74026,0.523957019,0.526400135
"5893",1.035000041,67540,"Kazakhstan",67540,0.508776928,0.526223113
"5894",1.03037482,64083,"Canada",64083,0.504701516,0.525673304
"5895",0.930000037,58280,"Kazakhstan",58280,0.404346304,0.525653733
"5896",1.002857183,67455,"Kazakhstan",67455,0.478461631,0.524395552
"5897",0.958198853,54662,"Australia",54662,0.434250215,0.523948638
"5898",1.040796262,61406,"Ukraine",61406,0.517017295,0.523778967
"5899",1.053333372,48990,"Kazakhstan",48990,0.529669075,0.523664297
"5900",0.961098138,32033,"Algeria",32033,0.437452767,0.523645371
"5901",0.959755293,41387,"Argentina",41387,0.436394944,0.523360349
"5902",1.009166678,51901,"Russian Federation",51901,0.485862985,0.523303693
"5903",0.990303828,52287,"Brazil",52287,0.467925115,0.522378713
"5904",1.057222234,66666,"Russian Federation",66666,0.535767571,0.521454663
"5905",0.990000039,63285,"Kazakhstan",63285,0.469935455,0.520064584
"5906",1.018940116,31148,"Canada",31148,0.49915749,0.519782626
"5907",0.966103907,66482,"Russian Federation",66482,0.446968781,0.519135126
"5908",1.029745435,57890,"Nepal",57890,0.511009284,0.518736151
"5909",1.01607146,54057,"Kazakhstan",54057,0.497497133,0.518574327
"5910",1.000626901,65803,"Romania",65803,0.482164459,0.518462442
"5911",1.033194456,79383,"Russian Federation",79383,0.51587148,0.517322976
"5912",1.042218208,69968,"Canada",69968,0.525351235,0.516866973
"5913",1.007916622,44234,"Peru",44234,0.491184923,0.516731699
"5914",0.98285529,62197,"Tunisia",62197,0.466191963,0.516663327
"5915",1.033194456,76725,"Russian Federation",76725,0.516595475,0.516598981
"5916",1.088703069,68302,"United States",68302,0.572299993,0.516403076
"5917",1.051740224,55670,"Turkey",55670,0.536661648,0.515078576
"5918",0.978750039,70088,"Kazakhstan",70088,0.463688133,0.515061906
"5919",0.988054075,60781,"India",60781,0.4730416,0.515012475
"5920",1.041798472,49784,"Ukraine",49784,0.527408276,0.514390196
"5921",1.022083342,47172,"Cambodia",47172,0.508228876,0.513854466
"5922",0.987763474,45928,"Ethiopia",45928,0.474017373,0.513746101
"5923",0.99378786,53747,"Zambia",53747,0.480531291,0.513256569
"5924",1.02981321,18973,"Mexico",18973,0.517027948,0.512785262
"5925",0.984641433,54043,"Pakistan",54043,0.472289933,0.5123515
"5926",0.988571439,49040,"Russian Federation",49040,0.476630411,0.511941028
"5927",0.973125011,55205,"Russian Federation",55205,0.46127874,0.511846271
"5928",1.072469976,21988,"United States",21988,0.560652037,0.511817939
"5929",0.967500038,46763,"Kazakhstan",46763,0.456707624,0.510792414
"5930",0.963983583,56401,"United States",56401,0.453323894,0.510659689
"5931",1.01500003,65417,"Kazakhstan",65417,0.504492125,0.510507905
"5932",1.080509452,66376,"China",66376,0.570457559,0.510051893
"5933",0.984641433,49889,"Pakistan",49889,0.475185432,0.509456001
"5934",0.988091615,50960,"India",50960,0.479415581,0.508676034
"5935",1.050408338,51632,"Mexico",51632,0.541742773,0.508665565
"5936",0.991966809,63060,"Canada",63060,0.483368783,0.508598026
"5937",1.009648889,49692,"Canada",49692,0.501491462,0.508157427
"5938",0.991987415,43700,"Nepal",43700,0.484203997,0.507783418
"5939",0.963092049,58920,"Pakistan",58920,0.455604801,0.507487248
"5940",0.951460997,36641,"Australia",36641,0.444970181,0.506490816
"5941",0.966973937,50165,"Australia",50165,0.460617404,0.506356533
"5942",0.900000036,61545,"Kazakhstan",61545,0.39372187,0.506278166
"5943",0.965069103,47675,"United States",47675,0.458885063,0.50618404
"5944",1.072370971,68590,"United States",68590,0.566214578,0.506156393
"5945",0.991066348,41929,"Canada",41929,0.485380594,0.505685754
"5946",0.938540248,41873,"Egypt",41873,0.432913221,0.505627027
"5947",1.019165086,51138,"South Africa",51138,0.513565003,0.505600083
"5948",1.018537641,44570,"Botswana",44570,0.513086168,0.505451473
"5949",1.044682765,34576,"Estonia",34576,0.53930278,0.505379985
"5950",1.024687517,57084,"Kazakhstan",57084,0.519706746,0.504980771
"5951",1.053774953,69648,"Spain",69648,0.548995221,0.504779732
"5952",1.008379069,50295,"Argentina",50295,0.50362324,0.504755829
"5953",1.018809534,42436,"China",42436,0.514073566,0.504735968
"5954",1.000349522,51965,"South Africa",51965,0.496121072,0.50422845
"5955",0.996312522,42837,"India",42837,0.492312929,0.503999593
"5956",0.990000039,37311,"Kazakhstan",37311,0.486016302,0.503983737
"5957",0.951460997,42836,"Australia",42836,0.447483258,0.503977739
"5958",1.009166678,67718,"Russian Federation",67718,0.505214079,0.503952599
"5959",1.062850833,57298,"Greece",57298,0.558942953,0.50390788
"5960",1.029761916,67212,"Russian Federation",67212,0.526152239,0.503609677
"5961",0.980485325,63569,"Nepal",63569,0.476925511,0.503559814
"5962",1.009166678,48822,"Russian Federation",48822,0.505725228,0.50344145
"5963",1.003999645,71082,"Canada",71082,0.501543186,0.502456459
"5964",1.042168686,77458,"Russian Federation",77458,0.539781799,0.502386887
"5965",0.984641433,63140,"Pakistan",63140,0.482383896,0.502257537
"5966",0.890000035,64615,"Kazakhstan",64615,0.387815327,0.502184708
"5967",1.025641112,47756,"Australia",47756,0.523532078,0.502109034
"5968",0.987916702,60776,"Kazakhstan",60776,0.485861239,0.502055463
"5969",0.98607108,71046,"Canada",71046,0.484671045,0.501400035
"5970",0.962291622,40684,"Congo DRC",40684,0.461257874,0.501033748
"5971",0.949090947,59269,"Kazakhstan",59269,0.448108361,0.500982586
"5972",1.008661915,65878,"United States",65878,0.507782511,0.500879404
"5973",1.022272739,73243,"Russian Federation",73243,0.521503036,0.500769703
"5974",0.971131624,65128,"Pakistan",65128,0.470846993,0.500284631
"5975",1.010000028,70248,"Kazakhstan",70248,0.510559037,0.499440991
"5976",0.966383366,64296,"Jordan",64296,0.467013114,0.499370252
"5977",0.978750039,60112,"Kazakhstan",60112,0.479558064,0.499191975
"5978",0.961111122,76495,"Russian Federation",76495,0.462956196,0.498154926
"5979",1.00000004,49323,"Kazakhstan",49323,0.501901794,0.498098246
"5980",1.035701056,48244,"Australia",48244,0.537710836,0.49799022
"5981",0.9851389,73853,"Russian Federation",73853,0.487569084,0.497569816
"5982",1.009166678,64917,"Russian Federation",64917,0.512313135,0.496853543
"5983",0.992272683,50383,"Peru",50383,0.495478961,0.496793722
"5984",1.001280011,54011,"Ethiopia",54011,0.504613131,0.49666688
"5985",1.008837475,72508,"Ukraine",72508,0.512219166,0.496618309
"5986",1.030174505,39963,"Mexico",39963,0.533870205,0.4963043
"5987",0.984641433,61558,"Pakistan",61558,0.488428562,0.496212871
"5988",1.024577375,43988,"Turkey",43988,0.528388394,0.496188981
"5989",0.964909114,37126,"Uzbekistan",37126,0.468779894,0.49612922
"5990",1.05,51573,"China",51573,0.553956913,0.496043087
"5991",1.014738798,67551,"Ukraine",67551,0.518904407,0.495834391
"5992",1.009166678,60991,"Russian Federation",60991,0.513359883,0.495806795
"5993",0.982983788,58295,"Pakistan",58295,0.487309213,0.495674575
"5994",0.913494197,10896,"Argentina",10896,0.417962897,0.4955313
"5995",0.972575797,56719,"Morocco",56719,0.477071169,0.495504628
"5996",1.028577111,64876,"Sweden",64876,0.533473561,0.49510355
"5997",0.975623842,65097,"Pakistan",65097,0.480723749,0.494900093
"5998",0.984641433,42229,"Pakistan",42229,0.490198295,0.494443138
"5999",0.959096466,73070,"Canada",73070,0.464857087,0.494239379
"6000",0.993513609,65784,"Russian Federation",65784,0.499381325,0.494132284
"6001",0.973954517,57542,"India",57542,0.479902794,0.494051723
"6002",0.962263218,66906,"Pakistan",66906,0.468212297,0.494050921
"6003",0.900000036,65131,"Kazakhstan",65131,0.406013699,0.493986337
"6004",0.984641433,60247,"Pakistan",60247,0.490949546,0.493691887
"6005",1.01709941,70623,"Spain",70623,0.523523262,0.493576148
"6006",0.970000039,42478,"Kazakhstan",42478,0.476600209,0.49339983
"6007",0.966103907,63844,"Russian Federation",63844,0.472794968,0.493308939
"6008",1.009166678,58133,"Russian Federation",58133,0.516018365,0.493148313
"6009",0.984641433,61798,"Pakistan",61798,0.491504954,0.493136479
"6010",0.947380963,71125,"Russian Federation",71125,0.454353579,0.493027384
"6011",0.981818221,64833,"Kazakhstan",64833,0.489408295,0.492409926
"6012",1.065545,36316,"United States",36316,0.573378638,0.492166362
"6013",0.922765074,65109,"Saudi Arabia",65109,0.430995829,0.491769245
"6014",1.009444441,70203,"Georgia",70203,0.517698745,0.491745696
"6015",1.027183625,66091,"Canada",66091,0.535623688,0.491559937
"6016",1.033923566,50201,"India",50201,0.542666651,0.491256915
"6017",0.986943215,51385,"Turkey",51385,0.496239683,0.490703532
"6018",1.011038972,57823,"Russian Federation",57823,0.520412298,0.490626674
"6019",0.973333328,43345,"Mali",43345,0.482980345,0.490352983
"6020",0.964418165,61110,"Pakistan",61110,0.474409243,0.490008922
"6021",0.991145844,39296,"Russian Federation",39296,0.501282397,0.489863447
"6022",1.011195545,58955,"India",58955,0.522168946,0.489026599
"6023",0.957124527,14704,"Pakistan",14704,0.468173622,0.488950905
"6024",0.967500038,70880,"Kazakhstan",70880,0.47922968,0.488270358
"6025",0.968230742,57588,"Pakistan",57588,0.480317369,0.487913373
"6026",0.973786364,48723,"Peru",48723,0.486206861,0.487579503
"6027",0.960000038,65926,"Kazakhstan",65926,0.472769491,0.487230547
"6028",0.947380963,77209,"Russian Federation",77209,0.460564272,0.486816691
"6029",0.934155881,53856,"Kazakhstan",53856,0.447778833,0.486377048
"6030",0.920000037,68279,"Kazakhstan",68279,0.43406871,0.485931327
"6031",1.073597336,48125,"United Kingdom",48125,0.588080868,0.485516468
"6032",1.020464127,56831,"India",56831,0.53507644,0.485387687
"6033",0.959314487,54584,"Canada",54584,0.474674396,0.484640091
"6034",0.898701309,62910,"Russian Federation",62910,0.4143347,0.484366609
"6035",0.974328519,38035,"Morocco",38035,0.490578138,0.483750381
"6036",0.988571439,66558,"Russian Federation",66558,0.50527576,0.483295679
"6037",1.005396958,55210,"Nepal",55210,0.522124499,0.483272459
"6038",1.088105408,47221,"United Kingdom",47221,0.604961689,0.483143719
"6039",0.954260827,57147,"Peru",57147,0.471576681,0.482684146
"6040",0.972222222,13947,"China",13947,0.489807598,0.482414624
"6041",0.973294037,29417,"Australia",29417,0.491068658,0.482225379
"6042",0.98406353,47038,"Argentina",47038,0.501980036,0.482083495
"6043",1.025512572,3820,"India",3820,0.543450661,0.482061911
"6044",0.953977619,61330,"Bhutan",61330,0.473175083,0.480802536
"6045",0.901631438,51440,"Australia",51440,0.421014223,0.480617215
"6046",0.956250038,59289,"Kazakhstan",59289,0.475852879,0.480397159
"6047",0.976919227,59256,"India",59256,0.49654623,0.480372997
"6048",0.949714623,57371,"Canada",57371,0.469514326,0.480200297
"6049",0.988571439,70735,"Russian Federation",70735,0.508841251,0.479730188
"6050",0.947380963,62814,"Russian Federation",62814,0.467722939,0.479658024
"6051",0.98893949,63706,"India",63706,0.509425632,0.479513858
"6052",0.992616285,48246,"India",48246,0.513117805,0.47949848
"6053",0.906190486,76406,"Russian Federation",76406,0.426735331,0.479455156
"6054",0.954803814,43838,"Pakistan",43838,0.475643408,0.479160406
"6055",1.017659919,65387,"Mexico",65387,0.538634651,0.479025268
"6056",0.977760604,61410,"United States",61410,0.499641992,0.478118612
"6057",0.945000038,74853,"Kazakhstan",74853,0.46694432,0.478055718
"6058",0.942480141,48011,"Argentina",48011,0.464622138,0.477858003
"6059",0.960185208,50457,"Uzbekistan",50457,0.482581751,0.477603457
"6060",1.020545714,9349,"Lebanon",9349,0.54338367,0.477162044
"6061",0.967500038,41196,"Kazakhstan",41196,0.490338791,0.477161247
"6062",0.934895838,59183,"Mongolia",59183,0.458127003,0.476768835
"6063",0.990023053,36597,"India",36597,0.51387603,0.476147023
"6064",0.998863643,70895,"China",70895,0.522867092,0.475996551
"6065",0.963845542,64940,"Pakistan",64940,0.488266692,0.47557885
"6066",0.942778643,52046,"Botswana",52046,0.467200179,0.475578464
"6067",0.942620123,1256,"Pakistan",1256,0.467949483,0.47467064
"6068",0.948090374,63094,"Pakistan",63094,0.473471781,0.474618593
"6069",0.937083344,48334,"Russian Federation",48334,0.462498678,0.474584666
"6070",0.946224426,66578,"Canada",66578,0.471791643,0.474432783
"6071",0.98899002,50848,"Kenya",50848,0.5149061,0.47408392
"6072",0.947215451,42214,"Bangladesh",42214,0.473218618,0.473996833
"6073",1.011041616,54789,"Tanzania",54789,0.537323561,0.473718055
"6074",0.937083344,68794,"Russian Federation",68794,0.463613476,0.473469868
"6075",0.926492953,68726,"United States",68726,0.453476422,0.473016531
"6076",0.990248961,49660,"India",49660,0.517404451,0.47284451
"6077",0.940000037,68198,"Kazakhstan",68198,0.467621428,0.472378609
"6078",0.967976201,52867,"Russian Federation",52867,0.496356783,0.471619418
"6079",0.940312505,39986,"Mongolia",39986,0.468947271,0.471365234
"6080",0.978750039,63939,"Kazakhstan",63939,0.507812471,0.470937568
"6081",0.98607108,52990,"Canada",52990,0.515457988,0.470613092
"6082",0.981818182,58708,"China",58708,0.512344483,0.469473699
"6083",0.959362917,65559,"Canada",65559,0.489982509,0.469380408
"6084",0.930000037,70663,"Kazakhstan",70663,0.46184221,0.468157827
"6085",0.958011124,60424,"United States",60424,0.489875841,0.468135283
"6086",0.947380963,55876,"Russian Federation",55876,0.479271732,0.468109231
"6087",0.967976201,62279,"Russian Federation",62279,0.500303739,0.467672462
"6088",0.97707957,71941,"Canada",71941,0.510625443,0.466454127
"6089",0.943281954,63821,"Mexico",63821,0.476924436,0.466357518
"6090",0.901041677,73329,"Russian Federation",73329,0.435080248,0.46596143
"6091",0.911250036,67158,"Kazakhstan",67158,0.445439547,0.465810489
"6092",1.03305223,68967,"China",68967,0.56761606,0.46543617
"6093",0.947380963,54861,"Russian Federation",54861,0.482516794,0.464864169
"6094",0.960000038,47056,"Kazakhstan",47056,0.495479967,0.464520071
"6095",0.961111122,49124,"Russian Federation",49124,0.496786939,0.464324183
"6096",0.968806552,69396,"United States",69396,0.505907573,0.462898979
"6097",0.947380963,74666,"Russian Federation",74666,0.485512456,0.461868507
"6098",0.921590913,67902,"Mongolia",67902,0.461401307,0.460189606
"6099",0.969848496,65550,"Russian Federation",65550,0.509848842,0.459999654
"6100",0.968079077,4916,"Brazil",4916,0.508415976,0.459663101
"6101",0.922727248,50071,"Bolivia",50071,0.463386635,0.459340613
"6102",0.908614477,45038,"Argentina",45038,0.450107342,0.458507135
"6103",0.914007505,64263,"Morocco",64263,0.455744442,0.458263063
"6104",0.928071817,68326,"Morocco",68326,0.470394438,0.457677379
"6105",0.940949308,49401,"Ethiopia",49401,0.483636468,0.45731284
"6106",0.944709977,59274,"Canada",59274,0.488553928,0.45615605
"6107",0.947380963,66315,"Russian Federation",66315,0.49194901,0.455431953
"6108",0.929696928,50978,"Peru",50978,0.474352333,0.455344595
"6109",0.903939369,60253,"Tajikistan",60253,0.448696801,0.455242568
"6110",0.918835958,62863,"United States",62863,0.463627387,0.455208571
"6111",0.951296334,9585,"Kazakhstan",9585,0.496326369,0.454969965
"6112",0.989951313,45828,"Argentina",45828,0.535831176,0.454120137
"6113",0.967976201,55695,"Russian Federation",55695,0.513983299,0.453992902
"6114",0.944510251,53783,"Canada",53783,0.490839607,0.453670644
"6115",0.945521013,41413,"Pakistan",41413,0.492175646,0.453345367
"6116",0.972312689,42085,"Russian Federation",42085,0.519122642,0.453190047
"6117",0.945581291,60840,"Pakistan",60840,0.492599827,0.452981464
"6118",0.978412156,50421,"India",50421,0.525448415,0.452963741
"6119",0.944444444,47206,"China",47206,0.491634319,0.452810125
"6120",0.951666699,14064,"Kazakhstan",14064,0.499920703,0.451745996
"6121",0.992180641,62571,"India",62571,0.540766895,0.451413746
"6122",0.988571439,57020,"Russian Federation",57020,0.537465264,0.451106175
"6123",0.959165882,43690,"India",43690,0.508170191,0.450995691
"6124",1.076332918,45103,"Mexico",45103,0.625588949,0.450743969
"6125",0.973440769,66740,"India",66740,0.522725273,0.450715496
"6126",0.939983731,52806,"Canada",52806,0.489438068,0.450545663
"6127",0.888750035,65676,"Kazakhstan",65676,0.438516196,0.450233839
"6128",0.936295509,42794,"South Africa",42794,0.486144771,0.450150738
"6129",0.870000035,53226,"Kazakhstan",53226,0.420183288,0.449816747
