mean_barle,Fishnet_ID,COUNTRY,Field1,Barley_Pred,Barley_Error_Ratio
1.365337129,63843,India,63843,0.536198149,0.82913898
1.40098393,45892,Argentina,45892,0.572798179,0.828185751
1.40098393,9633,Argentina,9633,0.572887429,0.828096501
1.359285729,46310,Russian Federation,46310,0.531199293,0.828086436
1.390681749,56448,Tanzania,56448,0.562885803,0.827795946
1.496217163,20204,Chile,20204,0.668635728,0.827581435
1.331723266,46219,Canada,46219,0.504471015,0.827252251
1.297500014,59922,Russian Federation,59922,0.470491906,0.827008108
1.40098393,40712,Argentina,40712,0.574187548,0.826796382
1.40098393,17282,Argentina,17282,0.574189299,0.826794631
1.305415695,63119,Afghanistan,63119,0.478802134,0.826613562
1.466640905,57734,United States,57734,0.640473164,0.826167741
1.287091255,60544,Mexico,60544,0.461144259,0.825946996
1.348051963,76364,Russian Federation,76364,0.522806575,0.825245388
1.31866777,33103,South Africa,33103,0.493454,0.82521377
1.372316656,55499,India,55499,0.547230825,0.825085831
1.328037246,63962,Canada,63962,0.503340305,0.824696941
1.338690491,30304,Russian Federation,30304,0.514002685,0.824687806
1.333298464,58161,Ethiopia,58161,0.508762986,0.824535478
1.359285729,55527,Russian Federation,55527,0.535231493,0.824054236
1.295555549,45049,Mauritania,45049,0.471764861,0.823790688
1.346962878,30903,Australia,30903,0.523467643,0.823495235
1.343980625,70632,Canada,70632,0.520711298,0.823269327
1.359285729,70796,Russian Federation,70796,0.536082705,0.823203024
1.3797569,50235,Argentina,50235,0.556611101,0.823145799
1.391525171,42991,Estonia,42991,0.568446018,0.823079153
1.33446826,35466,Latvia,35466,0.512625675,0.821842585
1.333333333,39195,China,39195,0.511663517,0.821669816
1.373938122,64627,Belarus,64627,0.552648672,0.82128945
1.361111111,68062,China,68062,0.540806702,0.820304409
1.327313131,33610,Ethiopia,33610,0.507139065,0.820174066
1.311857104,59673,India,59673,0.492629432,0.819227672
1.341452996,52959,United States,52959,0.522270072,0.819182924
1.390370415,34560,Argentina,34560,0.571328453,0.819041962
1.333932787,66233,Ukraine,66233,0.515486746,0.818446041
1.373147971,53723,Turkey,53723,0.555286423,0.817861548
1.357272662,55429,Kenya,55429,0.53963432,0.817638342
1.37115288,52093,India,52093,0.554675259,0.816477621
1.417976528,63148,Sweden,63148,0.601796443,0.816180085
1.358516023,56958,Colombia,56958,0.542458202,0.816057821
1.405517101,50887,Poland,50887,0.589527594,0.815989507
1.334246588,38902,Bhutan,38902,0.519136316,0.815110272
1.342727264,69455,Georgia,69455,0.527629387,0.815097877
1.45911343,54493,United States,54493,0.644605264,0.814508166
1.337869491,58789,India,58789,0.523449792,0.814419699
1.338690491,71978,Russian Federation,71978,0.524408842,0.814281649
1.359285729,62200,Russian Federation,62200,0.545249705,0.814036024
1.329537052,66632,Russian Federation,66632,0.515874144,0.813662908
1.423710112,48566,United States,48566,0.611212306,0.812497806
1.276904776,55335,Russian Federation,55335,0.464776304,0.812128472
1.362377169,59823,Turkey,59823,0.551071147,0.811306022
1.326418638,49384,South Africa,49384,0.515346239,0.811072399
1.336818197,62274,Russian Federation,62274,0.525844909,0.810973288
1.338690491,53697,Russian Federation,53697,0.528193033,0.810497458
1.30277276,57655,Canada,57655,0.493361426,0.809411335
1.311764717,40054,Cambodia,40054,0.50260371,0.809161007
1.363636364,42495,Myanmar,42495,0.55518128,0.808455084
1.348051963,7306,Russian Federation,7306,0.539713689,0.808338274
1.303116897,74000,Russian Federation,74000,0.495359227,0.80775767
1.318095253,64748,Russian Federation,64748,0.510431398,0.807663855
1.301020384,49935,Kenya,49935,0.493955883,0.807064501
1.289500454,57534,India,57534,0.482930856,0.806569598
1.464285714,54155,China,54155,0.657939057,0.806346657
1.419605502,51490,United States,51490,0.6135205,0.806085002
1.345669508,58651,Colombia,58651,0.539646729,0.806022779
1.379791667,76018,China,76018,0.57412927,0.805662397
1.407877557,69786,Serbia,69786,0.602383937,0.80549362
1.358712054,33152,Tanzania,33152,0.553329607,0.805382447
1.347903127,50145,Australia,50145,0.543416336,0.804486791
1.31476144,47595,Canada,47595,0.510327934,0.804433506
1.311857104,363,India,363,0.508021848,0.803835256
1.325827992,39954,Spain,39954,0.52250955,0.803318442
1.33014689,65940,India,65940,0.527272077,0.802874813
1.338690491,72874,Russian Federation,72874,0.535920398,0.802770093
1.330901572,51022,Australia,51022,0.528931038,0.801970534
1.307745856,55190,Canada,55190,0.506159267,0.801586589
1.358703718,60830,Kazakhstan,60830,0.55716615,0.801537568
1.295208788,51928,South Africa,51928,0.494586629,0.800622159
1.332798784,53830,Greece,53830,0.532320385,0.800478399
1.31477968,61981,India,61981,0.514599942,0.800179738
1.348051963,49115,Russian Federation,49115,0.548311767,0.799740196
1.306531732,51325,United States,51325,0.506925474,0.799606258
1.371717493,11966,Mexico,11966,0.572431862,0.799285631
1.40625,55376,China,55376,0.607376098,0.798873902
1.260423581,39009,Sweden,39009,0.461791122,0.798632459
1.364630413,47728,Italy,47728,0.56619082,0.798439593
1.356940121,57306,Spain,57306,0.558713105,0.798227016
1.326464663,67793,Kazakhstan,67793,0.528597989,0.797866674
1.36368571,65991,Belarus,65991,0.567005798,0.796679912
1.319229733,51611,India,51611,0.522622432,0.796607301
1.32558443,67309,Russian Federation,67309,0.529511745,0.796072685
1.334542798,67702,Canada,67702,0.538551898,0.7959909
1.277941774,71719,United States,71719,0.482065463,0.795876311
1.316979201,52322,Kazakhstan,52322,0.521176722,0.795802479
1.254380271,49542,Egypt,49542,0.45937742,0.795002851
1.305555556,48100,China,48100,0.510865562,0.794689994
1.300235654,47660,Romania,47660,0.505558045,0.794677609
1.34375,71806,China,71806,0.549104261,0.794645739
1.333546668,46946,India,46946,0.53920527,0.794341398
1.316617455,47199,India,47199,0.522403301,0.794214154
1.343661293,52266,Uruguay,52266,0.549556986,0.794104307
1.330365813,68551,Turkey,68551,0.536861248,0.793504565
1.399842262,53743,Denmark,53743,0.606725353,0.793116909
1.32558443,61490,Russian Federation,61490,0.532552617,0.793031813
1.324620829,54787,United States,54787,0.531703664,0.792917165
1.297500014,71801,Russian Federation,71801,0.504694656,0.792805358
1.362891502,75936,Latvia,75936,0.570410837,0.792480665
1.291562513,74151,Mongolia,74151,0.499565684,0.791996829
1.333541681,74200,Russian Federation,74200,0.542084295,0.791457386
1.333402711,52201,Tanzania,52201,0.542363383,0.791039328
1.289525986,73898,Finland,73898,0.498769595,0.790756391
1.318095253,68883,Russian Federation,68883,0.527448548,0.790646705
1.323261644,50790,Turkey,50790,0.532865339,0.790396305
1.297500014,68605,Russian Federation,68605,0.507267581,0.790232433
1.283125035,74389,Kazakhstan,74389,0.49396299,0.789162045
1.297500014,69367,Russian Federation,69367,0.508373996,0.789126018
1.324442798,17325,India,17325,0.535438739,0.789004059
1.260307159,43448,Argentina,43448,0.471836795,0.788470364
1.291811568,66455,Canada,66455,0.503717524,0.788094044
1.287777798,57429,Kazakhstan,57429,0.499697582,0.788080216
1.297500014,76051,Russian Federation,76051,0.50949049,0.788009524
1.342829981,69629,Turkey,69629,0.554846283,0.787983698
1.326923072,59601,Georgia,59601,0.53953966,0.787383412
1.309782404,61549,Portugal,61549,0.523316717,0.786465687
1.318506837,4603,Australia,4603,0.532518974,0.785987863
1.31345077,63629,Mexico,63629,0.527526882,0.785923888
1.311878488,7882,Australia,7882,0.525977318,0.78590117
1.290734263,58684,India,58684,0.505570019,0.785164244
1.311656926,41581,Australia,41581,0.527099456,0.78455747
1.25,63349,China,63349,0.466326434,0.783673566
1.274799046,43565,Canada,43565,0.491268974,0.783530072
1.315783873,58305,Algeria,58305,0.533283687,0.782500186
1.31285716,59723,Kazakhstan,59723,0.530455645,0.782401515
1.333402711,55311,Tanzania,55311,0.551488105,0.781914606
1.256309538,69776,Russian Federation,69776,0.475153665,0.781155873
1.318095253,66036,Russian Federation,66036,0.537037245,0.781058008
1.317727284,58487,Laos,58487,0.537476534,0.78025075
1.279999993,60102,Mauritania,60102,0.499814846,0.780185147
1.296666702,45820,Kazakhstan,45820,0.516504203,0.780162499
1.292705425,56138,Turkey,56138,0.512643306,0.780062119
1.315757439,51628,Canada,51628,0.536304888,0.779452551
1.251598074,50410,Australia,50410,0.472240637,0.779357437
1.255951166,71041,Russian Federation,71041,0.476934384,0.779016782
1.297500014,63143,Russian Federation,63143,0.518611347,0.778888667
1.29070333,51311,United States,51311,0.511972344,0.778730986
1.326742358,49810,Tanzania,49810,0.54858416,0.778158198
1.284910982,51481,Australia,51481,0.507128849,0.777782133
1.198683347,39890,Australia,39890,0.42147631,0.777207037
1.257571738,71642,United States,71642,0.480505518,0.77706622
1.228905068,51861,India,51861,0.452284592,0.776620476
1.26666666,40169,Mali,40169,0.490097255,0.776569405
1.325,68547,China,68547,0.548595365,0.776404635
1.288764223,47710,United States,47710,0.512661343,0.77610288
1.281008506,46524,United States,46524,0.505602076,0.77540643
1.235714299,61370,Russian Federation,61370,0.460767094,0.774947205
1.279999993,20767,Mali,20767,0.505218064,0.774781929
1.290897846,36512,Moldova,36512,0.516401982,0.774495864
1.261699677,57202,United States,57202,0.487751288,0.773948389
1.416241993,57600,United States,57600,0.643443864,0.772798129
1.312854099,49799,Mexico,49799,0.540868931,0.771985168
1.258814136,69661,Canada,69661,0.486839528,0.771974608
1.284312931,66027,Portugal,66027,0.512534798,0.771778133
1.261458347,22840,Russian Federation,22840,0.48977407,0.771684277
1.276916547,31272,United States,31272,0.505280611,0.771635936
1.348661456,55530,Switzerland,55530,0.578554329,0.770107127
1.241856397,58540,Ethiopia,58540,0.472509136,0.769347261
1.279085983,51875,Canada,51875,0.510411642,0.768674341
1.280649365,48603,Russian Federation,48603,0.512156405,0.76849296
1.276071463,49037,Kazakhstan,49037,0.508215562,0.767855901
1.273005833,55864,Canada,55864,0.505152023,0.76785381
1.3153349,47362,Australia,47362,0.547524371,0.767810529
1.281416774,62534,United States,62534,0.514001467,0.767415307
1.293016018,46209,India,46209,0.525692217,0.767323801
1.230694131,52735,Australia,52735,0.463439242,0.767254889
1.34375,40806,China,40806,0.576881366,0.766868634
1.3229951,41016,Argentina,41016,0.556391101,0.766603999
1.265550682,50326,Canada,50326,0.499258625,0.766292057
1.331249982,61403,Norway,61403,0.565143125,0.766106857
1.40625,48631,China,48631,0.640389352,0.765860648
1.290856687,63549,Canada,63549,0.525291189,0.765565498
1.29181815,52622,Botswana,52622,0.526819307,0.764998843
1.256309538,44963,Russian Federation,44963,0.49144443,0.764865108
1.203976606,69023,Afghanistan,69023,0.439408927,0.764567679
1.258181832,70773,Russian Federation,70773,0.493757159,0.764424673
1.256309538,75337,Russian Federation,75337,0.49251575,0.763793788
1.261699677,31628,United States,31628,0.49849772,0.763201957
1.318749934,49362,Tanzania,49362,0.557685348,0.761064586
1.276904776,63128,Russian Federation,63128,0.516044673,0.760860103
1.287564456,70314,Spain,70314,0.527371531,0.760192925
1.235714299,79871,Russian Federation,79871,0.475697227,0.760017072
1.277088451,69274,United States,69274,0.517116519,0.759971932
1.383091113,54593,China,54593,0.62316508,0.759926033
1.297500014,48049,Russian Federation,48049,0.537737904,0.75976211
1.28944438,44107,Tanzania,44107,0.530344166,0.759100215
1.289650536,57632,Turkey,57632,0.531737524,0.757913012
1.16448305,42950,India,42950,0.406702584,0.757780466
1.294698629,48658,India,48658,0.537002875,0.757695754
1.276904776,76566,Russian Federation,76566,0.519481609,0.757423167
1.282424238,64761,Georgia,64761,0.525124698,0.75729954
1.276428597,40728,Kazakhstan,40728,0.520044947,0.75638365
1.221019345,48559,Australia,48559,0.465079065,0.75594028
1.273172051,52891,Botswana,52891,0.517472347,0.755699704
1.285750353,49620,China,49620,0.530499298,0.755251055
1.308450441,40683,Romania,40683,0.554030751,0.75441969
1.265455856,51980,Botswana,51980,0.511275394,0.754180462
1.20669279,56827,Saudi Arabia,56827,0.452603702,0.754089088
1.234017992,53781,United States,53781,0.480038745,0.753979247
1.304944994,50273,Argentina,50273,0.551273721,0.753671273
1.249444458,57266,Russian Federation,57266,0.496427644,0.753016814
1.261458347,36591,Russian Federation,36591,0.508961409,0.752496938
1.34199667,66328,United Kingdom,66328,0.589505794,0.752490876
1.325900179,64671,Sweden,64671,0.573520275,0.752379904
1.292164461,66693,Canada,66693,0.540330873,0.751833588
1.316801907,48214,Brazil,48214,0.565607811,0.751194096
1.285506457,33903,India,33903,0.535046028,0.750460429
1.292857102,77216,Estonia,77216,0.542511785,0.750345317
1.263998938,52047,South Africa,52047,0.513847032,0.750151906
1.276904776,58746,Russian Federation,58746,0.527289348,0.749615428
1.377768294,66522,United States,66522,0.629358066,0.748410228
1.290555551,51324,Georgia,51324,0.542646185,0.747909366
1.305346752,44704,Turkey,44704,0.558539033,0.746807719
1.275,48825,China,48825,0.528758556,0.746241444
1.31314705,47089,Spain,47089,0.567596965,0.745550085
1.323018594,65663,Bosnia and Herzegovina,65663,0.577505039,0.745513555
1.243380486,18903,Brazil,18903,0.499042167,0.744338319
1.186834852,48816,Brazil,48816,0.442565385,0.744269467
1.264685525,66508,United States,66508,0.520633961,0.744051564
1.335986841,46047,Spain,46047,0.59237853,0.743608311
1.273472236,72941,Russian Federation,72941,0.530243449,0.743228787
1.284011568,48495,Spain,48495,0.541202162,0.742809406
1.241000007,23809,Tajikistan,23809,0.498643611,0.742356396
1.273441182,41046,India,41046,0.531141804,0.742299378
1.2981988,58312,Turkey,58312,0.556341186,0.741857614
1.256266576,56662,Mexico,56662,0.514558656,0.74170792
1.312624201,62791,Romania,62791,0.571312499,0.741311702
1.158376422,62107,India,62107,0.417762644,0.740613778
1.254001434,32871,Ethiopia,32871,0.513484587,0.740516847
1.238416649,52560,Tajikistan,52560,0.498349671,0.740066978
1.2858949,6886,Uruguay,6886,0.546367156,0.739527744
1.256309538,48685,Russian Federation,48685,0.517362062,0.738947476
1.427222947,59162,United States,59162,0.688906122,0.738316825
1.225,49621,China,49621,0.48681495,0.73818505
1.216425253,56113,Finland,56113,0.478691986,0.737733267
1.283273854,22030,Australia,22030,0.54561053,0.737663324
1.270495005,46500,Australia,46500,0.533106544,0.737388461
1.300300319,36012,Turkey,36012,0.563203945,0.737096374
1.261433493,52292,India,52292,0.524488222,0.736945271
1.299468157,17641,Australia,17641,0.562595113,0.736873044
1.335193596,36650,United States,36650,0.598449958,0.736743638
1.260324652,63125,Mexico,63125,0.523696876,0.736627776
1.258181832,77380,Russian Federation,77380,0.521890024,0.736291808
1.207395847,74756,Russian Federation,74756,0.471273922,0.736121925
1.264736325,51305,Australia,51305,0.529013501,0.735722824
1.272061872,33959,Australia,33959,0.537157292,0.73490458
1.237634122,72182,Canada,72182,0.503174935,0.734459187
1.235714299,27535,Russian Federation,27535,0.501691681,0.734022618
1.257149802,78820,Sweden,78820,0.523225138,0.733924664
1.235714299,71085,Russian Federation,71085,0.501940024,0.733774275
1.230327497,56560,Kenya,56560,0.496952342,0.733375155
1.261458347,67939,Russian Federation,67939,0.528797118,0.732661229
1.218437016,63664,United States,63664,0.486230067,0.73220695
1.222765251,42917,Australia,42917,0.490613385,0.732151866
1.240707084,63074,Russian Federation,63074,0.508720448,0.731986636
1.28307691,30232,New Zealand,30232,0.552644541,0.730432369
1.276578366,68196,Turkey,68196,0.546366667,0.730211699
1.239999993,58006,Mauritania,58006,0.509970735,0.730029258
1.275509359,47926,Australia,47926,0.546409936,0.729099423
1.231969711,2728,Russian Federation,2728,0.502916687,0.729053024
1.282645598,48052,Turkey,48052,0.553739455,0.728906143
1.282300639,58504,Turkey,58504,0.554256179,0.72804446
1.173928584,68878,Russian Federation,68878,0.446440623,0.727487961
1.238553907,67860,China,67860,0.511365355,0.727188552
1.225341282,45992,South Africa,45992,0.498390353,0.726950929
1.259306592,57919,India,57919,0.533197162,0.72610943
1.193719946,30101,India,30101,0.467733928,0.725986018
1.263998938,48304,South Africa,48304,0.539107655,0.724891283
1.258181832,69994,Russian Federation,69994,0.533729572,0.72445226
1.23507573,14381,Zambia,14381,0.51066778,0.72440795
1.257238498,2640,Australia,2640,0.532937561,0.724300937
1.17750001,65931,Mongolia,65931,0.45437985,0.72312016
1.247297281,48615,Norway,48615,0.524265397,0.723031884
1.339276627,52923,United States,52923,0.616849853,0.722426774
1.288047818,44507,Chile,44507,0.565892105,0.722155713
1.265692771,62323,United States,62323,0.543690326,0.722002445
1.223342419,44515,Pakistan,44515,0.501565385,0.721777034
1.193011615,62733,Pakistan,62733,0.471337104,0.721674511
1.19770831,55075,Zambia,55075,0.476501757,0.721206553
1.182745009,44786,Australia,44786,0.46159421,0.721150799
1.272975143,51111,Tanzania,51111,0.552676922,0.720298221
1.317710466,59586,United States,59586,0.597756613,0.719953853
1.200092621,47633,Tajikistan,47633,0.480248269,0.719844352
1.22541668,39762,Russian Federation,39762,0.506202322,0.719214358
1.235714299,62091,Russian Federation,62091,0.51652096,0.719193339
1.257019075,37287,Australia,37287,0.537862545,0.71915653
1.235413184,49506,Argentina,49506,0.516920869,0.718492315
1.220554181,8866,Argentina,8866,0.502752852,0.717801329
1.178055565,59777,China,59777,0.460704632,0.717350933
1.208645872,61523,Kazakhstan,61523,0.492849705,0.715796167
1.341876626,58230,China,58230,0.6264505,0.715426126
1.134366663,49377,India,49377,0.419078623,0.71528804
1.235714299,73121,Russian Federation,73121,0.520502566,0.715211733
1.218750022,69093,Kazakhstan,69093,0.503656929,0.715093093
1.228116647,45373,Turkey,45373,0.513278316,0.714838331
1.26699996,54279,Estonia,54279,0.552368189,0.714631771
1.215119061,50758,Russian Federation,50758,0.500606351,0.71451271
1.164270843,66828,Mongolia,66828,0.45019327,0.714077573
1.191686716,74650,Finland,74650,0.477863088,0.713823628
1.254825362,41116,Australia,41116,0.541663262,0.7131621
1.269038297,68334,United States,68334,0.556216711,0.712821586
1.309090909,51694,China,51694,0.597117077,0.711973832
1.189500028,65275,Uzbekistan,65275,0.477728926,0.711771102
1.215119061,76082,Russian Federation,76082,0.503644961,0.7114741
1.211547657,44792,Kazakhstan,44792,0.500151454,0.711396203
1.222187538,56105,Kazakhstan,56105,0.511601393,0.710586145
1.325,44657,China,44657,0.614674439,0.710325561
1.272999876,59613,Israel,59613,0.563538975,0.709460902
1.249444458,58154,Russian Federation,58154,0.540134719,0.709309739
1.226802667,47024,Mexico,47024,0.517778971,0.709023696
1.245589522,48627,Spain,48627,0.536669373,0.708920149
1.205064803,51015,Canada,51015,0.496696324,0.708368479
1.221927677,46683,Canada,46683,0.513570959,0.708356718
1.238888899,59937,Malaysia,59937,0.530854579,0.70803432
1.194523823,71130,Russian Federation,71130,0.486958373,0.70756545
1.23944444,45688,Georgia,45688,0.532594785,0.706849655
1.177361124,78955,Russian Federation,78955,0.470940805,0.706420319
1.276792718,41717,Sweden,41717,0.570673722,0.706118996
1.226666662,67506,Georgia,67506,0.522370033,0.704296629
1.204264704,78971,Finland,78971,0.50080946,0.703455244
1.217885653,69735,Finland,69735,0.514604525,0.703281128
1.205064803,69451,Canada,69451,0.501964853,0.70309995
1.188333297,74617,Finland,74617,0.485339288,0.702994009
1.197407435,54495,Uzbekistan,54495,0.494884783,0.702522652
1.172495484,44023,Canada,44023,0.470855266,0.701640218
1.220923601,62553,Russian Federation,62553,0.519866026,0.701057575
1.254941813,68965,Ukraine,68965,0.554379207,0.700562606
1.22541668,63354,Russian Federation,63354,0.525067998,0.700348682
1.190779234,50912,Russian Federation,50912,0.490760782,0.700018452
1.208010132,61871,Finland,61871,0.508313459,0.699696673
1.215584441,75615,Kazakhstan,75615,0.516479197,0.699105244
1.212121212,61820,China,61820,0.513662976,0.698458236
1.195461326,52700,Ethiopia,52700,0.497443779,0.698017547
1.198642175,49552,Turkey,49552,0.501084577,0.697557598
1.211041701,73073,Kazakhstan,73073,0.513801006,0.697240695
1.223232337,2592,Russian Federation,2592,0.526445208,0.696787129
1.263640943,59012,Italy,59012,0.566864188,0.696776755
1.154764462,52649,South Africa,52649,0.458079656,0.696684806
1.245486049,44921,Tanzania,44921,0.549494162,0.695991887
1.189000028,57692,Tajikistan,57692,0.493687204,0.695312824
1.235714299,53091,Russian Federation,53091,0.540634945,0.695079354
1.250171412,49054,Argentina,49054,0.555510453,0.694660959
1.173921512,73452,Finland,73452,0.481826168,0.692095344
1.190655174,42723,Kenya,42723,0.498799368,0.691855806
1.132738108,45749,Russian Federation,45749,0.441124536,0.691613572
1.164090926,18830,India,18830,0.472664179,0.691426747
1.2,54221,China,54221,0.508986745,0.691013255
1.166666667,62849,China,62849,0.475751054,0.690915613
1.176915862,39284,Australia,39284,0.486140414,0.690775448
1.199495816,39851,Australia,39851,0.509131901,0.690363915
1.223033647,45923,Latvia,45923,0.532875869,0.690157779
1.218447039,47078,Australia,47078,0.528521395,0.689925644
1.188333372,72360,Kazakhstan,72360,0.499118969,0.689214403
1.0918273,51667,India,51667,0.40371582,0.68811148
1.213246767,73726,Russian Federation,73726,0.525446802,0.687799965
1.185385581,42915,Bangladesh,42915,0.497790114,0.687595467
1.174588941,37455,Australia,37455,0.487170339,0.687418602
1.249658357,59353,Romania,59353,0.56283239,0.686825967
1.215119061,54261,Russian Federation,54261,0.528311744,0.686807317
1.232255817,40638,Brazil,40638,0.545800653,0.686455164
1.305438706,68758,Sweden,68758,0.619243487,0.686195219
1.194444444,60580,China,60580,0.508542288,0.685902156
1.19841063,43183,Spain,43183,0.512817613,0.685593017
1.193571465,63324,Kazakhstan,63324,0.508048968,0.685522497
1.195985931,53731,Australia,53731,0.510607406,0.685378525
1.171805503,48973,Peru,48973,0.486464886,0.685340617
1.275253239,51773,Poland,51773,0.590773972,0.684479267
1.188407743,36824,Canada,36824,0.504143245,0.684264498
1.169166694,70730,Uzbekistan,70730,0.485361137,0.683805557
1.230833272,29153,Tanzania,29153,0.547081742,0.68375153
1.080000043,52596,Kazakhstan,52596,0.396482328,0.683517715
1.215213609,59043,India,59043,0.531886879,0.68332673
1.213246767,44525,Russian Federation,44525,0.530233222,0.683013545
1.133777022,44575,Egypt,44575,0.451311434,0.682465588
1.174638867,55175,United States,55175,0.49233569,0.682303177
1.180549837,41571,India,41571,0.498819642,0.681730195
1.282744215,63712,United States,63712,0.60110045,0.681643765
1.205757589,66920,Russian Federation,66920,0.524750474,0.681007115
1.217299371,64686,United States,64686,0.536455402,0.680843969
1.153333346,52040,Russian Federation,52040,0.472547157,0.680786189
1.245456757,56715,Colombia,56715,0.565037079,0.680419678
1.185727278,66747,India,66747,0.506057221,0.679670057
1.172369818,41371,Pakistan,41371,0.493138711,0.679231107
1.202875616,52112,Albania,52112,0.523825396,0.67905022
1.171492035,67463,Albania,67463,0.493051356,0.678440679
1.219165411,31953,Australia,31953,0.541059291,0.67810612
1.334960898,60174,United States,60174,0.656870361,0.678090537
1.171060554,53547,Peru,53547,0.493662815,0.677397739
1.205757589,71599,Russian Federation,71599,0.528491058,0.677266531
1.229017093,26170,Brazil,26170,0.55300389,0.676013203
1.162175298,55746,Pakistan,55746,0.486691774,0.675483524
1.158468199,46935,Pakistan,46935,0.483639543,0.674828656
1.186147561,59628,Ethiopia,59628,0.51133083,0.674816731
1.213246767,67430,Russian Federation,67430,0.53873965,0.674507117
1.181587308,47001,Ethiopia,47001,0.50743255,0.674154758
1.176491693,70363,Canada,70363,0.502379561,0.674112132
1.207395847,67523,Russian Federation,67523,0.533689217,0.67370663
1.16212116,53066,Peru,53066,0.489013055,0.673108105
1.13530298,52543,Peru,52543,0.462587741,0.672715239
1.230833272,47339,Tanzania,47339,0.558139483,0.672693789
1.194523823,74448,Russian Federation,74448,0.522406557,0.672117266
1.198410797,58839,Spain,58839,0.526302367,0.67210843
1.123554611,47699,South Africa,47699,0.451639281,0.67191533
1.204688769,45687,India,45687,0.532943053,0.671745716
1.22589086,5511,Turkey,5511,0.554335348,0.671555512
1.194523823,56395,Russian Federation,56395,0.523031481,0.671492342
1.196734317,46054,China,46054,0.526119966,0.670614351
1.184653428,41103,United States,41103,0.514406259,0.670247169
1.179999948,34349,Peru,34349,0.510033457,0.669966491
1.118939338,43295,Congo DRC,43295,0.449425401,0.669513937
1.179999948,51284,Peru,51284,0.510621413,0.669378535
1.161111105,42936,Mauritania,42936,0.492152887,0.668958218
1.20666242,47782,Argentina,47782,0.537806232,0.668856188
1.163611059,51924,Peru,51924,0.495858892,0.667752167
1.179999948,47061,Peru,47061,0.512267209,0.667732739
1.179999948,13526,Peru,13526,0.512834271,0.667165677
1.179999948,49822,Peru,49822,0.513145654,0.666854294
1.145844168,70710,Russian Federation,70710,0.479075143,0.666769025
1.194523823,66284,Russian Federation,66284,0.528133973,0.66638985
1.179999948,51625,Peru,51625,0.513775683,0.666224265
1.162175298,48309,Pakistan,48309,0.496146797,0.666028501
1.172857182,63113,Kazakhstan,63113,0.506878468,0.665978714
1.231193023,75299,Sweden,75299,0.56548015,0.665712873
1.16125004,75132,Kazakhstan,75132,0.496253685,0.664996355
1.179999948,50124,Peru,50124,0.515003626,0.664996322
1.277777778,61628,China,61628,0.612894277,0.664883501
1.16212116,45333,Peru,45333,0.497300647,0.664820513
1.145844168,64212,Russian Federation,64212,0.48103788,0.664806288
1.21001841,36446,Uruguay,36446,0.54546745,0.66455096
1.137616396,45519,Australia,45519,0.473965391,0.663651005
1.189383977,34750,Uruguay,34750,0.525808027,0.66357595
1.132738108,77717,Russian Federation,77717,0.470049565,0.662688543
1.197036995,67543,Armenia,67543,0.534631855,0.66240514
1.143688516,58424,United States,58424,0.481321262,0.662367254
1.268741488,69018,United States,69018,0.606412997,0.662328491
1.145844168,61931,Russian Federation,61931,0.483630206,0.662213962
1.157380992,72244,Kazakhstan,72244,0.495410981,0.661970011
1.154285219,34527,Australia,34527,0.492410744,0.661874475
1.141953272,60864,Nepal,60864,0.480307759,0.661645513
1.173928584,44880,Russian Federation,44880,0.512488892,0.661439692
1.224109187,53216,Mexico,53216,0.562798531,0.661310656
1.326970017,48522,United States,48522,0.665795331,0.661174686
1.189375013,51961,Russian Federation,51961,0.528844156,0.660530857
1.171060554,33638,Peru,33638,0.510632711,0.660427843
1.183638375,49901,Lesotho,49901,0.523442058,0.660196317
1.130292894,60477,United States,60477,0.47082218,0.659470714
1.205714226,56922,Tanzania,56922,0.54675248,0.658961746
1.14521128,46855,Russian Federation,46855,0.486587446,0.658623834
1.209523491,61627,Turkey,61627,0.55145727,0.658066221
1.158020231,54053,Canada,54053,0.500097969,0.657922262
1.194444444,17633,China,17633,0.536963514,0.65748093
1.173928584,77854,Russian Federation,77854,0.516757043,0.657171541
1.179999948,45618,Peru,45618,0.523587949,0.656411999
1.132167367,65967,India,65967,0.476366778,0.655800589
1.183285296,72917,Canada,72917,0.527685708,0.655599588
1.16450299,44133,Canada,44133,0.509041507,0.655461483
1.155416615,52264,Peru,52264,0.501323034,0.654093581
1.181488359,49952,Botswana,49952,0.52776555,0.653722809
1.247867809,70988,United States,70988,0.594361721,0.653506088
1.22757216,63891,Mexico,63891,0.574409401,0.653162759
1.112142869,44687,Russian Federation,44687,0.459199519,0.65294335
1.189605958,32550,Kenya,32550,0.537608812,0.651997146
1.163611059,55949,Peru,55949,0.511997546,0.651613513
1.284871535,66991,Canada,66991,0.633555934,0.651315601
1.125185211,56340,Turkmenistan,56340,0.47455275,0.650632461
1.157976216,56426,Kazakhstan,56426,0.508033951,0.649942265
1.183285296,70533,Canada,70533,0.533347999,0.649937297
1.177072959,56388,Canada,56388,0.527147462,0.649925497
1.153884445,49290,Canada,49290,0.503959069,0.649925376
1.1260522,24513,Australia,24513,0.476728409,0.649323791
1.117291679,47975,Russian Federation,47975,0.46805215,0.649239529
1.224803144,61174,Italy,61174,0.576191701,0.648611443
1.204604046,49531,Australia,49531,0.556324217,0.648279829
1.176327227,45957,Brazil,45957,0.528512678,0.647814549
1.237944896,50816,Italy,50816,0.590130431,0.647814465
