Crop,response,predictor,quantile,model,predictor.name,response.name
Rapeseed,0.208117039,4.296574867,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.33150637,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.366437873,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.401369376,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.436300879,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.471232382,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.506163885,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.541095388,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.576026891,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.610958394,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.645889897,0.1,1,Pesticide,Yield
Rapeseed,0.208117039,4.6808214,0.1,1,Pesticide,Yield
Rapeseed,0.20835733,4.715752903,0.1,1,Pesticide,Yield
Rapeseed,0.20835733,4.750684406,0.1,1,Pesticide,Yield
Rapeseed,0.20835733,4.785615909,0.1,1,Pesticide,Yield
Rapeseed,0.20835733,4.820547412,0.1,1,Pesticide,Yield
Rapeseed,0.20835733,4.855478915,0.1,1,Pesticide,Yield
Rapeseed,0.208296659,4.890410418,0.1,1,Pesticide,Yield
Rapeseed,0.208296659,4.925341921,0.1,1,Pesticide,Yield
Rapeseed,0.208296659,4.960273424,0.1,1,Pesticide,Yield
Rapeseed,0.20834487,4.995204927,0.1,1,Pesticide,Yield
Rapeseed,0.20834487,5.03013643,0.1,1,Pesticide,Yield
Rapeseed,0.20834487,5.065067933,0.1,1,Pesticide,Yield
Rapeseed,0.20834487,5.099999436,0.1,1,Pesticide,Yield
Rapeseed,0.20834487,5.134930939,0.1,1,Pesticide,Yield
Rapeseed,0.20834487,5.169862442,0.1,1,Pesticide,Yield
Rapeseed,0.20834487,5.204793945,0.1,1,Pesticide,Yield
Rapeseed,0.20834487,5.239725448,0.1,1,Pesticide,Yield
Rapeseed,0.20834487,5.274656951,0.1,1,Pesticide,Yield
Rapeseed,0.208515806,5.309588454,0.1,1,Pesticide,Yield
Rapeseed,0.210481871,5.344519957,0.1,1,Pesticide,Yield
Rapeseed,0.210534854,5.37945146,0.1,1,Pesticide,Yield
Rapeseed,0.210534854,5.414382963,0.1,1,Pesticide,Yield
Rapeseed,0.211593237,5.449314466,0.1,1,Pesticide,Yield
Rapeseed,0.211593237,5.484245969,0.1,1,Pesticide,Yield
Rapeseed,0.211593237,5.519177472,0.1,1,Pesticide,Yield
Rapeseed,0.211593237,5.554108974,0.1,1,Pesticide,Yield
Rapeseed,0.211868839,5.589040477,0.1,1,Pesticide,Yield
Rapeseed,0.214027611,5.62397198,0.1,1,Pesticide,Yield
Rapeseed,0.213788018,5.658903483,0.1,1,Pesticide,Yield
Rapeseed,0.213788018,5.693834986,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,5.728766489,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,5.763697992,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,5.798629495,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,5.833560998,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,5.868492501,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,5.903424004,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,5.938355507,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,5.97328701,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,6.008218513,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,6.043150016,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,6.078081519,0.1,1,Pesticide,Yield
Rapeseed,0.213901021,6.113013022,0.1,1,Pesticide,Yield
Rapeseed,0.21478479,6.147944525,0.1,1,Pesticide,Yield
Rapeseed,0.21478479,6.182876028,0.1,1,Pesticide,Yield
Rapeseed,0.21478479,6.217807531,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.252739034,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.287670537,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.32260204,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.357533543,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.392465046,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.427396549,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.462328052,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.497259555,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.532191058,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.567122561,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.602054064,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.636985567,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.67191707,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.706848573,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.741780076,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.776711579,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.811643082,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.846574585,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.881506088,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.916437591,0.1,1,Pesticide,Yield
Rapeseed,0.216141585,6.951369094,0.1,1,Pesticide,Yield
Rapeseed,0.151992759,0,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.034931503,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.069863006,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.104794509,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.139726012,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.174657515,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.209589018,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.244520521,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.279452024,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.314383527,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.34931503,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.384246533,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.419178036,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.454109539,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.489041042,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.523972545,0.5,1,Pesticide,Yield
Rapeseed,0.151992759,0.558904048,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.593835551,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.628767054,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.663698557,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.69863006,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.733561563,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.768493066,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.803424569,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.838356072,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.873287575,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.908219078,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.943150581,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,0.978082084,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.013013587,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.04794509,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.082876593,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.117808095,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.152739598,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.187671101,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.222602604,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.257534107,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.29246561,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.327397113,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.362328616,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.397260119,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.432191622,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.467123125,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.502054628,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.536986131,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.571917634,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.606849137,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.64178064,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.676712143,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.711643646,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.746575149,0.5,1,Pesticide,Yield
Rapeseed,0.151636331,1.781506652,0.5,1,Pesticide,Yield
Rapeseed,0.151949293,1.816438155,0.5,1,Pesticide,Yield
Rapeseed,0.151949293,1.851369658,0.5,1,Pesticide,Yield
Rapeseed,0.151949293,1.886301161,0.5,1,Pesticide,Yield
Rapeseed,0.151949293,1.921232664,0.5,1,Pesticide,Yield
Rapeseed,0.151949293,1.956164167,0.5,1,Pesticide,Yield
Rapeseed,0.151949293,1.99109567,0.5,1,Pesticide,Yield
Rapeseed,0.151949293,2.026027173,0.5,1,Pesticide,Yield
Rapeseed,0.151949293,2.060958676,0.5,1,Pesticide,Yield
Rapeseed,0.151949293,2.095890179,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.130821682,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.165753185,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.200684688,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.235616191,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.270547694,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.305479197,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.3404107,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.375342203,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.410273706,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.445205209,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.480136712,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.515068215,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.549999718,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.584931221,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.619862724,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.654794227,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.68972573,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.724657233,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.759588736,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.794520239,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.829451742,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.864383245,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.899314748,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.934246251,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,2.969177754,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,3.004109257,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,3.03904076,0.5,1,Pesticide,Yield
Rapeseed,0.151929027,3.073972263,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.108903766,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.143835269,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.178766772,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.213698275,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.248629778,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.283561281,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.318492784,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.353424286,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.388355789,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.423287292,0.5,1,Pesticide,Yield
Rapeseed,0.151787272,3.458218795,0.5,1,Pesticide,Yield
Rapeseed,0.151409123,3.493150298,0.5,1,Pesticide,Yield
Rapeseed,0.151409123,3.528081801,0.5,1,Pesticide,Yield
Rapeseed,0.151409123,3.563013304,0.5,1,Pesticide,Yield
Rapeseed,0.151409123,3.597944807,0.5,1,Pesticide,Yield
Rapeseed,0.151771269,3.63287631,0.5,1,Pesticide,Yield
Rapeseed,0.151771269,3.667807813,0.5,1,Pesticide,Yield
Rapeseed,0.151822911,3.702739316,0.5,1,Pesticide,Yield
Rapeseed,0.151797426,3.737670819,0.5,1,Pesticide,Yield
Rapeseed,0.151797426,3.772602322,0.5,1,Pesticide,Yield
Rapeseed,0.151797426,3.807533825,0.5,1,Pesticide,Yield
Rapeseed,0.151797426,3.842465328,0.5,1,Pesticide,Yield
Rapeseed,0.151797426,3.877396831,0.5,1,Pesticide,Yield
Rapeseed,0.151797426,3.912328334,0.5,1,Pesticide,Yield
Rapeseed,0.151797426,3.947259837,0.5,1,Pesticide,Yield
Rapeseed,0.151797426,3.98219134,0.5,1,Pesticide,Yield
Rapeseed,0.151797426,4.017122843,0.5,1,Pesticide,Yield
Rapeseed,0.152158687,4.052054346,0.5,1,Pesticide,Yield
Rapeseed,0.152158687,4.086985849,0.5,1,Pesticide,Yield
Rapeseed,0.152158687,4.121917352,0.5,1,Pesticide,Yield
Rapeseed,0.152158687,4.156848855,0.5,1,Pesticide,Yield
Rapeseed,0.152158687,4.191780358,0.5,1,Pesticide,Yield
Rapeseed,0.152158687,4.226711861,0.5,1,Pesticide,Yield
Rapeseed,0.152960827,4.261643364,0.5,1,Pesticide,Yield
Rapeseed,0.153029621,4.296574867,0.5,1,Pesticide,Yield
Rapeseed,0.153029621,4.33150637,0.5,1,Pesticide,Yield
Rapeseed,0.153177343,4.366437873,0.5,1,Pesticide,Yield
Rapeseed,0.152867249,4.401369376,0.5,1,Pesticide,Yield
Rapeseed,0.152867249,4.436300879,0.5,1,Pesticide,Yield
Rapeseed,0.152324889,4.471232382,0.5,1,Pesticide,Yield
Rapeseed,0.152657307,4.506163885,0.5,1,Pesticide,Yield
Rapeseed,0.152823534,4.541095388,0.5,1,Pesticide,Yield
Rapeseed,0.152823534,4.576026891,0.5,1,Pesticide,Yield
Rapeseed,0.152823534,4.610958394,0.5,1,Pesticide,Yield
Rapeseed,0.153452029,4.645889897,0.5,1,Pesticide,Yield
Rapeseed,0.153452029,4.6808214,0.5,1,Pesticide,Yield
Rapeseed,0.153700393,4.715752903,0.5,1,Pesticide,Yield
Rapeseed,0.153700393,4.750684406,0.5,1,Pesticide,Yield
Rapeseed,0.153700393,4.785615909,0.5,1,Pesticide,Yield
Rapeseed,0.154177785,4.820547412,0.5,1,Pesticide,Yield
Rapeseed,0.153774398,4.855478915,0.5,1,Pesticide,Yield
Rapeseed,0.153774398,4.890410418,0.5,1,Pesticide,Yield
Rapeseed,0.153321501,4.925341921,0.5,1,Pesticide,Yield
Rapeseed,0.153600819,4.960273424,0.5,1,Pesticide,Yield
Rapeseed,0.154308166,4.995204927,0.5,1,Pesticide,Yield
Rapeseed,0.154256784,5.03013643,0.5,1,Pesticide,Yield
Rapeseed,0.154382233,5.065067933,0.5,1,Pesticide,Yield
Rapeseed,0.154382233,5.099999436,0.5,1,Pesticide,Yield
Rapeseed,0.154382233,5.134930939,0.5,1,Pesticide,Yield
Rapeseed,0.154420934,5.169862442,0.5,1,Pesticide,Yield
Rapeseed,0.155134801,5.204793945,0.5,1,Pesticide,Yield
Rapeseed,0.155134801,5.239725448,0.5,1,Pesticide,Yield
Rapeseed,0.155065922,5.274656951,0.5,1,Pesticide,Yield
Rapeseed,0.155065922,5.309588454,0.5,1,Pesticide,Yield
Rapeseed,0.153450768,5.344519957,0.5,1,Pesticide,Yield
Rapeseed,0.154548297,5.37945146,0.5,1,Pesticide,Yield
Rapeseed,0.154359999,5.414382963,0.5,1,Pesticide,Yield
Rapeseed,0.155086,5.449314466,0.5,1,Pesticide,Yield
Rapeseed,0.154893306,5.484245969,0.5,1,Pesticide,Yield
Rapeseed,0.154893306,5.519177472,0.5,1,Pesticide,Yield
Rapeseed,0.154893306,5.554108974,0.5,1,Pesticide,Yield
Rapeseed,0.154893306,5.589040477,0.5,1,Pesticide,Yield
Rapeseed,0.154284134,5.62397198,0.5,1,Pesticide,Yield
Rapeseed,0.154284134,5.658903483,0.5,1,Pesticide,Yield
Rapeseed,0.154284134,5.693834986,0.5,1,Pesticide,Yield
Rapeseed,0.154284134,5.728766489,0.5,1,Pesticide,Yield
Rapeseed,0.154831121,5.763697992,0.5,1,Pesticide,Yield
Rapeseed,0.154831121,5.798629495,0.5,1,Pesticide,Yield
Rapeseed,0.154831121,5.833560998,0.5,1,Pesticide,Yield
Rapeseed,0.154831121,5.868492501,0.5,1,Pesticide,Yield
Rapeseed,0.154069659,5.903424004,0.5,1,Pesticide,Yield
Rapeseed,0.154069659,5.938355507,0.5,1,Pesticide,Yield
Rapeseed,0.153764598,5.97328701,0.5,1,Pesticide,Yield
Rapeseed,0.153764598,6.008218513,0.5,1,Pesticide,Yield
Rapeseed,0.153764598,6.043150016,0.5,1,Pesticide,Yield
Rapeseed,0.153764598,6.078081519,0.5,1,Pesticide,Yield
Rapeseed,0.153764598,6.113013022,0.5,1,Pesticide,Yield
Rapeseed,0.153381472,6.147944525,0.5,1,Pesticide,Yield
Rapeseed,0.152313663,6.182876028,0.5,1,Pesticide,Yield
Rapeseed,0.152313663,6.217807531,0.5,1,Pesticide,Yield
Rapeseed,0.152557011,6.252739034,0.5,1,Pesticide,Yield
Rapeseed,0.152557011,6.287670537,0.5,1,Pesticide,Yield
Rapeseed,0.152557011,6.32260204,0.5,1,Pesticide,Yield
Rapeseed,0.152650704,6.357533543,0.5,1,Pesticide,Yield
Rapeseed,0.152650704,6.392465046,0.5,1,Pesticide,Yield
Rapeseed,0.152650704,6.427396549,0.5,1,Pesticide,Yield
Rapeseed,0.152650704,6.462328052,0.5,1,Pesticide,Yield
Rapeseed,0.152851379,6.497259555,0.5,1,Pesticide,Yield
Rapeseed,0.152851379,6.532191058,0.5,1,Pesticide,Yield
Rapeseed,0.152851379,6.567122561,0.5,1,Pesticide,Yield
Rapeseed,0.152851379,6.602054064,0.5,1,Pesticide,Yield
Rapeseed,0.152851379,6.636985567,0.5,1,Pesticide,Yield
Rapeseed,0.152851379,6.67191707,0.5,1,Pesticide,Yield
Rapeseed,0.152851379,6.706848573,0.5,1,Pesticide,Yield
Rapeseed,0.153887852,6.741780076,0.5,1,Pesticide,Yield
Rapeseed,0.153887852,6.776711579,0.5,1,Pesticide,Yield
Rapeseed,0.153887852,6.811643082,0.5,1,Pesticide,Yield
Rapeseed,0.153887852,6.846574585,0.5,1,Pesticide,Yield
Rapeseed,0.153887852,6.881506088,0.5,1,Pesticide,Yield
Rapeseed,0.153887852,6.916437591,0.5,1,Pesticide,Yield
Rapeseed,0.153887852,6.951369094,0.5,1,Pesticide,Yield
Rapeseed,0.277252443,0,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.034931503,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.069863006,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.104794509,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.139726012,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.174657515,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.209589018,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.244520521,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.279452024,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.314383527,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.34931503,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.384246533,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.419178036,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.454109539,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.489041042,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.523972545,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.558904048,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.593835551,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.628767054,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.663698557,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.69863006,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.733561563,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.768493066,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.803424569,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.838356072,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.873287575,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.908219078,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.943150581,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,0.978082084,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.013013587,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.04794509,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.082876593,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.117808095,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.152739598,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.187671101,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.222602604,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.257534107,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.29246561,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.327397113,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.362328616,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.397260119,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.432191622,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.467123125,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.502054628,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.536986131,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.571917634,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.606849137,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.64178064,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.676712143,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.711643646,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.746575149,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.781506652,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.816438155,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.851369658,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.886301161,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.921232664,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.956164167,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,1.99109567,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.026027173,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.060958676,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.095890179,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.130821682,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.165753185,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.200684688,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.235616191,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.270547694,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.305479197,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.3404107,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.375342203,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.410273706,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.445205209,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.480136712,0.9,1,Pesticide,Yield
Rapeseed,0.277252443,2.515068215,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.549999718,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.584931221,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.619862724,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.654794227,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.68972573,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.724657233,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.759588736,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.794520239,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.829451742,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.864383245,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.899314748,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.934246251,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,2.969177754,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.004109257,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.03904076,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.073972263,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.108903766,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.143835269,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.178766772,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.213698275,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.248629778,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.283561281,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.318492784,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.353424286,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.388355789,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.423287292,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.458218795,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.493150298,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.528081801,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.563013304,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.597944807,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.63287631,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.667807813,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.702739316,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.737670819,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.772602322,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.807533825,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.842465328,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.877396831,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.912328334,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.947259837,0.9,1,Pesticide,Yield
Rapeseed,0.277309334,3.98219134,0.9,1,Pesticide,Yield
Rapeseed,0.277596951,4.017122843,0.9,1,Pesticide,Yield
Rapeseed,0.277596951,4.052054346,0.9,1,Pesticide,Yield
Rapeseed,0.277596951,4.086985849,0.9,1,Pesticide,Yield
Rapeseed,0.277596951,4.121917352,0.9,1,Pesticide,Yield
Rapeseed,0.277596951,4.156848855,0.9,1,Pesticide,Yield
Rapeseed,0.277596951,4.191780358,0.9,1,Pesticide,Yield
Rapeseed,0.277596951,4.226711861,0.9,1,Pesticide,Yield
