FISHNET_ID,Achatina.fulica_MEAN,Paspalum.urvillei_mean,Spodoptera.frugiperda_mean,Verbesina.encelioides_mean,Xanthium.spinosum_mean,MeanProbability,Stdev
57950,0.012600986,0.000373893,0.002857946,0.023128494,0.001733278,0.008138919,0.008646548
85038,0.002811436,1.09E-05,0.001091851,0.000337968,0.022532941,0.005357017,0.008642406
75962,0.001176065,8.53E-05,0.008214544,0.008717338,0.024269859,0.008492613,0.008640195
39501,0.000170473,6.89E-05,0.000263155,0.021783946,0.0002394,0.00450517,0.008639652
46795,0.000295204,4.15E-05,0.005550943,0.002347839,0.023079882,0.006263067,0.008636725
52752,0.000628904,0.000153911,0.000390931,0.022561374,0.003907307,0.005528485,0.008625937
69506,0.000906604,3.06E-05,0.003571679,0.008023632,0.023544023,0.007215309,0.008625265
70355,0.000973883,0.000187033,0.021909117,0.010005453,0.017237021,0.010062501,0.008624931
78153,0.003848859,5.82E-07,4.27E-06,7.65E-05,0.022218646,0.005229764,0.008622478
47624,0.02332217,0.000657114,0.002082905,0.014353291,0.004501277,0.008983351,0.008619389
36286,0.002421156,2.63E-05,0.000500565,0.005820349,0.023128148,0.0063793,0.008618858
14993,0.00064584,9.78E-05,1.33E-05,0.022396712,0.007790291,0.00618878,0.008616533
63563,0.001021631,8.85E-05,0.014992125,0.003690445,0.021885094,0.008335564,0.008613756
73971,0.000715915,7.69E-05,0.017964144,0.009988664,0.021085806,0.009966292,0.008613695
65152,0.001267587,5.46E-05,0.004796493,0.00632012,0.023864048,0.007260579,0.00860782
55763,2.77E-05,3.36E-05,0.022347619,0.00244779,0.001275345,0.005226413,0.008607661
70341,2.42E-05,1.05E-05,0.022104727,0.001336277,0.001184475,0.004932041,0.008604454
60629,5.07E-05,1.52E-05,0.022553738,0.002478029,0.002301341,0.005479812,0.008601965
45830,0.000390296,0.000109198,0.022347378,0.008118357,0.015149398,0.009222925,0.008598486
73643,0.000789578,0.000130301,0.021927289,0.010077521,0.01671799,0.009928536,0.008597848
55077,6.90E-05,2.48E-05,0.02227916,0.003352589,0.000590861,0.005263291,0.008595861
80641,0.001160446,4.56E-05,0.00417047,0.006675616,0.023698923,0.007150219,0.008594372
70257,0.001431801,4.13E-05,0.001916823,0.00587506,0.023245195,0.00650203,0.008593013
49896,0.000535981,0.000734548,0.011934499,0.012859964,0.023475592,0.009908117,0.008589381
47483,0.000434088,8.68E-05,0.000332815,0.021158776,0.012738334,0.006950165,0.008587685
77622,0.001207389,4.77E-05,0.003688742,0.006164348,0.023586943,0.00693903,0.008586725
47234,0.000117846,2.75E-05,0.023253041,0.011493296,0.008596058,0.00869755,0.008584518
57904,0.003410905,4.35E-07,4.12E-06,6.03E-05,0.022075456,0.005110246,0.008583596
75686,0.000735032,0.000124046,0.022320097,0.009544961,0.015763553,0.009697538,0.008580525
73647,0.001090413,7.65E-05,0.01209367,0.008005691,0.023662469,0.008985747,0.008575978
29110,0.001420449,0.00018975,0.006024603,0.024008055,0.005945006,0.007517573,0.008573329
59691,0.000667105,0.000127176,0.019579805,0.008374528,0.019442843,0.009638291,0.008573255
83942,0.001111487,4.22E-05,0.016120056,0.008226759,0.022215545,0.009543218,0.00856666
60626,3.63E-05,0.000287939,0.013776903,0.01761502,0.020083851,0.010360009,0.008566077
83107,0.002021227,3.48E-05,0.001648485,0.006830432,0.023282193,0.006763433,0.008565036
38913,0.000282093,1.63E-05,0.023221651,0.004430898,0.005051771,0.006600537,0.008563209
57850,0.015552015,0.007587036,0.032700071,0.024800385,0.01689855,0.019507611,0.008562809
67894,2.25E-05,9.29E-06,0.02202672,0.001756467,0.000972039,0.00495741,0.008559526
41610,0.003593951,0.002406544,0.022659941,0.018123448,0.003575618,0.0100719,0.008558147
62637,0.021870623,1.62E-05,0.000888203,0.00075657,0.000304158,0.004767145,0.008557452
75576,0.001910344,4.10E-06,0.000217208,0.001073672,0.022121572,0.005065379,0.0085548
29745,0.000587425,7.18E-05,1.68E-05,0.022186122,0.007850393,0.006142498,0.008550459
43835,0.00060194,0.00092747,0.000207313,0.022614488,0.004970132,0.005864268,0.008549088
54047,0.000229827,6.45E-05,0.010046501,0.004222817,0.022992745,0.007511272,0.008548586
65791,0.000146528,2.98E-05,0.023400274,0.005897303,0.007055489,0.007305879,0.00854721
61733,1.16E-05,5.65E-06,0.022458247,0.004632947,0.001456329,0.005712952,0.0085413
75463,0.000423794,8.26E-05,0.020182853,0.011332519,0.018263546,0.010057055,0.008529892
67088,2.25E-05,9.47E-06,0.022571208,0.004125377,0.002274434,0.005800594,0.00852546
56582,0.014972326,0.000490991,0.024386687,0.013581324,0.003774789,0.011441223,0.008524266
54287,0.000502397,8.74E-05,0.016084108,0.011469071,0.021638011,0.009956194,0.008521417
43688,0.000348686,0.000143453,0.022615755,0.013909566,0.008529027,0.009109297,0.00851984
50045,0.000353807,0.001014589,0.012210193,0.023358119,0.006046878,0.008596717,0.008519297
75435,0.001076378,0.000137886,0.014739967,0.011724094,0.022671246,0.010069914,0.008519016
65369,0.024204526,0.004111884,0.001540248,0.013587072,0.018348417,0.012358429,0.008517724
48445,0.000236683,0.000160666,0.003165438,0.022432025,0.001712533,0.005541469,0.008516936
42512,0.001487486,3.96E-05,0.002756261,0.006884758,0.023301416,0.006893901,0.008515135
75620,0.000685436,0.000107929,0.02244969,0.00908141,0.014848836,0.00943466,0.008513118
44530,0.000643466,0.00053748,0.023330886,0.01276883,0.007841639,0.00902446,0.008513085
23031,0.005680225,0.000193715,0.000172158,0.02188331,0.014576197,0.008501121,0.008512715
54560,6.17E-05,0.000363801,0.002499815,0.022802132,0.00511949,0.006169389,0.008511461
68978,0.001494957,5.56E-07,2.14E-05,0.00023097,0.021660825,0.004681743,0.008507484
46799,0.000639797,0.000946255,0.000118727,0.013002532,0.021187545,0.007178971,0.008504218
79280,0.00422491,3.26E-05,0.001817926,0.000684277,0.022644309,0.005880803,0.008502582
48269,0.023923081,0.000523648,0.007064253,0.004298962,0.001786787,0.007519346,0.0085025
72101,0.000271961,4.51E-05,0.023190126,0.005114034,0.005535631,0.006831369,0.008500782
61720,0.022881181,0.000146294,0.003494579,0.003581632,0.000533163,0.00612737,0.00849907
67752,0.001650948,2.62E-06,4.64E-05,0.001624577,0.021983861,0.005061691,0.008491803
57322,0.000514129,0.000096091,0.020141856,0.010703613,0.018296936,0.009950525,0.008488208
75108,2.08E-05,7.49E-06,0.021876714,0.001892126,0.001025895,0.004964611,0.008485127
66763,1.98E-05,3.88E-05,0.020429204,0.017312053,0.009802038,0.00952037,0.008484742
59553,0.021676144,0.003373903,0.026001168,0.026552446,0.01741513,0.019003758,0.008484152
67390,0.002302781,1.49E-05,0.000328909,0.004013809,0.022560714,0.005844213,0.008482141
59568,0.017117231,0.000679864,0.005526692,0.00013522,0.020577948,0.008807391,0.008480869
49356,0.00047793,3.17E-05,0.023216818,0.005635171,0.009599087,0.007792135,0.008480104
70774,0.002301376,5.95E-07,2.86E-05,8.19E-05,0.021675968,0.004817692,0.008474676
83332,0.022279122,8.25E-06,7.20E-06,0.005351263,0.012508062,0.008030779,0.008473252
61513,1.60E-05,7.70E-06,0.021664216,0.001234909,0.000825369,0.004749648,0.008470526
59921,0.000647679,0.000268576,0.019355784,0.018015804,0.015207523,0.010699073,0.008469063
55826,2.35E-07,1.57E-06,0.021399829,0.000916837,7.96E-05,0.004479618,0.008467169
87803,0.002349746,2.44E-06,0.000113517,0.00024463,0.021724779,0.004887022,0.008463393
71871,0.000482332,2.37E-05,0.023120325,0.004800211,0.008699145,0.007425148,0.008459736
47717,0.001820647,2.27E-06,3.01E-05,0.001521759,0.02190885,0.005056723,0.008459041
90038,0.013202651,9.87E-06,2.39E-05,0.00029279,0.020297303,0.006765297,0.00845613
75527,2.16E-05,2.49E-05,0.021810845,0.001932435,0.001061125,0.00497017,0.008450579
73737,0.000102252,8.41E-05,0.022321317,0.002553955,0.00289859,0.005592053,0.008447816
44074,0.021780473,7.80E-05,0.000282224,0.009084257,0.000428449,0.006330672,0.008447426
75895,0.000851512,7.31E-05,0.017861455,0.008053157,0.020490196,0.009465889,0.008443319
50431,0.000752207,6.32E-05,0.014292742,0.010361914,0.022419393,0.009577884,0.008440041
67812,0.001280845,0.002038446,0.001333188,0.022423083,0.012790084,0.007973129,0.008439196
39687,0.014888442,0.001211155,0.024713466,0.02285881,0.011868387,0.015108052,0.008438076
54593,0.000449025,9.71E-05,0.002458033,0.021720956,0.012223907,0.007389812,0.008419385
53209,0.000312986,0.001621157,0.000203836,0.022298328,0.008165581,0.006520378,0.008415262
42294,4.66E-05,0.0003365,0.008163662,0.020999536,0.016365286,0.009182322,0.008414139
71143,1.26E-05,5.55E-06,0.022117657,0.004262399,0.001514663,0.005582576,0.008412222
85918,0.001174385,1.40E-06,1.43E-05,0.001944935,0.021717861,0.004970569,0.008405889
26883,2.21E-05,0.000363901,0.019257161,0.007124419,0.018435085,0.009040541,0.008401475
72408,0.001384521,3.40E-05,0.002084341,0.00647414,0.022789681,0.006553327,0.008400192
79004,0.001053305,2.45E-05,0.003643719,0.006240443,0.023035915,0.006799582,0.008400139
80912,0.00106424,3.23E-05,0.004991043,0.007796114,0.023287619,0.007434265,0.008399943
51933,0.001068174,9.78E-07,2.70E-05,0.000791271,0.021434985,0.004664485,0.008395705
47638,0.022385181,2.13E-05,0.002985165,0.002850363,0.000581292,0.005764666,0.008394208
34594,0.002742394,0.000143072,1.97E-05,0.021670719,0.011843285,0.007283833,0.008392305
63103,5.20E-05,1.55E-05,0.022020344,0.0027142,0.002194462,0.005399305,0.008382345
59049,0.021123573,2.06E-05,0.000155431,0.00033882,0.000203075,0.004368293,0.008378258
55288,0.000822662,0.000136988,0.021598548,0.009807923,0.015918934,0.009657011,0.008372709
74796,3.12E-05,6.65E-06,0.021509396,0.00137738,0.001117441,0.004808405,0.008368957
51688,0.000449564,3.04E-05,0.022894779,0.004592137,0.007455426,0.007084459,0.008367763
62803,0.000975833,3.10E-05,0.003706454,0.007650745,0.022933078,0.007059426,0.008366284
51238,2.40E-05,8.23E-06,0.021546807,0.00187543,0.00093059,0.004877019,0.008363279
32017,4.76E-05,0.000407267,0.001148391,0.007077992,0.022063001,0.006148841,0.008358465
75428,3.27E-06,1.19E-06,0.021280724,0.001333046,0.000346822,0.00459301,0.008358084
45622,2.18E-05,8.41E-06,0.022211709,0.006070753,0.002151174,0.006092767,0.008357429
59478,0.001600758,3.26E-05,0.002089394,0.006689619,0.022738756,0.006630221,0.008353825
47441,0.030592938,0.006651674,0.010555567,0.018756978,0.01267636,0.015846703,0.008348855
81817,0.000104817,2.55E-05,0.022057502,0.002030452,0.00372919,0.005589498,0.008347002
53867,0.023382151,0.000268888,0.011264593,0.00677152,0.001542127,0.008645856,0.008344649
38479,0.023639358,9.92E-05,0.011169975,0.006541506,0.002360513,0.008762111,0.008343714
51018,0.00039151,8.56E-05,0.00109243,0.021403875,0.010807584,0.006756191,0.008343299
50640,0.019092637,0.008401718,0.021410964,0.031600615,0.029885882,0.022078363,0.008343156
58770,0.000777688,7.47E-05,0.019185691,0.009585165,0.018958902,0.009716426,0.008342323
69168,0.001032233,0.000130616,0.01316943,0.010938014,0.022649586,0.009583976,0.008341431
70425,0.000359674,2.49E-05,0.022278906,0.002369725,0.007905811,0.006587801,0.008337883
63720,0.000297596,0.001484906,0.000149005,0.021068395,0.012218219,0.007043624,0.008335642
71070,0.001073659,9.19E-05,0.01151987,0.00884679,0.023096327,0.008925714,0.00833346
68879,5.52E-07,6.80E-07,0.021204646,0.0014459,0.000271718,0.004584699,0.008327114
86550,0.001619917,1.73E-06,0.000101145,0.000389849,0.021285016,0.004679531,0.008322839
58122,0.003611941,3.17E-05,0.000349825,0.002658275,0.022172938,0.005764945,0.008315072
50470,0.08625982,0.100247876,0.097254338,0.078084414,0.084049638,0.089179217,0.00831448
57303,0.000932071,0.001870239,0.001560576,0.022826127,0.008551606,0.007148124,0.008312468
60897,0.000179149,3.32E-05,0.02259292,0.004583337,0.005488189,0.006575352,0.008311729
68864,0.000153537,4.33E-05,0.010995107,0.007374554,0.02252836,0.008218977,0.008307478
68498,0.0005717,0.000101459,0.015508766,0.011325073,0.021237843,0.009748968,0.008306026
59745,0.000646676,8.42E-05,0.012522538,0.010481204,0.02246665,0.00924026,0.008305821
77717,0.000877406,0.000101691,0.007930961,0.010635523,0.023037149,0.008516546,0.008304783
56968,0.000107734,2.81E-05,0.022098466,0.002347597,0.004563539,0.005829079,0.008304226
49561,0.049283613,0.025918815,0.032920525,0.030038401,0.040632272,0.035758725,0.008297896
59886,0.020296188,1.53E-05,1.13E-05,0.004961415,0.015492951,0.00815544,0.008294899
77448,0.000300812,6.68E-05,0.021341466,0.010641276,0.014864991,0.009443072,0.008293368
55416,2.10E-05,1.31E-05,0.021424292,0.001989784,0.001083634,0.004906359,0.008291834
69737,0.000327539,0.000161866,0.022432023,0.003106501,0.006300548,0.006465695,0.00829036
43143,2.64E-05,6.71E-06,0.021193976,0.000617122,0.00149105,0.004667048,0.008281096
56477,4.42E-06,1.75E-06,0.020832081,0.000153061,0.000385213,0.004275305,0.008279568
80667,0.002239525,0.000113842,0.005294798,0.002534751,0.022826492,0.006601881,0.008277836
86421,0.001503071,1.41E-06,1.30E-05,0.001859606,0.021449931,0.004965404,0.008276967
68852,5.28E-05,1.23E-05,0.022143547,0.004767591,0.002985127,0.005992274,0.008275793
60904,0.000604178,0.000932012,0.02003379,0.009850353,0.018435532,0.009971173,0.00827482
69542,0.000838291,6.41E-05,0.015404531,0.009560942,0.021461308,0.009465826,0.008270386
49869,1.10E-05,5.88E-06,0.021612214,0.004905733,0.000857285,0.005478416,0.0082683
60954,0.001011276,2.23E-05,0.002655994,0.003565517,0.022240744,0.005899165,0.008263659
44573,0.000161103,3.01E-05,0.022396696,0.004330712,0.005082007,0.006400127,0.008263324
66036,0.000170766,3.10E-05,0.022502996,0.004856485,0.005614708,0.006635199,0.008263124
74342,0.000151443,4.76E-05,0.021577881,0.009708764,0.013886965,0.009074527,0.008258364
61289,0.000381945,8.58E-05,0.013575284,0.021617441,0.005968032,0.008325692,0.00825575
72203,0.00053434,0.000141386,0.022301816,0.002822724,0.007807002,0.006721454,0.008254742
59966,0.021335923,3.86E-06,9.95E-05,0.003055937,0.000421632,0.00498337,0.00825322
74301,3.02E-05,1.96E-05,0.022195079,0.007784605,0.011504041,0.008306695,0.008252999
72466,5.28E-05,1.15E-05,0.021693995,0.002936555,0.002052591,0.005349484,0.008250866
71098,1.00E-05,5.20E-06,0.020856019,0.000280678,0.000653663,0.004361117,0.008250855
92673,0.020848218,1.85E-05,1.57E-05,0.007226129,0.01500567,0.008622849,0.008249464
66396,2.41E-05,9.34E-06,0.021263105,0.001799417,0.000999292,0.004819052,0.008249127
56583,0.019657226,0.001189084,0.021890182,0.018189534,0.005864346,0.013358075,0.008246932
59885,3.34E-05,1.34E-05,0.005298135,0.02157803,0.000863814,0.005557371,0.008246299
55018,8.16E-05,1.39E-05,0.000223777,0.021265184,0.007624513,0.005841784,0.008243373
49670,0.000142911,8.53E-05,9.08E-06,0.021159677,0.008109506,0.005901302,0.008238895
69209,0.000809152,3.56E-05,0.022540399,0.003986087,0.00840146,0.007154543,0.008237251
80401,0.003609854,0.000164747,0.001261725,0.003051846,0.022329801,0.006083594,0.008216244
47451,0.001586333,4.25E-05,4.05E-05,0.003927117,0.021619933,0.005443273,0.0082124
65642,2.14E-06,2.19E-06,0.020729541,0.00073961,0.000220256,0.004338747,0.008199827
54874,0.002218468,0.000942538,0.005449795,0.022952701,0.002619287,0.006836558,0.008191517
59637,0.02131396,9.46E-05,9.08E-05,0.003559948,0.000624847,0.005136826,0.008190615
78036,0.000419449,5.18E-05,0.022547057,0.00584266,0.008308393,0.00743388,0.008190258
72297,5.85E-05,1.65E-05,0.021635714,0.002982781,0.002493896,0.005437465,0.008190167
52129,0.000476936,0.000100217,0.019120788,0.006544421,0.017676653,0.008783803,0.008189745
67377,0.001200786,2.34E-05,0.003985307,0.006684699,0.022614082,0.006901655,0.008188319
39774,0.000951664,0.000915856,0.001142733,0.020776218,0.013178863,0.007393067,0.008186535
76633,0.001449077,3.68E-05,0.002250946,0.006245186,0.022289171,0.006454239,0.008181582
71878,1.55E-05,1.41E-05,0.020959863,0.001291904,0.000865929,0.004629457,0.008180169
66005,0.000678402,9.24E-05,0.01044508,0.011114253,0.022387922,0.008943611,0.008177693
70871,0.000242461,0.000120124,0.021547797,0.00563981,0.000983642,0.005706767,0.008177039
67615,2.62E-05,2.29E-05,0.02119403,0.002184001,0.001208749,0.00492717,0.008173543
77050,1.37E-05,3.78E-06,0.020951144,0.001444435,0.000796417,0.004641889,0.008172339
55493,0.000169305,3.54E-05,0.021766155,0.002767959,0.003624725,0.005672717,0.008169419
66146,1.79E-05,8.63E-06,0.021705928,0.005975483,0.002124973,0.005966576,0.008165408
70458,0.000958722,0.000120244,0.013966185,0.011311879,0.021709706,0.009613347,0.008163034
68244,0.021497907,1.81E-06,2.69E-07,0.002552614,0.009300666,0.006670652,0.008157086
84492,0.001040786,3.71E-05,0.006308989,0.008812473,0.022737476,0.007787369,0.008152606
74755,0.000248536,3.91E-05,0.022209912,0.004699337,0.005317536,0.006502881,0.008151884
55933,0.023214827,0.00019168,0.005727682,0.006764176,0.002197662,0.007619205,0.008149768
49587,0.000716654,0.00010193,0.010930272,0.01111589,0.022258486,0.009024646,0.00814588
83419,0.003555959,4.47E-05,0.004228751,0.001388616,0.022317775,0.006307155,0.008144194
65185,0.000585973,0.000117646,0.01929754,0.00966737,0.01775262,0.00948423,0.008143866
69994,0.000665493,9.97E-05,0.014322919,0.011015616,0.021314627,0.009483662,0.008143178
77329,0.00417672,5.89E-05,0.002955789,0.000180884,0.021798253,0.00583411,0.008138765
49807,3.80E-06,1.28E-06,0.020758004,0.001414392,0.000401136,0.004515723,0.008137535
38172,0.001404113,2.29E-05,0.001323796,0.002714939,0.021597793,0.005412701,0.00813724
61204,0.000416648,8.26E-05,0.02208586,0.003911906,0.008560748,0.007011559,0.008133207
70439,0.00097418,0.000126429,0.015188581,0.010816903,0.021168029,0.009654824,0.00813229
98971,0.003069259,5.94E-07,1.35E-05,9.97E-05,0.020903611,0.004817346,0.008128435
56522,0.001787837,3.61E-05,0.001288258,0.002729239,0.021663789,0.005501038,0.00812796
67640,0.003186138,0.001388552,0.01924166,0.018588444,0.002552755,0.00899151,0.008125658
78417,9.91E-05,1.94E-05,0.021663019,0.003564895,0.003177292,0.005704732,0.008116408
69256,4.69E-05,2.71E-05,0.006087667,0.021284784,0.000987815,0.00568684,0.008116399
85710,0.000955376,2.45E-05,0.00408784,0.008386681,0.022266392,0.00714416,0.00810626
77102,0.001362625,1.44E-06,1.45E-05,0.001856601,0.020985045,0.004844043,0.008103731
73097,0.000203252,2.20E-05,0.021586545,0.002170077,0.007246652,0.006245704,0.008101849
65689,0.005885263,0.000162143,0.000992832,0.006241049,0.022610664,0.00717839,0.008101786
79245,0.001254229,5.44E-05,0.0079453,0.008707709,0.022794135,0.008151147,0.008098081
52863,0.000200366,4.99E-05,0.021245437,0.010212434,0.013327529,0.009007143,0.008095492
93648,0.021555115,1.40E-06,1.67E-07,0.002304511,0.006291161,0.00603047,0.008095426
54947,0.021779493,0.000214269,0.001822563,0.003633384,0.001282995,0.005746541,0.008092563
80345,0.00110868,7.17E-05,0.010989087,0.002799617,0.021526317,0.007299087,0.008084939
43199,0.000370217,0.000151431,0.021944034,0.003276324,0.006686156,0.006485632,0.008084831
49360,9.16E-05,4.33E-05,0.021238132,0.002626896,0.002018199,0.005203614,0.00808275
71615,0.00039239,1.24E-05,0.021056958,0.000369199,0.00702987,0.005772157,0.008081039
74204,0.001048932,2.57E-05,0.002090677,0.002472911,0.021490528,0.005425758,0.00807757
73079,0.000279302,6.81E-05,0.021536446,0.009161505,0.012675755,0.008744214,0.008077161
47474,0.004856269,9.14E-05,0.004383264,0.023096432,0.004118197,0.007309105,0.00807582
37616,0.037463847,0.012201862,0.025760488,0.027909308,0.026482334,0.025963568,0.008071397
53039,3.14E-05,9.98E-06,0.004440987,0.021104397,0.000888657,0.005295093,0.008071167
71380,0.001476882,1.41E-06,1.94E-05,0.001671952,0.020889998,0.00481192,0.008069649
46569,0.004775278,0.000130536,0.001520214,0.006197014,0.022576677,0.007039944,0.008067672
10009,0.000564034,0.000100563,0.017792278,0.009283985,0.018906582,0.009329488,0.008066571
67700,0.000289128,0.000210591,0.021192749,0.004395458,0.000747592,0.005367104,0.008063628
49452,0.002774085,0.002947192,0.000824417,0.022056791,0.012829954,0.008286488,0.008060292
62597,0.000209709,2.33E-05,0.000325652,0.020944109,0.006691822,0.005638918,0.008057292
66365,3.48E-06,2.36E-06,0.020380628,0.00079945,0.000255749,0.004288333,0.008051404
47252,0.001082306,0.000517063,0.018657928,0.005483328,0.018155733,0.008779272,0.00804831
61233,0.00089042,1.58E-05,0.001930175,0.003937093,0.021531841,0.005661071,0.008042399
45359,0.000002171,8.28E-07,0.020462587,0.001343736,0.000249654,0.004411795,0.008040718
49867,8.01E-05,2.97E-05,0.02083519,0.00123623,0.001941472,0.004824524,0.008037784
73751,0.002196795,9.68E-06,0.000595534,0.000905615,0.020922402,0.004926005,0.008030194
56907,2.56E-05,5.93E-06,0.021121636,0.003221822,0.001846772,0.005244354,0.008029927
67627,0.00047679,0.000111048,0.020283182,0.008611325,0.015563522,0.009009174,0.008027443
60607,0.002434952,0.003201633,0.001445435,0.020874804,0.015895903,0.008770545,0.008026127
45956,0.0380533,0.013263576,0.021621734,0.023247788,0.026008554,0.02443899,0.008025693
25072,0.000185695,0.000687563,0.001156702,0.021377991,0.006189416,0.005919473,0.008024609
58606,1.80E-05,7.63E-06,0.021328521,0.006722171,0.002170949,0.006049464,0.008022802
66674,8.93E-05,2.94E-05,0.02113487,0.002402079,0.002624163,0.005255951,0.008015269
2420,0.000158919,3.61E-05,0.007358178,0.021410955,0.002468939,0.00628661,0.008013572
75790,0.001640628,2.40E-06,0.000133957,0.001003831,0.020667905,0.004689745,0.00801138
62575,0.000697163,9.10E-05,0.021485023,0.002423802,0.008758243,0.006691036,0.008010397
46319,3.19E-05,7.01E-06,0.020840768,0.002243024,0.001469793,0.004918503,0.008007144
61310,0.000309728,4.00E-05,0.021913535,0.005991453,0.009212888,0.007493521,0.008003888
46989,6.05E-06,9.21E-06,0.011946832,0.001909478,0.020126505,0.006799614,0.008003443
56743,0.000103401,2.23E-05,0.021632531,0.004192853,0.00459354,0.006108933,0.008000786
62709,6.74E-05,1.89E-05,0.021604396,0.004344644,0.004342381,0.006075547,0.007999071
46833,0.016199984,0.00040111,0.007635453,0.024121677,0.01094381,0.011860407,0.0079897
61849,0.00012781,1.77E-05,0.021849076,0.005381911,0.006804411,0.006836174,0.007987458
58941,0.000689506,0.000116591,0.020191589,0.010553817,0.015639275,0.009438155,0.007984552
35956,0.000205781,5.07E-05,0.010354405,0.008288495,0.02175075,0.00813002,0.007982064
82513,0.001390646,1.04E-05,0.0004423,0.002226673,0.020873328,0.004988675,0.007979337
70421,3.16E-05,8.75E-06,0.020639338,0.001881964,0.001165547,0.004745447,0.007978563
59759,0.00060169,0.000113075,0.018570618,0.009384337,0.017799525,0.009293849,0.007978138
55023,3.60E-05,1.24E-05,0.017437518,0.002210887,0.016450576,0.007229481,0.007978107
73015,0.004332669,5.24E-05,0.004005986,0.001110874,0.021892898,0.006278956,0.007977836
44349,1.36E-05,0.000005229,0.020492441,0.001685251,0.000817432,0.004602796,0.007968939
32613,7.51E-05,6.49E-05,0.004460238,0.018231203,0.016636381,0.007893568,0.007968782
79512,0.004166129,4.92E-06,5.69E-05,0.003644586,0.021404656,0.005855441,0.007967073
63983,0.000244154,0.000170674,0.020797615,0.008868375,0.001171642,0.006250492,0.007966268
70767,0.001724957,5.83E-06,8.42E-05,0.003432992,0.020973709,0.005244342,0.007964281
79862,0.000798387,0.000128795,0.015314921,0.009672903,0.020451055,0.009273212,0.00796303
61763,0.001014025,2.89E-05,0.004528133,0.008388316,0.02198632,0.007189141,0.00796086
55876,0.000322709,4.58E-05,0.0218668,0.005402005,0.006442987,0.006816063,0.007958182
50082,0.000391741,2.66E-05,0.021407301,0.006265473,0.011515003,0.00792122,0.007956752
70909,8.08E-05,1.97E-05,0.021608361,0.009359083,0.005832035,0.00737999,0.007952509
47703,2.49E-05,4.67E-06,0.020445943,0.001479669,0.00097708,0.004586462,0.007949883
28665,2.75E-05,2.24E-05,0.020331224,0.000997721,0.000971639,0.004470111,0.007942166
50465,0.001325669,6.67E-05,0.005066766,0.005409849,0.022130075,0.006799812,0.007940446
87500,0.001295271,1.46E-06,0.000015638,0.001930672,0.020567849,0.004762178,0.007937886
54917,0.00220163,2.48E-05,0.000135812,0.020515932,0.000757513,0.004727146,0.007932389
44342,0.003127184,4.65E-05,0.001557789,0.021502233,0.002718304,0.005790394,0.00792843
66982,0.000260375,0.000128038,0.020792038,0.003951566,0.000785538,0.005183511,0.007928191
70560,2.55E-06,1.57E-06,0.020181009,0.001581096,9.24E-05,0.004371716,0.007927446
73239,0.009391984,0.000548347,0.005854551,0.000202415,0.021861635,0.007571786,0.007925883
54750,0.002859009,8.32E-05,0.003860611,0.022019389,0.003077326,0.006379904,0.007923291
73520,4.44E-05,1.20E-05,0.021088238,0.003686814,0.002732513,0.005512792,0.007922383
67366,6.39E-05,1.49E-05,0.021035319,0.003390331,0.00264608,0.005430106,0.007919025
68949,0.001256214,0.000281325,0.020488217,0.001354386,0.011619054,0.006999839,0.007915457
75806,0.00203742,6.51E-05,0.010318648,0.005528632,0.022249539,0.008039862,0.00791253
44818,0.001135823,1.67E-05,0.001452621,0.002599572,0.020971918,0.005235325,0.007911213
71186,7.26E-05,2.88E-05,0.0201653,0.00135241,0.000257991,0.004375422,0.007909733
49472,6.71E-05,2.69E-05,0.020494756,0.003097961,0.000512294,0.004839813,0.007909249
53316,0.000216331,0.000499368,0.001163134,0.021006609,0.006465963,0.005870281,0.007904864
45332,0.000970259,0.000196607,0.014178101,0.020959648,0.008696544,0.009000232,0.007898284
63915,3.62E-05,4.85E-06,0.020293282,0.001265526,0.001121619,0.004544302,0.007892082
69980,0.001692976,0.001544122,0.012829863,0.022619492,0.007419937,0.009221278,0.007891678
33863,0.019796062,1.72E-06,6.00E-06,0.000198164,0.000127142,0.004025818,0.007885474
1317,0.000346547,7.75E-05,0.01166683,0.010606117,0.021114991,0.008762405,0.007882574
64885,0.000134678,1.24E-05,0.021107643,0.00257151,0.005381874,0.005841622,0.007880423
74870,0.00081232,0.000115341,0.017255827,0.011086444,0.018674216,0.00958883,0.007878376
56406,0.000291647,4.16E-05,0.005412981,0.006135928,0.021629744,0.006702376,0.007877478
56546,0.002509592,8.26E-05,0.004537022,0.002970785,0.021879396,0.006395879,0.007872568
49911,0.000201173,7.32E-05,0.021472681,0.006609562,0.004382248,0.006547763,0.007869514
71580,2.24E-05,3.28E-05,0.020131763,0.001152175,0.00074841,0.004417505,0.007868994
72227,6.38E-05,1.48E-05,0.020884974,0.003347747,0.002591124,0.005380487,0.00786587
80239,0.002305908,4.31E-07,1.58E-05,7.73E-05,0.020134032,0.004506686,0.007863226
92873,0.001257961,1.02E-06,5.05E-05,0.00050159,0.020070704,0.004376351,0.007860121
84284,0.002749073,3.96E-07,3.90E-06,5.08E-05,0.020169776,0.004594788,0.007859001
77591,0.001035458,5.55E-05,0.010589448,0.008844333,0.021813239,0.008467586,0.007858132
49735,0.001779761,0.000821358,0.020267948,0.014327107,0.002716755,0.007982586,0.007857102
46605,0.003022388,4.24E-05,0.004063753,0.001096698,0.021375756,0.005920209,0.007855343
