"","mean_rye_Y","rye_Fertilizer","GDP_Mean","Pesticide","AET_mean"
"53049",0.393178812676054,1.54014367591333,3.33487843404016,5.32502074550366,2.33859876867732
"53050",0.302860111363897,2.33336121399515,4.21334781739129,5.40708143378234,2.63513653629429
"53052",0.414956974259085,1.49748375515833,3.33487843404016,5.32502074550366,2.49004213110227
"53055",0.0237328713668699,1.85559930128626,3.58078294659351,5.98977763964001,2.91018115726666
"53056",0.434568908664544,1.99686526273618,2.99627669770714,6.95136909386879,2.76415833454808
"53057",0.432293309258944,2.22389273102005,2.99627669770714,6.95136909386879,2.85869828799512
"53061",0.323691252244805,1.0275607160617,3.17598650936112,4.50851625226694,1.80881762212884
"53063",0.167048673618438,1.98417380762755,2.99627669770714,6.95136909386879,2.40403404673906
"53066",0.266459773375584,1.82214636181172,3.31522015660823,4.21937492462626,2.84471934450503
"53067",0.155953288975535,1.55970136916684,4.55253120853509,6.47257508985315,2.38976182806181
"53091",0.440226526936106,1.66966985384008,3.33487843404016,5.32502074550366,2.54749633492961
"53097",0.0502423029319116,1.45857717165761,3.49225402986176,5.25389021628127,2.70160909775986
"53098",0.352132478327712,1.53000494585011,3.80950249718057,5.78923793550226,2.99529037958158
"53102",0.0611223426120984,2.43592261313325,4.48925689329624,4.11223623086894,2.63332715458047
"52536",0.0421232059639736,0.684965269140155,3.17598650936112,4.50851625226694,2.43698568528309
"52569",0.191603431507071,1.51342688476895,3.80950249718057,5.78923793550226,2.33196928387732
"52596",0.00796892987657814,0.564245153958921,3.17598650936112,4.50851625226694,2.0229950999332
"52778",0.00450050136994889,0.689382246292278,3.17598650936112,4.50851625226694,2.32974282418782
"52782",0.0285132310591893,1.03205493942477,4.37324138608759,5.43420630841758,2.36158169777506
"52850",0.0571922736289004,0.325061498343469,4.59846060627,3.68133170596917,2.56605148688559
"52901",0.00450050136994889,0.673678183997174,3.17598650936112,4.50851625226694,2.47440706747406
"52918",0.42619840495218,1.50589265165981,3.33487843404016,5.32502074550366,2.39106119061583
"52927",0.0495948515664458,1.82914088037597,3.31522015660823,4.21937492462626,2.91926803907476
"52949",0.0310342337100175,0.7242534866336,3.17598650936112,4.50851625226694,1.91018910472717
"53038",0.117010011486118,1.88002573184383,3.33487843404016,5.32502074550366,2.4787210580211
"53118",0.411361358585546,1.69869826736101,4.37324138608759,5.43420630841758,2.38819427170877
"53119",0.500218771474233,1.97935587613316,4.4645225202218,5.3694440804306,2.63301131606616
"53136",0.0258745373757611,2.07608978755037,2.72897418472011,0,2.18180106786213
"53140",0.41203579080261,1.65647562413497,2.91918067636586,5.28195781643865,2.55552148585667
"53143",0.177761785784183,1.34121392749288,3.33487843404016,5.32502074550366,2.64463491788363
"53144",0.352563384435727,0.689543847879062,3.17598650936112,4.50851625226694,2.30337607578917
"53146",0.204243346838204,1.82479650444337,3.30639568540983,5.00241662707248,2.94347979421132
"53147",0.0555694404431229,1.46283511598255,3.49225402986176,5.25389021628127,2.82231015799905
"53153",0.815800418093873,2.42358703063352,4.41865905031594,5.36638186074997,2.71590887832082
"53161",0.353055310138318,0.678907005922282,3.17598650936112,4.50851625226694,2.32451517313101
"53162",0.228109383022223,1.4154619739901,3.33487843404016,5.32502074550366,2.07875018456074
"53178",0.0100647521866468,1.33597346057089,4.37324138608759,5.43420630841758,2.68920576065295
"53180",0.0102554459604046,1.79419481117891,4.37324138608759,5.43420630841758,2.53513582061259
"53192",0.0321351840085239,1.36809844819721,3.33487843404016,5.32502074550366,2.59637452480236
"53195",0.242974414175065,1.80967826340594,2.99627669770714,6.95136909386879,2.92611879747494
"53196",0.34560143252881,1.75128330522312,2.99627669770714,6.95136909386879,2.15939350658038
"53206",0.205525145480281,1.9843028720516,2.99627669770714,6.95136909386879,2.32675025255948
"53210",0.418246038585083,2.19648817393808,2.99627669770714,6.95136909386879,2.88462006850017
"53219",0.428113969595274,1.68219094050551,4.37324138608759,5.43420630841758,2.77696696015469
"53225",0.274157857348949,1.50980659369284,3.80950249718057,5.78923793550226,1.80441935929815
"53226",0.256610855982472,0.695656886933611,3.17598650936112,4.50851625226694,2.45518486981973
"53235",0.0983290210107061,1.48099158135166,2.99627669770714,6.95136909386879,2.44309993334719
"53241",0.464606149833345,1.76383337290692,4.55253120853509,6.47257508985315,2.82624839316844
"53250",0.6248115545693,2.25229864101869,4.39150652613484,5.83682522770016,2.71347054198644
"53251",0.015536170989928,1.29029033016697,4.55253120853509,6.47257508985315,2.8543602709842
"53253",0.383349852775469,2.10570616438307,2.99627669770714,6.95136909386879,1.47909864563353
"53254",0.430387825616023,1.98635098889327,2.99627669770714,6.95136909386879,2.78214830083294
"53264",0.267704932189844,0.662040763934394,3.17598650936112,4.50851625226694,2.13781360658334
"53265",0.144574212590772,1.87730685514781,2.98847132047518,4.4215710245264,2.96446868837313
"53280",0.434568908664544,1.98924977797142,2.99627669770714,6.95136909386879,2.60716130921389
"53283",0.165230831617261,1.73267108570567,4.33107201983724,5.36316241230006,2.66946908061914
"53286",0.228104464112591,1.73733242493012,3.33487843404016,5.32502074550366,2.21498568929341
"53287",0.501248330958144,2.24271959509659,4.48925689329624,4.11223623086894,2.62318158047145
"53299",0.400120440714314,1.58716021345362,4.55253120853509,6.47257508985315,2.43977428397512
"53303",0.0193090482314384,1.46022741217885,4.33107201983724,5.36316241230006,2.53868741485985
"53314",0.559163369875929,1.67664868790341,4.55253120853509,6.47257508985315,2.81433283178033
"53316",0.434568908664544,1.98756519713047,2.99627669770714,6.95136909386879,2.55062139955831
"53324",0.211632176271587,0.840876550451418,2.98847132047518,4.4215710245264,2.65591840715127
"53329",0.255272512824097,1.52269536294293,3.80950249718057,5.78923793550226,2.7584770740413
"53344",0.385037244363192,2.04380991686867,2.99627669770714,6.95136909386879,2.10161002623136
"53349",0.519389328544809,1.72824941038376,4.55253120853509,6.47257508985315,2.82445514282006
"53354",0.435865931640554,1.69247123587253,4.55253120853509,6.47257508985315,2.2372683870878
"53360",0.165230831617261,1.62693631003361,4.33107201983724,5.36316241230006,2.90910531552466
"53362",0.345324306407327,2.23763375117378,4.21334781739129,5.40708143378234,2.50269530086676
"53366",0.312359739387244,1.46009964147996,4.55253120853509,6.47257508985315,2.24709608057769
"53369",0.297373832234601,2.04105509967247,4.21334781739129,5.40708143378234,2.40121585242849
"53381",0.494472023530416,1.69863286220649,4.37324138608759,5.43420630841758,2.42827463621183
"53384",0.432483398607978,2.00103788945315,2.99627669770714,6.95136909386879,2.89080844253424
"53389",0.109466051414742,1.98673427672188,2.99627669770714,6.95136909386879,2.35453145515172
"53397",0.523513954441353,2.22730919663815,4.39150652613484,5.83682522770016,2.73482839314936
"53398",0.107068578351762,1.77366345437984,2.98847132047518,4.4215710245264,2.90584404699714
"53401",0.151393556194583,1.79469778686861,4.37324138608759,5.43420630841758,2.5266584489868
"53403",0.0727733261266659,1.65393543372467,2.23757342070395,3.59228781595213,2.86841000332466
"53411",0.434568908664544,2.11014107161811,2.99627669770714,6.95136909386879,2.7613975274107
"53412",0.277373170819942,2.17647104705475,4.21334781739129,5.40708143378234,2.39360653644226
"53416",0.311753869953495,1.52809652659069,3.80950249718057,5.78923793550226,2.7552099344234
"53420",0.16680562683709,1.47708519375174,4.55253120853509,6.47257508985315,2.53364043959063
"53446",0.387711747568695,1.84646151411206,3.17598650936112,4.50851625226694,2.32124571947856
"53458",0.160146046960417,1.97491752994097,2.99627669770714,6.95136909386879,2.46390187238122
"53473",0.12296017479068,1.50000944007444,3.80950249718057,5.78923793550226,2.00706414790653
"53475",0.0320029860353406,1.85727489527101,4.37324138608759,5.43420630841758,2.45422762911371
"53476",0.145881293778345,1.3609160602459,3.33487843404016,5.32502074550366,2.36905011516014
"53477",0.641195301141442,2.15722262423099,3.84684297444479,0,2.70743836739367
"53480",0.686160232691412,1.7899587507458,4.39150652613484,5.83682522770016,2.77277996832701
"53483",0.490424822720263,1.92286449029176,3.67849955374174,4.79177483365164,2.59761031363975
"53485",0.0166535456170169,1.8228721131365,3.31522015660823,4.21937492462626,2.93384567751226
"53501",0.128924724609945,1.58049857694546,4.55253120853509,6.47257508985315,2.75837788356808
"53511",0.434568908664544,2.06484163832788,2.99627669770714,6.95136909386879,2.69882004349009
"53525",0.0804720667013469,1.51799238698922,4.37324138608759,5.43420630841758,2.38259588763417
"53547",0.267989043593305,1.81854739611328,3.31522015660823,4.21937492462626,2.58356984193241
"53551",0.308855342055709,1.53329243825079,3.80950249718057,5.78923793550226,2.90442410216635
"53553",0.201955723774215,1.64414420911972,4.55253120853509,6.47257508985315,2.38919773725181
"53557",0.328530613791997,2.08159540669232,2.99627669770714,6.95136909386879,1.49806428533254
"53561",0.309392166114456,0.745390057871367,3.17598650936112,4.50851625226694,2.0938488481078
"53566",0.366063594748788,1.94944088477653,2.99627669770714,6.95136909386879,2.92099553783806
"53567",0.343090064321446,2.2459784440643,4.61485920938652,4.0365889767554,2.68788623206916
"53578",0.200398656208541,1.87364374398407,3.5953428256262,5.33782451404581,2.31222018715009
"53581",0.434568908664544,1.98702697063334,2.99627669770714,6.95136909386879,2.50653724409023
"53589",0.0276044006725918,1.71723485576736,4.33107201983724,5.36316241230006,2.84423302176283
"53608",0.123709469523035,1.35768146893997,3.33487843404016,5.32502074550366,2.36227261024366
"53612",0.489314483032194,1.4953529359304,3.33487843404016,5.32502074550366,2.30295162734825
"53614",0.434568908664544,2.17767653025283,2.99627669770714,6.95136909386879,2.70901491180849
"53621",0.122215882533829,0.875696368431,2.98847132047518,4.4215710245264,2.94893810769901
"53622",0.472222913090678,1.40752261578635,3.33487843404016,5.32502074550366,2.35060562850762
"53631",0.312811815222641,2.09073287157165,4.4240457227584,3.96189547366785,2.58155552297251
"53648",0.0564601705932771,1.45770884887417,3.49225402986176,5.25389021628127,2.68558713896643
"53653",0.590558869843481,1.53171564251048,3.33487843404016,5.32502074550366,2.5408283258311
"53667",0.515501056845879,1.98101439894717,4.39150652613484,5.83682522770016,2.61518156609884
"53674",0.253587239913794,2.11806795736625,3.27061654569879,4.30393006427537,2.57206560728932
"53682",0.276637940352031,2.21300990007839,4.48925689329624,4.11223623086894,2.64470229365497
"53691",0.138302702904039,0.864043137499459,2.98847132047518,4.4215710245264,2.95752890084552
"53697",0.525812251985319,1.43199137233705,3.33487843404016,5.32502074550366,2.14148710168031
"53703",0.105831691625581,1.2134850118173,4.55253120853509,6.47257508985315,2.80413943233535
"53704",0.0633125070609669,2.00423805817696,3.69928062050879,4.98465330797233,1.87750160920476
"53708",0.0652108746203873,1.30287103256269,4.55253120853509,6.47257508985315,2.3018435353622
"53711",0.118174509819791,1.68261472373584,2.99627669770714,6.95136909386879,2.89257820843149
"53722",0.473384787311513,1.85933959742571,4.37324138608759,5.43420630841758,2.38923993774951
"53723",0.373107679210387,1.93640736917591,3.5953428256262,5.33782451404581,2.54900326202579
"53232",0.00206783830180523,1.62932429600313,4.33107201983724,5.36316241230006,2.73305867094428
"53234",0.16377407332467,1.84742595134247,3.30639568540983,5.00241662707248,2.90568025864656
"53370",0.0531071616977452,1.24511839824433,4.55253120853509,6.47257508985315,2.90841799295338
"53414",0.215247202611017,1.65487699041116,4.55253120853509,6.47257508985315,2.83492002324401
"53593",0.0784624449942588,1.14720891134734,4.55253120853509,6.47257508985315,2.30733045885879
"53613",0.265379434190352,1.43167089410841,4.55253120853509,6.47257508985315,2.39587738976166
"53643",0.0184850106082099,1.13099134879704,4.55253120853509,6.47257508985315,2.87736106028379
"53680",0.00421627169122703,1.10621676711251,4.55253120853509,6.47257508985315,2.80837577606165
"53730",0.413467417343855,2.00179690718528,2.99627669770714,6.95136909386879,2.78261337339768
"53731",0.1267363454831,1.62746667639127,4.33107201983724,5.36316241230006,2.79572074680949
"53738",0.469001515267642,1.41699796126499,3.55219028830686,3.39724458101039,2.63388007070648
"53741",0.193124604479127,0.881082981582267,2.98847132047518,4.4215710245264,2.86797053410496
"53743",0.174702949011685,1.89415603756753,4.5256639530723,4.35173834558076,2.61400532452323
"53763",0.405192982056786,1.53815954653155,3.33487843404016,5.32502074550366,2.39208950433872
"53766",0.236789099409293,1.31533842112996,3.16095306782485,4.97335418216401,2.43740606255529
"53792",0.692466820110923,2.19687276053705,4.41865905031594,5.36638186074997,2.64456753155966
"53795",0.00673117403206105,1.71734148844247,4.33107201983724,5.36316241230006,2.918008481624
"53797",0.411058243637118,1.99992316755252,2.99627669770714,6.95136909386879,2.72606952710368
"53804",0.00702034274911027,0.508432955731051,2.26964184190232,0,2.55995291202023
"53820",0.0581153081207675,1.63025078988135,4.33107201983724,5.36316241230006,2.68144584185065
"53824",0.427469467962692,2.17897148176339,2.99627669770714,6.95136909386879,2.66386911965705
"53825",0.259354930654277,1.785385830328,2.99627669770714,6.95136909386879,2.58343494473546
"53826",0.0332409341261277,2.03570266832961,3.80950249718057,5.78923793550226,1.81821017853561
"53829",0.365501566864048,1.58412388771023,4.55253120853509,6.47257508985315,2.27638657026996
"53830",0.118541080639744,1.57796709739913,4.14310934368233,4.86861505347097,2.63328204891079
"53835",0.00189589410741976,1.71900268074953,4.33107201983724,5.36316241230006,2.79642564466589
"53837",0.263889599354599,2.09289360186948,4.4240457227584,3.96189547366785,2.59494473669508
"53838",0.382322947896252,2.18089452628515,2.99627669770714,6.95136909386879,2.89653496556936
"53848",0.432483398607978,2.01232589581733,2.99627669770714,6.95136909386879,2.86204437252468
"53856",0.249134692249333,0.790531755259447,3.17598650936112,4.50851625226694,2.1939689013819
"53858",0.084933574222416,1.5253004721022,4.33107201983724,5.36316241230006,2.90469622912881
"53861",0.15339907572523,1.64695143309233,3.31522015660823,4.21937492462626,2.94879124827618
"53876",0.0835460514066455,2.11620818562861,3.11157238883648,4.53804562440914,0.51544804154404
"53880",0.590558869843481,1.52354547849536,3.33487843404016,5.32502074550366,2.6056609108865
"53882",0.384686532352116,1.79859714639117,3.5953428256262,5.33782451404581,2.62380903157606
"53891",0.403543617212449,1.8394863649452,4.55253120853509,6.47257508985315,2.9493202908808
"53892",0.0104670002272376,1.17692796744397,3.53572152828684,2.07918124604762,2.47905575447627
"53896",0.507824773748818,1.99614839810936,3.16927450599899,0,2.47794769550873
"53899",0.528075092378647,1.72090616470163,4.37324138608759,5.43420630841758,2.51875279878922
"53904",0.42427652126061,2.10691285947382,2.99627669770714,6.95136909386879,2.24867374151947
"53921",0.419529582279333,1.70072987801442,4.55253120853509,6.47257508985315,2.44330024832677
"53925",0.434568908664544,1.98676822331696,2.99627669770714,6.95136909386879,2.45342755535142
"53938",0.85417840224162,1.90059460693021,4.39150652613484,5.83682522770016,2.73139927880114
"53941",0.0155121668639757,1.51284646838807,3.80950249718057,5.78923793550226,1.82913139957518
"53945",0.295111524552128,2.06555383627989,2.99627669770714,6.95136909386879,1.37620750183718
"53948",0.114808605960827,1.98411273328905,2.99627669770714,6.95136909386879,1.82939950619688
"53953",0.491145983642264,2.16807580373939,3.27061654569879,4.30393006427537,2.54229920255139
"53954",0.0871501756399376,0.680824687969401,3.17598650936112,4.50851625226694,2.33883579013842
"53960",0.386201609624753,1.77337560612905,2.99627669770714,6.95136909386879,2.44117593837878
"53962",0.204119982655925,2.20210617554371,3.11157238883648,4.53804562440914,0.889635133989388
"53965",0.434568908664544,2.09772154724189,2.99627669770714,6.95136909386879,2.55704507780736
"53966",0.085857184362257,1.35382267777372,3.33487843404016,5.32502074550366,2.33988896999926
"53974",0.496415563180501,1.4567770779149,3.33487843404016,5.32502074550366,2.3577307131985
"53982",0.328810544481451,1.77970659944582,4.55253120853509,6.47257508985315,2.92366335277841
"53990",0.109911458688943,1.92415239371835,3.33487843404016,5.32502074550366,2.49454797861025
"54008",0.500388972984207,1.96374799311464,3.67849955374174,4.79177483365164,2.64151837346558
"54023",0.41975554808066,2.07051250686849,2.99627669770714,6.95136909386879,2.91025585788919
"54034",0.434568908664544,1.99992437853464,2.99627669770714,6.95136909386879,2.59303539957649
"54047",0.243428506603342,1.22326051317562,2.26751551150824,3.56726169235387,2.23023597981571
"54048",0.000502199100459366,1.07814684233256,3.33590723556634,2.59439255037543,2.21511173172771
"54057",0.23819332107377,0.947444232421588,3.17598650936112,4.50851625226694,2.36113173331129
"54065",0.138411982596738,1.35747567050748,3.33487843404016,5.32502074550366,2.34964171573408
"54068",0.527305667443763,1.36406763360693,3.33487843404016,5.32502074550366,2.21001737952855
"54069",0.668531550724182,1.80442804352414,4.39150652613484,5.83682522770016,2.53222339162146
"54071",0.328855099799759,1.84233520745307,2.99627669770714,6.95136909386879,2.42716430313938
"54081",0.207629709670096,1.88333163588541,3.58078294659351,5.98977763964001,2.91431166894034
"54085",0.419010679514492,1.36548567582337,3.33487843404016,5.32502074550366,2.40759321239465
"54087",0.294792705652605,2.10691576885175,2.99627669770714,6.95136909386879,1.81331088022702
"54090",0.18515567105469,2.10641058483488,2.99627669770714,6.95136909386879,1.23249694728447
"54091",0.30496587665061,1.60482892501281,4.37324138608759,5.43420630841758,2.63731100017446
"54097",0.422972651360733,2.205158838078,2.99627669770714,6.95136909386879,2.86902905758525
"54108",0.0357934685640931,1.62849219473739,4.33107201983724,5.36316241230006,2.61462732948561
"54119",0.107904701838465,1.84752455361399,2.99627669770714,6.95136909386879,2.45771072495253
"54122",0.0170333397163712,1.39513392004523,3.31522015660823,4.21937492462626,1.88579633770172
"54127",0.100006300945621,1.35607271599628,3.33487843404016,5.32502074550366,2.38894444900279
"54128",0.362363087113503,1.79528552817263,4.37324138608759,5.43420630841758,2.46916429283304
"54140",0.480213612052545,2.15383227143281,3.84684297444479,0,2.7047070265035
"54155",0.264705416592504,1.97109463566769,2.99627669770714,6.95136909386879,2.51315415779954
"54156",0.294345965495348,1.96217581214133,2.99627669770714,6.95136909386879,2.30004007293588
"54160",0.0193051550065629,2.12821348343267,3.11157238883648,4.53804562440914,0
"54166",0.214844599323539,1.415729659979,3.33487843404016,5.32502074550366,2.61479681272587
"54173",0.405317447975224,1.53739698739561,4.55253120853509,6.47257508985315,2.74701623443872
"54177",0.0549958634423331,1.80354146779351,2.98847132047518,4.4215710245264,2.95854824160237
"54180",0.059929712135263,1.30607893821003,3.33487843404016,5.32502074550366,2.32882842398501
"54182",0.837644749575361,2.22456134650516,4.4645225202218,5.3694440804306,2.67284523941344
"54186",0.0501863504491594,1.64725086131306,3.31522015660823,4.21937492462626,2.92706621865121
"54188",0.156851906214963,0.812484726848995,2.98847132047518,4.4215710245264,2.5052751753789
"54189",0.57780741250537,2.03867570875415,3.84684297444479,0,2.70906795417541
"54202",0.00786968543885621,1.36746078992188,3.33487843404016,5.32502074550366,2.58865179829241
"54206",0.285091800610624,2.00429632041734,4.21334781739129,5.40708143378234,2.53227651962072
"54211",0.422972651360733,1.97913775119006,2.99627669770714,6.95136909386879,2.45669130673279
"54220",0.012261872863847,1.55299868722774,4.33107201983724,5.36316241230006,2.88829986933914
"54221",0.227372445119754,2.10616113363799,2.99627669770714,6.95136909386879,1.72187928377277
"54231",0.0109068525129865,1.35712933314855,3.33487843404016,5.32502074550366,2.36495280983411
"54232",0.434568908664544,2.29693715154105,2.99627669770714,6.95136909386879,2.87305924604841
"54233",0.793604162028374,2.19972440239611,4.4645225202218,5.3694440804306,2.69667528966677
"54236",0.00450050136994889,0.748889640156521,3.17598650936112,4.50851625226694,2.05085369840932
"54242",0.427470244236326,2.15546644957482,4.21334781739129,5.40708143378234,2.58118611980548
"54245",0.434568908664544,1.98803502441952,2.99627669770714,6.95136909386879,2.4993351719943
"54253",0.538543392451948,1.46073685076246,3.33487843404016,5.32502074550366,2.0180760636458
"54256",0.0102528301628968,1.43862572563911,3.31522015660823,4.21937492462626,2.91334702503089
"54261",0.330589382155289,1.36387802126339,3.33487843404016,5.32502074550366,2.25769285692426
"54263",0.567460470681181,1.96690735375721,4.39150652613484,5.83682522770016,2.66763081487815
"54264",0.110062690092241,1.36696290767656,4.37324138608759,5.43420630841758,2.80883769536091
"54279",0.232377897866453,1.77860346914901,3.67411922620111,3.27438879555038,2.59836704945378
"54287",0.692039368100147,1.56521449552654,3.33487843404016,5.32502074550366,2.2897561281969
"54290",0.0759779533462349,1.85733381783054,4.37324138608759,5.43420630841758,2.45422762911371
"53807",0.128399270656621,1.98891855321236,2.99627669770714,6.95136909386879,2.55929731383262
"53936",0.017013095693037,1.00859154577886,4.55253120853509,6.47257508985315,2.44151278572364
"53963",0.339601996135511,1.93907836386991,2.99627669770714,6.95136909386879,2.28281625438969
"54254",0.334606927545328,1.56853519497054,4.55253120853509,6.47257508985315,2.83589996956585
"54276",0.208530932261901,2.10595611481944,2.99627669770714,6.95136909386879,1.93619348062608
"54298",0.372950627882141,1.81119280316005,4.55253120853509,6.47257508985315,2.95230800966213
"54304",0.0250574843329302,1.29675125626716,2.50009459561958,2.72916478969277,2.58155891054976
"54306",0.0307346180551609,0.731983404474329,2.98847132047518,4.4215710245264,2.68355624829768
"54310",0.05595429094391,1.04926973863499,4.55253120853509,6.47257508985315,2.5222967110925
"54324",0.72236160519051,1.40332081107978,3.33487843404016,5.32502074550366,2.6999409106458
"54327",0.113989867765812,1.34772659411513,3.33487843404016,5.32502074550366,2.63892285948099
"54329",0.448472584950203,1.91520577499718,3.37135451473944,0,2.63932340846787
"54334",0.487295249391063,1.42975565231018,3.17598650936112,4.50851625226694,2.21730373410526
"54336",0.287394518740739,1.95432802730691,2.99627669770714,6.95136909386879,2.26005008173876
"54344",0.325428742200541,1.92490903857618,4.55253120853509,6.47257508985315,2.9559181426285
"54353",0.163064010214471,1.5892745826241,3.33487843404016,5.32502074550366,2.59458984034949
"54354",0.654745942487922,1.57298083500701,3.33487843404016,5.32502074550366,2.58524581202119
"54366",0.406643391621865,2.00351645150675,2.99627669770714,6.95136909386879,2.85409629185489
"54377",0.314829324606435,1.7227041303497,4.55253120853509,6.47257508985315,2.93843036970174
"54388",0.434568908664544,1.98715192461305,2.99627669770714,6.95136909386879,2.57373474328148
"54392",0.43125696654067,2.12864906774166,4.48925689329624,4.11223623086894,2.64703349352536
"54393",0.416731263903857,2.05446457706122,2.99627669770714,6.95136909386879,2.90682227843691
"54410",0.352879106810392,1.53350531713288,3.33487843404016,5.32502074550366,2.2901804122824
"54418",0.653713860086966,1.5823384182858,3.33487843404016,5.32502074550366,2.27433656855644
"54421",0.249538051252811,1.81852356769836,3.31522015660823,4.21937492462626,2.08949508730681
"54427",0.434568908664544,2.15202354956641,2.99627669770714,6.95136909386879,2.58602438238698
"54442",0.434568908664544,2.22917632759324,2.99627669770714,6.95136909386879,2.53494729367706
"54450",0.0957807385543015,1.57742269027402,4.37324138608759,5.43420630841758,2.50884222164476
"54457",0.434568908664544,1.98776192723004,2.99627669770714,6.95136909386879,2.52942882650502
"54468",0.104209127500782,1.36597669320676,4.55253120853509,6.47257508985315,2.83428821202048
"54469",0.475363201103412,2.23428715555668,3.15253405831716,4.53504081325116,2.61658803031622
"54472",0.175397404316709,0.701674500889164,3.17598650936112,4.50851625226694,2.31333356171378
"54474",0.524092578195479,2.16720232750154,3.67849955374174,4.79177483365164,2.63072442302666
"54476",0.478584194104045,2.08032668384107,3.67849955374174,4.79177483365164,2.61177070924715
"54481",0.248206491265094,1.40184499170999,4.55253120853509,6.47257508985315,2.8627186630201
"54484",0.0428160646378723,2.01882410524508,4.59846060627,3.68133170596917,2.682317023126
"54492",0.272854911704867,0.723091795630251,3.17598650936112,4.50851625226694,2.14809929968737
"54495",0.500932395724312,2.07744339473124,2.72897418472011,0,2.21941454445953
"54497",0.0542664158974802,1.89707240103962,4.4645225202218,5.3694440804306,2.69072332846692
"54501",0.322348236441781,1.52095636042466,4.55253120853509,6.47257508985315,2.81913639748252
"54502",0.369595979671867,1.7397522949346,4.55253120853509,6.47257508985315,2.78545907007684
"54511",0.277326168347338,1.53852544300443,4.55253120853509,6.47257508985315,2.35168819816408
"54524",0.00450050136994889,0.68591608984826,3.17598650936112,4.50851625226694,1.95392643947492
"54526",0.375210847752464,2.10663344326615,2.99627669770714,6.95136909386879,1.42804797280098
"54528",0.434568908664544,1.99390983669473,2.99627669770714,6.95136909386879,2.63972753897123
"54530",0.434568908664544,1.99528094789125,2.99627669770714,6.95136909386879,2.63112655734039
"54540",0.448739540153172,1.5861480743708,3.33487843404016,5.32502074550366,2.76231676885441
"54546",0.0119413874440379,1.79409149771619,4.37324138608759,5.43420630841758,2.51412856089888
"54550",0.419010679514492,1.36436728426859,3.33487843404016,5.32502074550366,2.3176841063574
"54555",0.0526939426943115,1.41521070671126,2.65874601931954,5.50520154772776,2.84919082764845
"54559",0.0148343753048297,1.98566498158305,2.99627669770714,6.95136909386879,2.52551912341886
"54568",0.0492180246089963,0.883807118785673,2.98847132047518,4.4215710245264,2.91714901525441
"54574",0.277709422553696,0.828510734519882,3.17598650936112,4.50851625226694,2.08115863681738
"54582",0.432065092255942,2.13133983349859,2.99627669770714,6.95136909386879,2.81081237450084
"54585",0.590558869843481,1.51100123195667,3.33487843404016,5.32502074550366,2.46297702765708
"54593",0.434568908664544,1.98746952612133,2.99627669770714,6.95136909386879,2.56800605180922
"54602",0.431436876145239,1.97210272650058,2.99627669770714,6.95136909386879,2.62743291734031
"54606",0.202760693928038,0.836304169609903,2.98847132047518,4.4215710245264,2.60405239316059
"54611",0.170696227027829,0.667116233332576,3.17598650936112,4.50851625226694,2.20051013604912
"54615",0.109171517118693,1.37770422944319,3.33487843404016,5.32502074550366,2.61066016308988
"54616",0.331525159879876,1.53446278149016,4.55253120853509,6.47257508985315,2.78504368615177
"54628",0.332249054307624,1.34698970334688,3.33487843404016,5.32502074550366,2.28467238904258
"54632",0.317178490600164,1.18584826138989,3.33487843404016,5.32502074550366,2.02812565355391
"54646",0.175743686739852,1.70306196920266,2.99627669770714,6.95136909386879,2.93233885216253
"54647",0.375846440513185,2.01562491099981,2.99627669770714,6.95136909386879,2.88396545651254
"54652",0.441933709812945,1.33175428723354,3.55219028830686,3.39724458101039,2.65007034758451
"54655",0.52909078457661,1.80104396584943,4.35542667018496,0,2.54471014795872
"54662",0.107749417393616,1.62845814433069,4.33107201983724,5.36316241230006,2.64246746453109
"54672",0.643027375242057,1.53846895956371,3.33487843404016,5.32502074550366,2.1742952240192
"54689",0.205050342422877,1.39070394743847,3.33487843404016,5.32502074550366,2.60005191422158
"54700",0.353347751661191,1.29892232820007,3.33487843404016,5.32502074550366,2.59526323916631
"54708",0.434568908664544,1.98611664754058,2.99627669770714,6.95136909386879,2.55844069584097
"54709",0.622844849354941,2.18335006342199,3.84684297444479,0,2.70787926263618
"54711",0.478160109455749,1.79512143547157,4.37324138608759,5.43420630841758,2.49780966110671
"54724",0.588238057074744,1.55537246869104,3.33487843404016,5.32502074550366,2.70209701432534
"54727",0.194313558461798,2.12712632846621,4.09994418754491,5.03344788228798,2.56601637848609
"54738",0.425316805937208,2.08568598656109,2.99627669770714,6.95136909386879,2.61836566583813
"54742",0.50274131614451,1.98579185562896,3.5953428256262,5.33782451404581,2.68838450521682
"54751",0.0227375880449406,1.82217213974082,3.31522015660823,4.21937492462626,2.90292623399861
"54756",0.624414375301334,2.14058692317292,4.41865905031594,5.36638186074997,2.72812178708856
"54759",0.259106180307878,1.28089736767135,2.26751551150824,3.56726169235387,2.424930225751
"54775",0.299081194809041,1.69244492782236,4.55253120853509,6.47257508985315,2.79389842951222
"54780",0.219073819233602,1.69799055423395,4.55253120853509,6.47257508985315,2.52181497304288
"54781",0.671794272597682,1.9719634631517,4.39150652613484,5.83682522770016,2.70009048511118
"54796",0.520200147196389,1.48344636686834,3.33487843404016,5.32502074550366,2.0237422470009
"54817",0.431589460943224,2.31182268153288,4.59846060627,3.68133170596917,2.67256237493256
"54821",0.434568908664544,2.33102246246285,2.99627669770714,6.95136909386879,2.75871143437103
