Fishnet_ID,BarleyError
55790,0.064903472
55798,0.09827591
55799,0.083758558
55800,0.089299407
55806,0.076006744
55814,0.082312893
55816,0.082886444
55820,0.10617786
55823,0.100527626
55827,0.064262324
55830,0.102184529
55841,0.100793533
55843,0.072355963
55846,0.097180779
55847,0.093679132
55851,0.081742163
55853,0.088629914
55855,0.101880131
55859,0.104717188
55860,0.077747835
55861,0.07568623
55864,0.085738532
55868,0.104657156
55871,0.104795128
55872,0.098592564
55876,0.092415625
55877,0.114095734
55880,0.132901519
55881,0.085856129
55885,0.119065403
55889,0.091163636
55891,0.094614493
55900,0.082164576
55903,0.092568097
55905,0.180179643
55909,0.087856574
55910,0.113474587
55922,0.090911859
55925,0.09533642
55928,0.1204193
55930,0.09738854
55931,0.116639608
55932,0.079023069
55948,0.101188805
55949,0.096945063
55950,0.085946211
55957,0.097038088
55965,0.088266961
55972,0.079694944
55983,0.080668446
55984,0.096095147
55987,0.112972234
55993,0.086927482
55994,0.119285992
56002,0.092427778
56006,0.081593612
56020,0.10491791
56026,0.094336269
56035,0.121332847
56040,0.101954577
56047,0.191409874
56052,0.075152617
56057,0.115622925
56058,0.10018948
56065,0.081672622
56066,0.096623372
56071,0.085822584
56074,0.090139832
56075,0.111722032
56080,0.08470051
56081,0.092521131
56082,0.081056165
56083,0.092439126
55535,0.087510303
55612,0.113361952
55630,0.079012736
55639,0.162865839
55702,0.116732792
55712,0.167818673
55742,0.124323141
55755,0.109249941
55796,0.101328252
55819,0.079460675
55892,0.130981261
56054,0.131176092
56061,0.113573472
56086,0.127706306
56092,0.151090359
56095,0.122975801
56098,0.111060425
56099,0.080103617
56100,0.092637974
56105,0.088424149
56108,0.106990628
56113,0.090314909
56124,0.063209926
56128,0.098826147
56131,0.097229452
56133,0.087795858
56138,0.101932524
56141,0.062863483
56147,0.107290235
56153,0.092980357
56154,0.10006705
56158,0.117686607
56162,0.091448885
56163,0.095519706
56174,0.097712609
56175,0.074459001
56176,0.147556555
56177,0.088588022
56185,0.099902549
56186,0.093454891
56187,0.128986968
56191,0.086957418
56199,0.087779681
56206,0.14570868
56214,0.142493128
56218,0.076155261
56219,0.094656645
56220,0.087898203
56224,0.121971229
56229,0.060800229
56230,0.085744855
56243,0.152652565
56268,0.087600384
56269,0.082295293
56272,0.092340232
56273,0.106260425
56276,0.095382426
56284,0.085823383
56287,0.201399482
56288,0.059853193
56296,0.084883703
56299,0.08913904
56302,0.092596374
56306,0.093219532
56308,0.088374143
56311,0.075877339
56319,0.107712086
56323,0.068543711
56327,0.107616985
56328,0.095376165
56331,0.119896517
56332,0.106861679
56337,0.07658467
56340,0.082247745
56343,0.084782798
56347,0.109569377
56348,0.089484245
56349,0.110061231
56350,0.071888022
56352,0.109155287
56356,0.102990671
56369,0.089766362
56380,0.106529736
56384,0.100881238
56385,0.107674844
56386,0.094723971
56395,0.101076947
56401,0.094147042
56405,0.096342699
56406,0.0815627
56407,0.085275722
56409,0.096719383
56411,0.092721419
56426,0.092615029
56427,0.100217353
56428,0.11385535
56441,0.092511204
56445,0.065731189
56448,0.109497196
56454,0.087526552
56456,0.100912074
56457,0.099692573
56459,0.077704697
56462,0.099402087
56463,0.09351111
56467,0.165935764
56468,0.104279584
56470,0.075399016
56472,0.104980349
56474,0.101439708
56478,0.105555068
56482,0.184869858
56486,0.10248614
56487,0.078881429
56488,0.096383572
56490,0.109270655
56492,0.093162699
56500,0.07294925
56501,0.14603174
56502,0.066864198
56504,0.077645686
56505,0.094585572
56510,0.116969848
56513,0.114668366
56520,0.081902358
56527,0.128240592
56528,0.142506909
56531,0.086052095
56533,0.144503999
56534,0.098382855
56536,0.11707476
56537,0.085437557
56548,0.098881334
56552,0.084110509
56555,0.100265824
56560,0.092102014
56566,0.074821637
56569,0.095759622
56571,0.092391349
56580,0.089937427
56582,0.117834727
56586,0.122343976
56588,0.117009791
56589,0.107676947
56594,0.074465059
56599,0.098202441
56602,0.101412488
56606,0.099969895
56614,0.12658957
56616,0.092371047
56617,0.113883308
56619,0.103820223
56620,0.143850014
56623,0.093626372
56624,0.09135928
56629,0.125790763
56633,0.119556676
56635,0.104064426
56636,0.120757452
56640,0.094140766
56648,0.095559615
56652,0.092471291
56658,0.092483908
56662,0.107300385
56665,0.061715906
56668,0.064136743
56671,0.199275538
56674,0.107556211
56680,0.129906879
56683,0.087594409
56685,0.08425073
56195,0.084269758
56244,0.117918863
56294,0.118573386
56329,0.085833061
56335,0.112009428
56353,0.136581344
56388,0.097429028
56412,0.144800936
56414,0.105321703
56465,0.171918405
56493,0.121206909
56661,0.125299817
56693,0.083423939
56697,0.082954782
56699,0.164555356
56700,0.104479103
56705,0.070406615
56707,0.094807935
56708,0.164582398
56709,0.067348636
56710,0.099632323
56713,0.095485739
56715,0.109652384
56719,0.090142008
56720,0.10433359
56727,0.091852713
56730,0.069858352
56743,0.086128696
56745,0.131139524
56749,0.097342118
56754,0.084447418
56760,0.101775905
56762,0.092818293
56768,0.120746132
56783,0.119226393
56790,0.142534703
56791,0.093578595
56802,0.082507741
56803,0.117588163
56810,0.089828837
56822,0.097526821
56823,0.097927975
56824,0.121888098
56827,0.062579703
56831,0.111747026
56832,0.073250302
56833,0.087376316
56836,0.128730619
56837,0.110155713
56842,0.081735227
56849,0.11338175
56851,0.064674226
56869,0.107769587
56870,0.089399207
56873,0.06199721
56883,0.189339212
56888,0.089784442
56892,0.112054145
56899,0.09862742
56906,0.099538589
56918,0.101759102
56921,0.119782894
56922,0.104789489
56929,0.088632273
56947,0.093024858
56949,0.059884831
56955,0.135992467
56958,0.102706668
56963,0.139402647
56964,0.072059027
56965,0.088823379
56967,0.100952571
56969,0.079648652
56974,0.175354277
56978,0.097158795
56982,0.074389549
56984,0.120837876
56988,0.115831851
56993,0.094552717
56994,0.107271789
56997,0.104046853
56998,0.08992726
57002,0.095758033
57004,0.124126242
57006,0.103455826
57007,0.110978218
57008,0.093895038
57013,0.092001476
57014,0.071050236
57016,0.140876566
57020,0.113323869
57027,0.107548162
57028,0.108125696
57044,0.091843411
57055,0.173904061
57056,0.122145699
57058,0.088320635
57068,0.108947641
57075,0.098172214
57079,0.093007455
57084,0.110131733
57086,0.117463439
57091,0.099688689
57094,0.096491362
57096,0.101418365
57101,0.049020822
57109,0.091680173
57117,0.093179552
57120,0.069773146
57123,0.146281064
57127,0.075505852
57134,0.115251688
57147,0.091094738
57150,0.092337487
57152,0.094570135
57155,0.092965016
57163,0.10426378
57164,0.070896239
57165,0.07025966
57181,0.081807284
57183,0.105454525
57184,0.090784073
57186,0.090276611
57187,0.100652385
57188,0.106864619
57192,0.085543766
57198,0.135028883
57199,0.138479855
57200,0.096823599
57202,0.098351702
57205,0.092056735
57225,0.13302667
57228,0.083658067
57245,0.079044383
57252,0.094377347
57253,0.094138633
57254,0.068050523
57261,0.077891104
57265,0.090891906
57267,0.179921956
57268,0.089557232
57269,0.104540714
57274,0.090532782
57275,0.112696285
57277,0.089249443
57288,0.090546645
57293,0.092591811
57298,0.114096484
56843,0.15925521
56913,0.104432048
57051,0.123677483
57095,0.118669916
57172,0.085757999
57179,0.140082421
57266,0.09171122
57299,0.127026712
57306,0.118045956
57312,0.073682991
57313,0.092805593
57316,0.087240967
57319,0.11380515
57322,0.081654927
57324,0.093606115
57332,0.095944179
57335,0.087373632
57341,0.097411642
57342,0.091587406
57343,0.102179886
57345,0.133465263
57347,0.085621184
57348,0.135566497
57349,0.109709354
57351,0.103311329
57352,0.113918645
57360,0.06209576
57371,0.088420005
57372,0.136906541
57373,0.082527048
57374,0.09746418
57378,0.093086918
57382,0.167210159
57388,0.112144002
57410,0.086972905
57412,0.135544449
57417,0.093612651
57418,0.157298268
57426,0.088400226
57429,0.080515032
57431,0.186454354
57433,0.0791712
57438,0.088016979
57441,0.108933006
57442,0.114780819
57450,0.080940824
57453,0.111175633
57464,0.095002693
57465,0.090049416
57467,0.080625452
57468,0.142126822
57470,0.084839431
57472,0.096105042
57473,0.095634413
57474,0.072909202
57475,0.135502539
57476,0.076938862
57487,0.093009474
57488,0.095559491
57491,0.090932411
57498,0.097832552
57503,0.123516376
57506,0.12633602
57514,0.09917417
57515,0.099930566
57516,0.085501283
57518,0.110046499
57519,0.113715725
57522,0.098979849
57524,0.094385915
57526,0.084098616
57529,0.119365662
57530,0.076421762
57534,0.086187267
57542,0.093855859
57545,0.099539162
57546,0.0924887
57548,0.110782736
57554,0.093510938
57556,0.079875666
57565,0.122705223
57568,0.101299334
57569,0.10299823
57572,0.092019924
57575,0.090339767
57576,0.137664738
57581,0.123069697
57582,0.126483047
57588,0.094524279
57591,0.096764895
57593,0.108623419
57594,0.086049232
57596,0.092323971
57597,0.114999902
57600,0.152722805
57601,0.117724805
57603,0.131624662
57606,0.081384589
57607,0.088962702
57608,0.094401493
57609,0.089123051
57610,0.09648561
57613,0.136608272
57614,0.097887963
57624,0.096900561
57625,0.089694729
57627,0.122826492
57628,0.09275913
57631,0.070832431
57632,0.103460521
57638,0.0745005
57639,0.084278717
57640,0.101970244
57642,0.061985768
57648,0.085034157
57651,0.089974197
57653,0.099197962
57655,0.088196443
57656,0.09534906
57659,0.120244113
57685,0.115654797
57692,0.088404561
57694,0.107341517
57702,0.10983632
57710,0.092474062
57711,0.09756738
57714,0.092184912
57716,0.092392904
57726,0.146673856
57730,0.079581497
57732,0.092942658
57734,0.134765293
57735,0.092470299
57738,0.106584113
57740,0.070207414
57742,0.096283083
57744,0.110818059
57759,0.108872301
57761,0.106545702
57763,0.098633671
57776,0.143326167
57781,0.14460766
57786,0.087589751
57793,0.091595711
57795,0.093536298
57797,0.08010228
57800,0.085099503
57801,0.137864004
57803,0.096402944
57804,0.097261518
57811,0.074308763
57814,0.098963229
57815,0.148420035
57821,0.1088723
57823,0.109133475
57824,0.133182129
57828,0.092232402
57830,0.106146014
57832,0.0967115
57837,0.118219518
57845,0.087562769
57850,0.092475643
57856,0.084997715
57859,0.093079218
57860,0.085530871
57867,0.077170381
57869,0.092693352
57870,0.109642561
57871,0.108561518
57872,0.091698515
57876,0.092110527
57877,0.085469257
57883,0.112304119
57890,0.101820515
57892,0.093842625
57899,0.071151398
57902,0.115002565
57903,0.096068031
57912,0.088602412
57919,0.10355181
57338,0.195346855
57400,0.131239007
57425,0.137907351
57531,0.171312145
57618,0.10003045
57635,0.117330204
57649,0.19024738
57667,0.127653359
57677,0.157048251
57729,0.09376006
57783,0.262750688
57810,0.121288396
57913,0.303920354
57923,0.111398938
57930,0.063940489
57936,0.096541974
57942,0.141479893
57946,0.0842449
57949,0.074741565
57951,0.092085952
57960,0.091398619
57972,0.159527642
57974,0.10708438
57975,0.074109943
57976,0.109223238
57987,0.094116197
57990,0.092618192
58002,0.125602637
58006,0.091306683
58008,0.137153553
58010,0.139046063
58017,0.082015807
58019,0.119995898
58020,0.092005559
58021,0.104596009
58022,0.141859111
58029,0.09138424
58032,0.108083392
58035,0.114114179
58037,0.111258913
58040,0.077679859
58041,0.100124097
58044,0.067486058
58047,0.092289573
58049,0.080009585
58055,0.086796078
58060,0.094237074
58063,0.130409889
58065,0.091677956
58070,0.118285445
58071,0.104302767
58078,0.169921378
58084,0.117983449
58091,0.089478466
58092,0.095819838
58097,0.122647966
58098,0.162865795
58099,0.086129777
58101,0.095292132
58103,0.108473634
58104,0.07195041
58105,0.082430527
58107,0.081514251
58110,0.09480307
58114,0.092583216
58127,0.127238362
58128,0.082417982
58130,0.077271273
58131,0.089253257
58133,0.102131712
58134,0.096147104
58138,0.149700131
58141,0.061328295
58142,0.108764047
58144,0.09236074
58145,0.102454602
58154,0.09933792
58156,0.093641334
58158,0.093834909
58160,0.086169579
58161,0.088797982
58169,0.113061126
58170,0.097997378
58173,0.110335172
58178,0.05990227
58185,0.108375134
58188,0.095726225
58190,0.107432423
58192,0.129493046
58194,0.094397541
58198,0.092087995
58206,0.107100035
58210,0.120499497
58211,0.108255318
58219,0.065760128
58220,0.098473348
58223,0.091698112
58224,0.079013009
58228,0.102877555
58230,0.142765764
58233,0.099333524
58236,0.088775313
58240,0.170829155
58242,0.082233811
58248,0.092527157
58251,0.067864864
58253,0.079640496
58258,0.102832186
58259,0.088727516
58260,0.082014754
58265,0.097044666
58266,0.051575301
58278,0.096001467
58280,0.071003885
58285,0.110345099
58289,0.076042306
58295,0.095020422
58296,0.103998496
58302,0.119793642
58305,0.100786737
58306,0.092586059
58309,0.084844907
58312,0.113298591
58314,0.094505218
58318,0.137403746
58319,0.124173642
58326,0.086066602
58327,0.118352783
58331,0.08742521
58332,0.169800537
58334,0.106201829
58338,0.068190186
58344,0.089863044
58345,0.192114389
58354,0.112110171
58355,0.084385133
58356,0.093100469
58361,0.083895003
58366,0.120631335
58368,0.083085801
58371,0.133871311
58377,0.127186412
58382,0.071463324
58392,0.097289461
58411,0.144361144
58423,0.059443928
58424,0.091135147
58439,0.171142872
58443,0.113045023
58450,0.100288504
58456,0.125044185
58471,0.077655929
58473,0.098499706
58475,0.094166546
58487,0.096726424
58489,0.108302368
58498,0.091876971
58504,0.119402489
58506,0.092655948
58510,0.080584668
58515,0.095866662
58518,0.104683865
58522,0.117962265
58528,0.105684928
58529,0.104161079
58533,0.059131359
57992,0.084690623
58001,0.095705332
58007,0.122587866
58016,0.117209233
58135,0.125907424
58162,0.111094338
58164,0.110334231
58187,0.06922811
58350,0.203578758
58481,0.113428426
58485,0.115103299
58534,0.126071879
58535,0.099347008
58536,0.106921555
58540,0.086796843
58543,0.088311176
58548,0.095428761
58560,0.088200848
58562,0.112062463
58564,0.073486658
58568,0.086553217
58569,0.12922489
58572,0.086982002
58576,0.094744412
58579,0.109967044
58584,0.07445604
58589,0.114239495
58593,0.126450896
58596,0.105873471
58599,0.153850414
58600,0.093582898
58602,0.09689299
58607,0.096763638
58611,0.117079801
58613,0.087099822
58615,0.126598561
58616,0.096626084
58619,0.118840525
58623,0.10683231
58635,0.156555012
58637,0.094644535
58643,0.099608066
58647,0.125391157
58650,0.089021385
58651,0.099891337
58653,0.082773576
58655,0.107020045
58664,0.093152408
58665,0.108938691
58672,0.08023939
58674,0.088740522
58680,0.110610906
58683,0.112919215
58684,0.090461291
58688,0.083340498
58694,0.098093602
58698,0.090988694
58706,0.096927751
58707,0.097867189
58708,0.121415878
58711,0.116875002
58712,0.076122044
58716,0.075640307
58721,0.077308292
58724,0.10300621
58726,0.132711718
58727,0.121713806
58730,0.105512433
58731,0.100534193
58733,0.065711046
58743,0.09604582
58745,0.077320247
58746,0.095980357
58748,0.137934587
58749,0.142920998
58752,0.135162838
58755,0.116534969
58756,0.083417362
58760,0.093570246
58762,0.098464062
58772,0.091642884
58774,0.076399023
58776,0.096450117
58778,0.104719465
58786,0.09249136
58789,0.09622715
58790,0.080463668
58791,0.083057627
58792,0.101365392
58796,0.09397986
58800,0.105424121
58801,0.101499242
58802,0.094298045
58804,0.086517576
58808,0.123640768
58810,0.095610874
58811,0.094185987
58812,0.113356015
58813,0.095812272
58822,0.093705764
58823,0.092642816
58826,0.134900153
58827,0.102541514
58830,0.060996979
58834,0.127970161
58836,0.092807565
58837,0.079854851
58838,0.161991685
58839,0.10169961
58843,0.101289891
58847,0.087356739
58853,0.128480023
58858,0.085962983
58863,0.085466549
58872,0.090911628
58873,0.101251301
58876,0.083062698
58884,0.126491107
58887,0.113674604
58889,0.127975855
58896,0.106331302
58900,0.089080049
58904,0.096352083
58912,0.09363617
58920,0.092775602
58921,0.165931671
58924,0.08927438
58928,0.110792792
58941,0.11427419
58942,0.092988249
58949,0.129127235
58953,0.087196847
58954,0.118552651
58955,0.115405539
58956,0.160151166
58958,0.119947207
58960,0.102549265
58966,0.084014279
58978,0.123850386
58981,0.086358531
58983,0.111898085
58984,0.08567984
58985,0.097863522
58990,0.117490682
58991,0.093042323
58993,0.092666407
58995,0.11273608
58998,0.09906131
59000,0.115419793
59005,0.11169577
59008,0.08824715
59012,0.13987918
59013,0.091453971
59023,0.088532955
59025,0.13182339
59033,0.144736499
59040,0.105851414
59042,0.086999206
59043,0.101752222
59051,0.072413321
59056,0.108471073
59059,0.129069284
59060,0.090046742
59063,0.098745774
59067,0.11274522
59068,0.090755477
59074,0.11961631
59082,0.114727031
59095,0.104505728
59096,0.134187237
59106,0.07701449
59107,0.085813616
59110,0.12332169
59112,0.104065946
59116,0.100143149
59119,0.092468648
59128,0.091558074
59133,0.13731118
59140,0.086123319
59151,0.118997639
59153,0.092325886
59157,0.102515949
59159,0.142411232
59160,0.107242391
59162,0.153379744
59167,0.089712906
58565,0.084516767
58577,0.120835418
58606,0.161774081
58609,0.082186725
58621,0.130326541
58657,0.125129103
58659,0.257705128
58691,0.111095541
58781,0.13731217
58938,0.121193321
58996,0.095619265
59057,0.227420863
59099,0.126153727
59180,0.104385444
59181,0.13252247
59183,0.084765045
59191,0.070574146
59193,0.092040885
59211,0.092829136
59218,0.09659861
59222,0.092041799
59223,0.100236209
59228,0.066634827
59235,0.079059788
59236,0.174466415
59245,0.146874258
59247,0.118485408
59249,0.117870913
59256,0.107298333
59265,0.065896536
59269,0.086943058
59274,0.105095948
59275,0.197030049
59282,0.099712499
59289,0.089436691
59299,0.131005926
59313,0.144475106
59314,0.096244355
59324,0.131426426
59330,0.122171084
59331,0.068221713
59334,0.126650673
59343,0.113725216
59344,0.103900338
59347,0.068808419
59353,0.120836752
59354,0.114097443
59356,0.102248114
59362,0.119136256
59372,0.053913576
59373,0.077354042
59375,0.158114261
59376,0.093032643
59388,0.088209608
59391,0.120045312
59392,0.111908943
59393,0.073940646
59397,0.108677831
59402,0.090328744
59405,0.064642246
59410,0.102490776
59412,0.135196538
59413,0.08688147
59421,0.045667628
59422,0.104316943
59427,0.111150537
59431,0.131881278
59442,0.078809523
59451,0.086053305
59465,0.084027959
59468,0.103261046
59471,0.086303329
59472,0.084323023
59473,0.117030574
59479,0.078752303
59486,0.137871122
59487,0.080309122
59494,0.099746311
59496,0.084168782
59499,0.071991174
59501,0.13425766
59510,0.137527265
59511,0.114350955
59512,0.236472885
59514,0.089121796
59521,0.089876225
59523,0.12298937
59527,0.081555362
59528,0.090988531
59534,0.094814634
59537,0.08722056
59538,0.095621113
59544,0.084466841
59548,0.09244761
59553,0.156957858
59556,0.092481014
59560,0.092303648
59573,0.108433483
59574,0.110280514
59577,0.194085827
59582,0.070369871
59585,0.149783507
59586,0.144278784
59591,0.198528351
59592,0.077470675
59595,0.094797952
59599,0.064682947
59601,0.102547426
59606,0.083360545
59610,0.079166646
59612,0.10744349
59613,0.105760364
59621,0.121664111
59624,0.061693888
59627,0.091587172
59628,0.09419939
59629,0.096052592
59630,0.069347742
59631,0.07761261
59633,0.05146197
59640,0.113486511
59642,0.091787288
59644,0.097762888
59645,0.092273315
59649,0.070756936
59653,0.082642238
59660,0.092331191
59662,0.057212362
59673,0.088169083
59679,0.099121119
59680,0.108187258
59684,0.081921018
59685,0.078685489
59687,0.096830521
59688,0.117638029
59691,0.140355663
59692,0.08196891
59694,0.072075724
59696,0.104981231
59697,0.14421495
59701,0.107418143
59706,0.104259803
59708,0.093992227
59716,0.090979138
59720,0.128042191
59723,0.09327224
59727,0.062172751
59729,0.223987134
59731,0.108367607
59733,0.104594378
59734,0.095083276
59736,0.13160919
59745,0.083703923
59746,0.189987236
59757,0.095592693
59759,0.126747384
59765,0.092763976
59766,0.109490483
59777,0.094154094
59793,0.125129185
59798,0.141926033
59799,0.121140129
59804,0.093167796
59808,0.091082996
59812,0.06559677
59816,0.095784788
59819,0.070117017
59822,0.082557438
59823,0.108433319
59198,0.096725443
59267,0.109451249
59300,0.1042262
59312,0.109335406
59370,0.07991011
59381,0.171314315
59416,0.081017453
59559,0.08377036
59643,0.084701646
59792,0.10554512
59800,0.089095892
59834,0.071999236
59838,0.158857354
59839,0.093409199
59844,0.093095624
59852,0.093768999
59856,0.064875127
59858,0.095676219
59859,0.11785152
59870,0.093220979
59873,0.122798626
59877,0.086004002
59880,0.094337457
59881,0.126756456
59882,0.111333624
59883,0.114033214
59885,0.180959855
59888,0.112733882
59895,0.106079143
59908,0.132474901
59911,0.051593913
59918,0.092460567
59922,0.086121816
59923,0.127411077
59928,0.083265246
59929,0.098477479
59930,0.111876266
59938,0.119964358
59939,0.080493194
59943,0.103856135
59949,0.075044103
59958,0.075031938
59959,0.131459824
59965,0.075888237
59967,0.085762107
59978,0.092341777
59980,0.108466263
59982,0.098429718
59983,0.113191586
59985,0.082840523
59988,0.144195012
59991,0.087621407
59996,0.075807963
59998,0.110998777
60006,0.09405033
60012,0.092386025
60019,0.09772015
60029,0.078124645
60043,0.077734249
60047,0.09219326
60049,0.091976992
60050,0.086254447
60052,0.06517056
60056,0.163257765
60057,0.083774939
60064,0.081122884
60066,0.088945659
60070,0.109886243
60074,0.084874249
60075,0.088843059
60079,0.093067775
60080,0.125218001
60086,0.089535965
60091,0.149202383
60093,0.123725354
60099,0.074256107
60102,0.0899325
60106,0.086248847
60107,0.102213934
60108,0.092907105
60110,0.118702145
60111,0.074395093
60112,0.091050372
60114,0.093391795
60118,0.078957962
60121,0.101118475
60122,0.073303466
60140,0.075358844
60141,0.077065229
60143,0.119424958
60153,0.091377917
60155,0.09304901
60158,0.113004785
60159,0.108115608
60161,0.098838296
60166,0.092107957
60171,0.088224337
60175,0.11489532
60177,0.083353264
60178,0.110841327
60179,0.093610558
60183,0.132324272
60190,0.092985338
60191,0.08360291
60192,0.093329763
60194,0.086595534
60201,0.069958837
60205,0.094916811
60206,0.097167079
60207,0.106599118
60213,0.100431572
60214,0.092101397
60217,0.084318971
60221,0.126358165
60226,0.196750573
60228,0.100953519
60233,0.091638574
60237,0.120201376
60247,0.095119352
60253,0.090086444
60255,0.09515072
60256,0.089098676
60261,0.072969475
60267,0.087576378
60268,0.158062357
60271,0.085098313
60272,0.085659133
60275,0.092057992
60276,0.135373512
60277,0.068703501
60284,0.07262998
60291,0.103497868
60297,0.085945787
60299,0.086648705
60303,0.100786046
60304,0.099650993
60307,0.092480735
60309,0.120433995
60323,0.177314685
60325,0.088154651
60326,0.118571116
60332,0.095956691
60349,0.10949155
60352,0.124388221
60357,0.084096072
60361,0.092219158
60362,0.092714918
60367,0.10566715
60368,0.11221905
60369,0.116973239
60374,0.091342539
60384,0.092390415
60385,0.098797826
60389,0.093770627
60391,0.092522691
60394,0.116774669
60395,0.090808171
60399,0.095345239
60406,0.077667693
60407,0.143721195
60408,0.090215688
60412,0.115084191
60417,0.081441659
60420,0.124732998
60422,0.06423592
60423,0.093877358
60427,0.08140929
60438,0.079862789
60441,0.084332487
60446,0.074104328
60451,0.134207499
60453,0.088158332
60455,0.092620869
59909,0.098099943
59937,0.097284173
59981,0.105635453
59994,0.109367637
60005,0.103211983
60113,0.112988458
60174,0.159216045
60181,0.113232196
60193,0.096629977
60204,0.115926543
60281,0.080208253
60282,0.155542067
60400,0.113224025
60403,0.188631847
60424,0.109814603
60442,0.087518078
60450,0.120672723
60461,0.088103693
60464,0.103091457
60465,0.11423609
60473,0.125915255
60477,0.091906513
60482,0.11156795
60487,0.134830587
60496,0.091617412
60498,0.081539397
60513,0.097339471
60516,0.10840729
60519,0.158397987
60522,0.085426122
60524,0.086915298
60525,0.093152856
60528,0.080491112
60529,0.096419234
60535,0.105138481
60539,0.092235094
60544,0.084138991
60547,0.092484392
60552,0.115852903
60553,0.10044465
60554,0.111948912
60560,0.084049089
60561,0.110280719
60564,0.073012439
60566,0.093129371
60568,0.10529009
60573,0.079262045
60575,0.126548647
60576,0.080033386
60580,0.10403742
60581,0.097942107
60587,0.092074747
60588,0.097629945
60597,0.094411977
60603,0.067723417
60607,0.102425615
60611,0.150195788
60615,0.089813867
60616,0.094553497
60623,0.111181164
60625,0.089490846
60626,0.098531226
60627,0.099300895
60636,0.092993795
60640,0.09986176
60641,0.102032768
60649,0.108827235
60651,0.093457719
60652,0.099256933
60653,0.115451672
60654,0.067119816
60658,0.129822904
60673,0.094590642
60676,0.119989098
60677,0.092935852
60679,0.097941922
60680,0.068203186
60684,0.058405584
60690,0.112569612
60691,0.142227982
60692,0.099418459
60694,0.111035183
60696,0.140263124
60698,0.106840987
60699,0.08246908
60703,0.124565601
60704,0.090711586
60709,0.125445954
60710,0.086968468
60712,0.102512934
60715,0.067249787
60722,0.109491381
60725,0.112919966
60727,0.09315998
60735,0.076379979
60738,0.09929331
60742,0.116107218
60744,0.0824431
60749,0.113682581
60752,0.159366567
60758,0.092423413
60763,0.09523201
60766,0.154123874
60776,0.0901349
60777,0.154917324
60781,0.090390354
60782,0.098835048
60788,0.152049122
60797,0.096682406
60802,0.09311942
60803,0.098067816
60804,0.112804558
60809,0.106235074
60810,0.122573754
60820,0.097831428
60821,0.079609265
60828,0.106447467
60830,0.094564822
60832,0.097714804
60839,0.093087311
60840,0.098144812
60846,0.125564627
60849,0.091404125
60855,0.114214917
60857,0.092437125
60858,0.107644784
60860,0.096908534
60864,0.086371454
60868,0.109582761
60869,0.093640372
60873,0.108823598
60874,0.084627439
60879,0.149014344
60885,0.129962401
60889,0.100273476
60892,0.159176239
60895,0.078358674
60896,0.091842911
60897,0.13678019
60898,0.088373349
60900,0.097644187
60903,0.107046678
60910,0.064404859
60913,0.088986428
60914,0.139197197
60925,0.091940622
60928,0.090389898
60931,0.081133515
60933,0.113419058
60934,0.074702957
60936,0.096941582
60939,0.10705972
60941,0.127479099
60953,0.093077442
60956,0.086742733
60975,0.113234785
60977,0.102784239
60983,0.103693771
60991,0.106472317
60995,0.128569912
60998,0.123190479
61000,0.100572295
61007,0.09682188
61013,0.120298063
61019,0.085303875
61027,0.197299213
61030,0.12369651
61033,0.118882694
61038,0.086137022
61041,0.090753616
61043,0.092387438
61055,0.064307018
61056,0.105011667
61057,0.099884512
61060,0.082643247
61065,0.095585836
61066,0.109012352
61067,0.114049644
61070,0.121660265
61073,0.117788426
61074,0.094889306
61075,0.08400494
61076,0.071728696
61080,0.099877477
60591,0.123545977
60604,0.097114405
60711,0.124751475
60736,0.124608005
60866,0.143012678
60883,0.08310928
60917,0.14004833
60920,0.12936431
61053,0.112220934
61090,0.096678196
61101,0.131370465
61110,0.089523862
61114,0.138481855
61123,0.070258274
61126,0.096753538
61133,0.081286187
61142,0.093344153
61144,0.070707627
61145,0.119126255
61147,0.097214111
61154,0.086402524
61161,0.145356722
61163,0.080169229
61174,0.141948146
61175,0.082436638
61176,0.11786272
61182,0.076603515
61184,0.089986926
61185,0.172663903
61188,0.078345082
61193,0.069549342
61194,0.094028908
61198,0.11253941
61201,0.147795085
61206,0.07937974
61207,0.18091892
61213,0.090509743
61217,0.10005472
61220,0.109551458
61230,0.136904407
61240,0.146821074
61241,0.087396631
61242,0.093554681
61245,0.113825816
61254,0.119655633
61257,0.086403347
61258,0.093256362
61262,0.091856597
61275,0.130821327
61279,0.075786863
61286,0.080950852
61287,0.130788438
61289,0.087452949
61297,0.082648207
61303,0.108474592
61304,0.066114828
61308,0.087162519
61309,0.098190363
61310,0.082618574
61312,0.109950412
61316,0.078304027
61318,0.081012805
61326,0.085165921
61328,0.123461998
61329,0.109546771
61330,0.088651774
61335,0.087124524
61348,0.086688681
61354,0.185338904
61359,0.082561092
61364,0.121433907
61367,0.077328509
61370,0.075200794
61371,0.09905807
61374,0.115178053
61375,0.095202057
61376,0.137980095
61378,0.070758239
61384,0.095655128
61385,0.096127141
61387,0.078743865
61389,0.092470645
61390,0.101340489
61391,0.093121584
61395,0.09143457
61403,0.099836252
61404,0.0827181
61406,0.115579406
61410,0.109163471
61411,0.092292143
61413,0.088683606
61414,0.091363096
61417,0.101736664
61422,0.090034837
61429,0.096923335
61430,0.196103741
61435,0.134229906
61437,0.086872169
61440,0.129114736
61446,0.110881172
61451,0.077696441
61452,0.119164669
61467,0.085781521
