"","Pesticide","AET_mean"
"51802",5.50520154772776,2.09120621202552
"51810",2.8668778143375,3.02586763616453
"51821",6.95136909386879,2.77180613021297
"51829",4.0484418035504,3.01041354414479
"51832",4.0484418035504,3.03700532776128
"51833",4.0484418035504,2.98373230833014
"51836",5.98977763964001,2.88161219342925
"51838",0,2.97178373099389
"51843",4.0484418035504,3.0286535416672
"51851",6.95136909386879,2.52521068388463
"51861",5.50520154772776,2.14144044082917
"51869",4.21937492462626,2.91435417742691
"51874",3.59228781595213,2.90557424499842
"51876",4.31363525361033,2.76328534468544
"51883",4.85455500642305,2.9800439731275
"51895",2.79028516403324,2.97024030444733
"51900",4.0484418035504,3.04470887810562
"51902",5.98977763964001,2.87064423089371
"51905",6.95136909386879,2.04113409953279
"51906",6.95136909386879,2.5389415936591
"51910",3.72320931040511,2.71696175001155
"51915",6.95136909386879,2.6012902464729
"51337",0,2.95882259917014
"51353",5.98977763964001,2.99737077996867
"51381",2.94694327069783,2.81603997183151
"51390",5.98977763964001,2.90226358934706
"51410",5.44066196744929,3.01089785085235
"51418",5.98977763964001,2.75915277004533
"51463",0,2.99225756532062
"51484",3.20709554041922,2.94817564362235
"51511",2.94694327069783,2.96598939552233
"51526",5.98977763964001,2.9758474118104
"51596",5.98977763964001,2.9516771484284
"51610",4.28046454662692,2.50593690833495
"51619",2.56348108539441,2.86743065671101
"51644",3.1078880251828,2.91844225657327
"51670",2.94694327069783,2.8889997261748
"51686",0,2.93409396750333
"51687",5.98977763964001,2.93107629695068
"51711",5.98977763964001,2.93070348462497
"51721",5.98977763964001,2.87297093804285
"51731",5.32023770690539,2.95378700823858
"51741",5.98977763964001,2.96492153633083
"51753",5.98977763964001,2.91450213756247
"51764",5.98977763964001,2.9288437434748
"51775",5.98977763964001,2.99687895344753
"51805",2.94694327069783,2.69610144623611
"51827",5.98977763964001,2.95657620978156
"51850",2.94694327069783,2.66268664233812
"51873",5.98977763964001,2.93341346502757
"51907",5.98977763964001,2.97131451282077
"51924",4.21937492462626,2.88130312211313
"51927",0,2.88406168555656
"51930",5.50520154772776,2.74269006991635
"51931",6.95136909386879,2.6361026491546
"51932",4.31363525361033,2.75943175091817
"51934",4.06785166051235,2.86375644234462
"51937",5.98977763964001,2.90464149538052
"51946",4.0484418035504,3.03388547463229
"51948",1.85125834871908,2.87015298888132
"51951",5.98977763964001,2.86642448529176
"51952",6.95136909386879,2.35832583522532
"51959",6.95136909386879,2.85373441595039
"51963",6.95136909386879,2.92341056743963
"51969",6.95136909386879,1.26048310199582
"51971",6.95136909386879,2.93015884622815
"51984",5.50520154772776,2.46171999800566
"51997",2.72916478969277,2.60566732021164
"52010",4.0484418035504,2.98188599208315
"52014",4.0484418035504,3.02222701685599
"52020",3.59228781595213,2.77744840019874
"52030",6.95136909386879,2.88277518171251
"52031",6.95136909386879,2.89758291354343
"52033",6.95136909386879,2.8709053036456
"52035",4.4215710245264,2.94703673268853
"52039",6.95136909386879,1.24546860171503
"52062",6.95136909386879,2.41215042640915
"52068",6.95136909386879,2.92219545459216
"52072",5.98977763964001,2.94506099369666
"52077",5.15992795289598,2.95046337789885
"52083",4.0484418035504,2.9688844241493
"52093",5.50520154772776,2.73795896978903
"52100",4.21937492462626,2.92537656036073
"52102",6.95136909386879,2.89791822491419
"52106",1.7481880270062,2.78212055146441
"52110",1.85125834871908,2.86971353602288
"52111",6.95136909386879,2.68290220634553
"52118",6.95136909386879,2.89600922070388
"52128",4.28046454662692,2.50769929326039
"52133",4.21937492462626,2.87987889482926
"52134",4.0484418035504,3.00549459422548
"52140",6.95136909386879,2.84821295048018
"52142",5.50520154772776,2.64766816752818
"52148",0.477121254719662,2.94285513463579
"52149",2.39269695325967,2.20483836540543
"52152",4.0484418035504,3.01885646723747
"52156",5.19781516944518,2.86723417117067
"52161",5.6784582838221,3.02588224944981
"52167",0,2.9366019974304
"52178",0,2.95546153214648
"52183",5.78923793550226,2.77349040831681
"52195",5.98977763964001,2.9447029361452
"52197",2.07918124604762,2.59085576139521
"52198",4.0484418035504,3.01607613454639
"52201",1.7481880270062,2.88531914300097
"52206",6.95136909386879,2.76472083897339
"52207",6.95136909386879,1.65435992391536
"52209",2.26245108973043,2.26148944738306
"52228",5.98977763964001,2.93515174598988
"52237",0,2.99295963088036
"52241",4.86585578464168,2.95058794910882
"52247",6.95136909386879,2.47850207830797
"52251",3.72320931040511,2.37492283155026
"52254",4.4215710245264,2.92103894747662
"52256",1.85125834871908,2.99233519017891
"52264",4.21937492462626,2.85267782387343
"52278",2.79028516403324,2.83368012478318
"52280",6.95136909386879,2.4657014437989
"52286",4.0484418035504,2.98284173138627
"52287",5.98977763964001,2.9148498028484
"52294",2.94694327069783,2.90489578783719
"52295",4.0484418035504,2.9222959422004
"52296",0,2.91025903636545
"52303",2.44870631990508,2.84086750403719
"52304",4.50851625226694,2.10607751936235
"52307",3.72320931040511,2.56470480360375
"52308",2.46982201597816,2.3784357561486
"52310",0,2.85460602509059
"52316",5.00241662707248,2.88282766309691
"52318",4.06785166051235,2.82590886247291
"52330",4.0484418035504,3.05991036160231
"52349",0,2.95391015083089
"52363",1.85125834871908,2.96021020879036
"52367",0,2.92514473477524
"52372",5.98977763964001,2.59281759735327
"52385",6.95136909386879,1.48272899876835
"52392",6.95136909386879,2.66287583045472
"52401",4.4215710245264,2.97713135293907
"52404",4.0484418035504,3.01669184125458
"52422",6.95136909386879,2.91698317696343
"52429",2.20951501454263,2.88277856781068
"52431",5.6784582838221,2.95404714788368
"52435",4.4215710245264,2.94970649173352
"52443",6.95136909386879,2.82653562945387
"52445",6.95136909386879,2.64669539866243
"52450",4.50851625226694,1.42241590274715
"52451",0,2.92945389901148
"52458",3.63648789635337,2.61170434612642
"52474",4.0484418035504,2.98223622523145
"52476",3.59228781595213,2.92277178322476
"52484",5.98977763964001,2.88349582287689
"52492",5.07753141635459,3.00035917843451
"52498",2.44870631990508,2.8992014639872
"52504",6.95136909386879,2.86301289332827
"52507",5.78923793550226,2.93708782645625
"51923",2.94694327069783,2.97297748923787
"51939",5.98977763964001,2.71230889767197
"51941",5.98977763964001,2.53215887041243
"51986",5.98977763964001,2.91916996220829
"52018",5.98977763964001,2.73574856180359
"52028",0,3.00019125426469
"52052",3.16790781000148,3.06805769329852
"52064",4.0484418035504,3.0315034407347
"52075",0,2.92112730359269
"52082",5.98977763964001,2.91331073025551
"52115",4.0484418035504,2.91196885310662
"52130",5.44066196744929,3.03861543157096
"52137",0,2.90943185092255
"52141",2.94694327069783,2.91288285467191
"52145",5.98977763964001,2.94876943326719
"52146",5.98977763964001,2.89801141188189
"52166",5.98977763964001,2.89368747160213
"52203",5.98977763964001,2.93427294913055
"52219",5.98977763964001,2.9402021290502
"52229",5.98977763964001,2.96841762154798
"52255",5.98977763964001,2.75033847139741
"52262",0,2.96800643836487
"52273",5.98977763964001,2.90554532771304
"52282",2.56348108539441,2.79682616152889
"52285",5.98977763964001,2.92440544455284
"52292",5.50520154772776,2.830495106765
"52297",5.78923793550226,2.69618731093626
"52315",5.98977763964001,2.92582604135129
"52319",2.94694327069783,2.83023340819949
"52329",0,3.0825759493338
"52336",2.56348108539441,2.59442543826231
"52338",5.98977763964001,2.98072551223799
"52341",5.98977763964001,3.02185844389151
"52354",5.98977763964001,2.96566777461789
"52418",5.98977763964001,3.00001034021137
"52424",5.98977763964001,2.69130256338348
"52425",3.30770992340481,3.01974911364363
"52433",5.98977763964001,2.95715672969527
"52434",5.98977763964001,2.96085992335701
"52440",6.95136909386879,2.20885228028569
"52442",5.98977763964001,2.92669300695282
"52470",5.98977763964001,2.88350145702148
"52478",5.98977763964001,2.9167358664394
"52505",5.6784582838221,2.99230361563788
"52508",5.98977763964001,2.92647719326658
"52514",5.98977763964001,2.94426376593241
"52533",0,2.93663340588924
"52541",5.50520154772776,2.80507384611286
"52543",4.21937492462626,2.8345039634961
"52544",3.65791593682995,2.87809929094302
"52548",3.72320931040511,2.44836119797644
"52553",4.07044424997295,3.051168607259
"52554",5.98977763964001,2.86111462042898
"52564",6.95136909386879,2.84177273856751
"52565",3.59228781595213,2.89835619316524
"52578",6.95136909386879,2.77705983543194
"52582",5.00241662707248,2.22260810063439
"52586",4.4215710245264,2.68586697733955
"52592",6.95136909386879,2.46127336762379
"52611",3.72320931040511,1.52077976136151
"52618",6.95136909386879,2.87780825931524
"52622",2.07918124604762,2.55429442364878
"52623",6.95136909386879,2.91759302483118
"52628",2.94694327069783,2.90187491399486
"52631",2.46982201597816,2.49850746803085
"52652",5.78923793550226,2.70266128636458
"52655",2.44870631990508,2.82569072833055
"52658",6.95136909386879,2.86625568383069
"52659",0,2.91149052901838
"52662",0,2.8119059941343
"52664",6.95136909386879,1.37189210717595
"52669",2.46982201597816,2.73167268847457
"52670",2.46982201597816,2.78615119997812
"52679",5.50520154772776,2.79099684100977
"52684",0,2.85335230972012
"52688",1.17609125905568,2.90832222369913
"52696",4.85455500642305,3.01747680308434
"52720",6.95136909386879,2.63307450214705
"52729",6.95136909386879,2.52649696977815
"52730",4.28046454662692,2.57414155074091
"52736",5.78923793550226,2.7991948574794
"52743",4.48482636908444,2.98399121342955
"52744",5.6784582838221,2.97628172955985
"52748",3.45255306322893,2.66935285995504
"52754",6.95136909386879,2.58596067262821
"52761",6.95136909386879,2.47229489244573
"52762",4.4215710245264,3.0081627677504
"52765",4.4215710245264,2.42710629470364
"52783",2.44870631990508,2.76342353648063
"52784",4.21937492462626,2.95089343193253
"52785",6.95136909386879,2.88657632672522
"52787",4.86585578464168,2.96362904032112
"52790",2.72916478969277,2.88847702802929
"52794",4.06785166051235,2.82837022424737
"52798",4.4215710245264,2.92473451497101
"52804",4.4215710245264,2.95717384801623
"52805",4.0484418035504,3.0261963186623
"52814",6.95136909386879,2.8616837299191
"52820",0,2.91361992764372
"52821",4.21937492462626,2.92252311317228
"52824",1.17609125905568,2.96044954134684
"52829",3.72320931040511,2.48713837547719
"52830",0,2.83383554267597
"52831",4.06785166051235,2.82549952953187
"52832",3.45255306322893,2.5866207889481
"52841",6.95136909386879,2.4089966552438
"52846",5.15992795289598,2.97943816486995
"52847",4.0484418035504,3.00104312113993
"52856",2.44870631990508,2.81792720951172
"52862",2.68484536164441,2.81692354232649
"52880",0,2.96217759666584
"52887",4.4215710245264,2.94864724880614
"52894",2.20951501454263,2.95277659216824
"52895",4.21937492462626,2.94755187283288
"52896",4.06785166051235,2.8268014910259
"52897",3.01367969729119,2.84422007032702
"52899",4.0484418035504,3.00047367413306
"52903",0,2.91148260528487
"52908",6.95136909386879,2.56422912699028
"52926",5.50520154772776,2.84611979267155
"52935",5.50520154772776,2.8780445234166
"52936",5.98977763964001,2.98043220290687
"52944",0,2.99426476681955
"52948",2.44870631990508,2.67574561781802
"52950",4.06785166051235,2.78173187322953
"52966",0,2.91780548849979
"52974",4.28046454662692,2.76376214339068
"52975",4.06785166051235,2.79045062826928
"52977",5.98977763964001,2.89453033458706
"52981",2.8668778143375,3.01669267040576
"52985",5.98977763964001,2.99201934155325
"52989",3.59228781595213,2.9476656174807
"52993",2.44870631990508,2.89533867064795
"52996",2.8668778143375,3.06736979893653
"52999",2.46982201597816,2.82659921986193
"53012",4.21937492462626,2.91570754929971
"53024",6.95136909386879,2.91082760737442
"53031",4.0484418035504,3.02898576578581
"53032",0,2.95952121460859
"53033",4.28046454662692,2.88376786683701
"53039",6.95136909386879,2.40332482771975
"53046",5.07753141635459,2.97234612441783
"53051",2.8668778143375,3.08098919206804
"53055",5.98977763964001,2.91018115726666
"53056",6.95136909386879,2.76415833454808
"53057",6.95136909386879,2.85869828799512
"53063",6.95136909386879,2.40403404673906
"53066",4.21937492462626,2.84471934450503
"53084",5.50520154772776,2.63798680598224
"53085",5.50520154772776,2.89565599613336
"53086",0,2.87416590121436
"53093",5.50520154772776,2.63674752141886
"53098",5.78923793550226,2.99529037958158
"53107",4.0484418035504,3.01688251646405
"53109",5.6784582838221,2.99755799603062
"53110",2.72916478969277,2.79033543834662
"53112",2.30535136944662,2.40495582955638
"52525",5.98977763964001,2.93123684104733
"52528",3.20709554041922,2.97351819115645
"52545",5.6784582838221,2.99234571450108
"52574",5.6784582838221,2.99652991332138
"52593",0,3.09234044151986
"52599",5.98977763964001,2.92914664600653
"52601",5.98977763964001,2.96734736287188
"52639",4.0484418035504,3.03284531644705
"52644",1.85125834871908,2.92975637643169
"52678",2.94694327069783,3.02955527755669
"52693",5.98977763964001,2.93116566370191
"52722",5.98977763964001,2.9510453694164
"52727",2.26007138798507,2.99484589595485
"52747",2.94694327069783,2.85309315549518
"52779",5.98977763964001,2.913667234342
"52795",2.94694327069783,2.80709792057448
"52797",5.98977763964001,2.93129589421058
"52810",6.95136909386879,2.42767154651433
"52842",5.98977763964001,2.99725893185596
"52845",5.98977763964001,2.89676399342892
"52848",5.98977763964001,2.99111131434521
"52858",3.72320931040511,2.27251155312678
"52869",5.98977763964001,2.87352646017186
"52881",0,2.99814512279429
"52884",2.56348108539441,2.79661149737649
"52905",5.98977763964001,2.92957856345985
"52927",4.21937492462626,2.91926803907476
"52957",5.98977763964001,2.75854243729446
"53010",2.94694327069783,2.71690222166016
"53023",5.98977763964001,2.79235416245211
"53060",5.98977763964001,2.95757023350448
"53070",5.07753141635459,2.98609161750584
"53075",5.98977763964001,2.91447853031226
"53076",5.6784582838221,2.9743608926867
"53092",5.98977763964001,2.94041419598917
"53114",1.85125834871908,2.96797814655065
"53128",1.85125834871908,2.91047829437411
"53134",2.56348108539441,2.39887480314994
"53146",5.00241662707248,2.94347979421132
"53150",4.28046454662692,2.61464616428188
"53155",0,2.98130748917234
"53158",1.85125834871908,3.0051102601187
"53170",2.96425963019685,2.85822916948135
"53172",3.72320931040511,1.56834143595896
"53175",4.0484418035504,3.01407279318784
"53176",3.59228781595213,2.89828268455687
"53187",0,2.96765103316224
"53188",4.0484418035504,2.96541030631383
"53195",6.95136909386879,2.92611879747494
"53196",6.95136909386879,2.15939350658038
"53206",6.95136909386879,2.32675025255948
"53210",6.95136909386879,2.88462006850017
"53215",3.59228781595213,2.97533696607054
"53227",0,2.98883135826825
"53229",2.44870631990508,2.74229017033647
"53235",6.95136909386879,2.44309993334719
"53236",1.85125834871908,2.94462805893222
"53238",5.50520154772776,2.85345918849044
"53240",2.29446622616159,2.96957121163634
"53247",1.7481880270062,2.74828957210653
"53253",6.95136909386879,1.47909864563353
"53254",6.95136909386879,2.78214830083294
"53258",4.0484418035504,3.04694242700068
"53261",1.7481880270062,2.82056306451127
"53265",4.4215710245264,2.96446868837313
"53269",3.72320931040511,2.72372680149733
"53276",4.86585578464168,3.03172096705966
"53278",5.50520154772776,2.86701652979652
"53280",6.95136909386879,2.60716130921389
"53281",2.94694327069783,2.84491889351161
"53293",2.8668778143375,3.00437128081085
"53297",2.44870631990508,2.85571380474277
"53298",4.0484418035504,2.98243815443253
"53307",5.98977763964001,2.85511876952365
"53316",6.95136909386879,2.55062139955831
"53320",2.72916478969277,2.81612288297335
"53321",4.28046454662692,2.59886212794115
"53324",4.4215710245264,2.65591840715127
"53325",3.01367969729119,2.8610968237387
"53327",5.98977763964001,2.74977541205863
"53342",3.65791593682995,2.95281693869236
"53344",6.95136909386879,2.10161002623136
"53355",5.19781516944518,2.84189924652388
"53374",2.72916478969277,2.82066465066226
"53376",2.8668778143375,3.05202941713665
"53378",2.72916478969277,2.8292712186981
"53384",6.95136909386879,2.89080844253424
"53388",3.63648789635337,2.80224621032683
"53389",6.95136909386879,2.35453145515172
"53398",4.4215710245264,2.90584404699714
"53400",2.20951501454263,2.7786249244444
"53403",3.59228781595213,2.86841000332466
"53407",5.19781516944518,2.69197035699264
"53411",6.95136909386879,2.7613975274107
"53418",2.8668778143375,3.00605580053617
"53426",4.0484418035504,3.04219097785506
"53443",3.72320931040511,2.1476119224041
"53444",1.17609125905568,2.98239777611177
"53446",4.50851625226694,2.32124571947856
"53457",3.59228781595213,2.92576010567761
"53458",6.95136909386879,2.46390187238122
"53461",5.32023770690539,2.93023018870964
"53471",2.79028516403324,2.96062081686319
"53472",2.56348108539441,2.82539713598599
"53485",4.21937492462626,2.93384567751226
"53486",1.7481880270062,2.86239052078642
"53497",5.07753141635459,3.0213599631176
"53499",2.44870631990508,2.92250302805091
"53511",6.95136909386879,2.69882004349009
"53519",4.948994569896,3.00584415774843
"53520",5.50520154772776,2.72049154450323
"53522",2.8668778143375,3.0008496615268
"53527",2.72916478969277,2.88306459686917
"53546",5.98977763964001,2.87209554498187
"53547",4.21937492462626,2.58356984193241
"53549",4.06785166051235,2.82960813187419
"53551",5.78923793550226,2.90442410216635
"53557",6.95136909386879,1.49806428533254
"53565",2.72916478969277,2.8997011075434
"53566",6.95136909386879,2.92099553783806
"53569",4.28046454662692,2.69822745012132
"53577",2.8668778143375,2.98639713502502
"53580",4.948994569896,3.04625586771485
"53581",6.95136909386879,2.50653724409023
"53584",1.7481880270062,2.65876070895777
"53586",3.72320931040511,2.37079826968752
"53591",0,2.93026509674023
"53594",0,2.94933481592327
"53595",1.85125834871908,2.98802648501355
"53607",5.98977763964001,2.86704637420906
"53614",6.95136909386879,2.70901491180849
"53621",4.4215710245264,2.94893810769901
"53624",1.85125834871908,3.00640363927633
"53629",2.59439255037543,2.71537401594196
"53630",4.0484418035504,3.0143021433537
"53637",2.72916478969277,2.84098681981215
"53638",4.0484418035504,3.02192235233588
"53645",2.96425963019685,2.86637350005713
"53647",4.948994569896,2.99840984949016
"53665",3.59228781595213,2.91576561375854
"53676",0,2.95514921478373
"53690",4.0484418035504,3.00121673148229
"53691",4.4215710245264,2.95752890084552
"53692",5.50520154772776,3.00026359879822
"53699",4.0484418035504,2.79512658710362
"53707",2.20951501454263,2.85847990655925
"53711",6.95136909386879,2.89257820843149
"53157",5.98977763964001,2.88455937279137
"53164",5.98977763964001,2.77477322640504
"53168",5.98977763964001,2.9617797502534
"53181",5.98977763964001,2.92441005942768
"53185",5.98977763964001,2.94589336313712
"53208",3.30770992340481,3.04470771168591
"53222",5.6784582838221,2.96830779449554
"53234",5.00241662707248,2.90568025864656
"53248",5.98977763964001,2.91122738461258
"53249",5.98977763964001,2.94125551058828
"53267",6.95136909386879,2.35303762652286
"53326",5.98977763964001,3.00361950649161
"53331",5.98977763964001,2.9510453694164
"53337",5.98977763964001,2.76366415274381
"53347",6.95136909386879,2.46372417053853
"53364",5.98977763964001,2.95607119287422
"53365",5.98977763964001,2.9197720848702
"53391",5.98977763964001,2.94283891688
"53402",4.0484418035504,3.00892825223904
"53406",3.30770992340481,3.01314707349247
"53413",3.23172438332852,3.03681418381571
"53432",5.98977763964001,2.94258230093915
"53445",5.6784582838221,2.9930686515806
"53447",5.98977763964001,2.92932919876783
"53454",5.07753141635459,2.9973915857635
"53469",5.98977763964001,2.7405788428851
"53492",5.98977763964001,2.99973882776828
"53496",5.98977763964001,2.83959400536275
"53506",2.94694327069783,2.88014469656731
"53517",5.98977763964001,2.98406362557454
"53540",0,2.99744099546081
"53550",5.98977763964001,3.00403461596495
"53554",5.44066196744929,3.0194056249279
"53563",5.98977763964001,2.91822074219146
"53570",3.1078880251828,2.93181793829699
"53574",5.98977763964001,2.9440653327791
"53582",4.07044424997295,2.89681481139777
"53588",5.98977763964001,2.95989939886826
"53610",5.98977763964001,2.9333742886053
"53611",5.98977763964001,2.90018499636675
"53633",5.19781516944518,2.95284239352647
"53639",5.98977763964001,2.74952467334109
"53660",5.98977763964001,2.86485350529422
"53661",5.98977763964001,2.92165551526884
"53678",5.98977763964001,2.72180570988224
"53683",5.6784582838221,2.92091180710587
"53730",6.95136909386879,2.78261337339768
"53736",2.39269695325967,2.58378896030973
"53741",4.4215710245264,2.86797053410496
"53744",5.98977763964001,2.89966745398977
"53747",4.06785166051235,2.78523023417008
"53749",4.31363525361033,2.69082079926127
"53753",1.7481880270062,2.64389896204017
"53759",2.96425963019685,2.92020565597024
"53769",5.98977763964001,2.96822714429759
"53772",4.28046454662692,2.76924101613568
"53777",5.98977763964001,2.90154750907685
"53788",4.31363525361033,2.74847644529224
"53790",5.50520154772776,2.50957451932121
"53794",5.19781516944518,2.75841170102494
"53797",6.95136909386879,2.72606952710368
"53809",2.94694327069783,2.93686814956399
"53821",5.98977763964001,2.86329452951295
"53824",6.95136909386879,2.66386911965705
"53825",6.95136909386879,2.58343494473546
"53832",0,2.7983011688848
"53834",0,2.86368568292576
"53838",6.95136909386879,2.89653496556936
"53841",5.50520154772776,2.66706362564141
"53842",2.72916478969277,2.78984291851975
"53844",0,3.0013254173595
"53848",6.95136909386879,2.86204437252468
"53850",5.07753141635459,3.00259284125033
"53859",4.31363525361033,2.66948844767544
"53861",4.21937492462626,2.94879124827618
"53863",2.68484536164441,2.73610943917818
"53867",3.65791593682995,2.84945963251782
"53873",4.0484418035504,3.0498615090405
"53877",0,2.82187988680616
"53881",4.0484418035504,3.02037772709584
"53883",1.7481880270062,2.86462760621296
"53887",2.8668778143375,2.95775689417236
"53898",0,2.83077191531386
"53901",0,2.96772204465296
"53904",6.95136909386879,2.24867374151947
"53905",4.06785166051235,2.83408371694243
"53906",3.18497519069826,2.81186812272821
"53908",4.0484418035504,3.03555837797051
"53925",6.95136909386879,2.45342755535142
"53927",0,2.93648531757804
"53930",4.06785166051235,2.85307865280122
"53931",3.59228781595213,2.94405357094269
"53934",2.46982201597816,2.71337802474387
"53937",5.50520154772776,2.77035003968676
"53940",0,2.83070320686457
"53945",6.95136909386879,1.37620750183718
"53948",6.95136909386879,1.82939950619688
"53956",5.98977763964001,2.89682300731415
"53960",6.95136909386879,2.44117593837878
"53965",6.95136909386879,2.55704507780736
"53973",4.28046454662692,2.74666971538
"53976",3.72320931040511,2.70314034190521
"53979",2.8668778143375,3.01786275705819
"53986",1.7481880270062,2.65313974231393
"53992",2.44870631990508,2.90491026836138
"53996",5.50520154772776,2.75327520145714
"54003",5.50520154772776,2.719846518458
"54004",2.72916478969277,2.87765581786287
"54007",2.20951501454263,2.84484684472612
"54023",6.95136909386879,2.91025585788919
"54024",2.72916478969277,2.87006408788463
"54029",3.59228781595213,2.89442486009777
"54033",4.0484418035504,3.00275213351164
"54034",6.95136909386879,2.59303539957649
"54039",5.50520154772776,2.85136574392718
"54044",4.31363525361033,2.75850862994085
"54052",4.0484418035504,3.00887000151586
"54071",6.95136909386879,2.42716430313938
"54081",5.98977763964001,2.91431166894034
"54084",2.44870631990508,2.87196364981525
"54087",6.95136909386879,1.81331088022702
"54088",4.0484418035504,3.0048917656271
"54090",6.95136909386879,1.23249694728447
"54094",5.98977763964001,2.82028553509504
"54097",6.95136909386879,2.86902905758525
"54099",4.0484418035504,2.98576718683555
"54103",2.20951501454263,2.76460972978506
"54111",3.59228781595213,2.81046855306221
"54118",3.72320931040511,2.46810106186641
"54119",6.95136909386879,2.45771072495253
"54122",4.21937492462626,1.88579633770172
"54135",5.98977763964001,2.86938540038741
"54145",4.0484418035504,3.04545337784113
"54147",4.0484418035504,2.98656647791091
"54155",6.95136909386879,2.51315415779954
"54156",6.95136909386879,2.30004007293588
"54177",4.4215710245264,2.95854824160237
"54186",4.21937492462626,2.92706621865121
"54188",4.4215710245264,2.5052751753789
"54194",5.6784582838221,2.97190095636896
"54205",0,2.78839145646167
"54211",6.95136909386879,2.45669130673279
"54217",4.28046454662692,2.83305852918936
"54221",6.95136909386879,1.72187928377277
"54223",5.50520154772776,2.95670189630532
"54224",2.44870631990508,2.83277684268295
"54232",6.95136909386879,2.87305924604841
"54240",1.7481880270062,2.62144522064537
"54245",6.95136909386879,2.4993351719943
"54256",4.21937492462626,2.91334702503089
"54274",6.95136909386879,2.40457920448031
"54281",2.44870631990508,2.89790514445765
"54289",3.72320931040511,2.75450987353433
"54291",4.86585578464168,2.96714479796829
"53734",5.98977763964001,2.94010570074861
"53746",5.98977763964001,2.83942566911831
"53786",5.98977763964001,2.93737010499768
"53791",5.98977763964001,2.94929123928959
"53807",6.95136909386879,2.55929731383262
"53808",4.0484418035504,3.03798584435808
"53831",5.98977763964001,2.76422062384258
"53857",5.98977763964001,2.90082050137177
"53862",0,2.99793867978828
"53865",4.0484418035504,3.00280478990467
"53871",0,2.98919282219361
"53886",5.98977763964001,2.94640254895966
"53913",5.98977763964001,2.92362328689085
"53929",0,3.00204257752265
"53932",5.44066196744929,3.01426045206398
"53947",2.56348108539441,2.27130213589165
"53963",6.95136909386879,2.28281625438969
"53993",5.50520154772776,2.84260923961056
"54022",2.56348108539441,2.46249158576311
"54025",5.98977763964001,2.93378546463445
"54054",5.98977763964001,2.98037000125991
"54062",5.98977763964001,2.97396582262511
"54063",5.98977763964001,2.66154790102421
"54109",5.98977763964001,2.93803400544287
"54129",0,3.01439301596564
"54136",5.98977763964001,2.92399914470638
"54139",5.98977763964001,2.99878071443453
"54162",5.44066196744929,3.04877694915256
"54176",5.98977763964001,2.93900043991849
"54204",0,2.98800256822958
"54209",5.98977763964001,2.9900070017395
"54210",5.98977763964001,2.54944119141047
"54216",5.50520154772776,2.43370317828367
"54241",2.56348108539441,2.10631031692713
"54260",0,2.90304636149451
"54266",5.98977763964001,2.94262360568345
"54276",6.95136909386879,1.93619348062608
"54282",5.98977763964001,2.86564498914826
"54293",3.30770992340481,3.04323826983316
"54294",5.98977763964001,2.97145395117983
"54297",3.01367969729119,2.80485916966532
"54299",5.98977763964001,2.85588315053095
"54304",2.72916478969277,2.58155891054976
"54306",4.4215710245264,2.68355624829768
"54309",2.8668778143375,2.99907873287088
"54311",4.0484418035504,3.02711409474304
"54312",3.01367969729119,2.76972889616221
"54325",2.44870631990508,2.69566144866334
"54336",6.95136909386879,2.26005008173876
"54341",0,2.98424996427438
"54355",5.50520154772776,2.49865099515523
"54356",4.0484418035504,3.01359953226142
"54358",0,2.91751176124751
"54366",6.95136909386879,2.85409629185489
"54371",1.7481880270062,2.710014050167
"54373",2.44870631990508,2.82214082607634
"54378",3.72320931040511,2.06882613722389
"54380",0,2.88469761177632
"54388",6.95136909386879,2.57373474328148
"54393",6.95136909386879,2.90682227843691
"54397",4.0484418035504,3.01549323098321
"54399",0,2.96401255930587
"54400",1.7481880270062,2.64799097113381
"54401",2.44870631990508,2.69538524628123
"54412",4.0484418035504,3.02686711394041
"54421",4.21937492462626,2.08949508730681
"54427",6.95136909386879,2.58602438238698
"54428",1.17609125905568,2.953625959797
"54429",2.72916478969277,2.81768536077641
"54442",6.95136909386879,2.53494729367706
"54444",3.65791593682995,2.97389994262944
"54452",2.44870631990508,2.70181717138933
"54454",2.72916478969277,2.81790558630712
"54457",6.95136909386879,2.52942882650502
"54460",3.65791593682995,2.95967016396862
"54462",5.50520154772776,2.95279244304409
"54470",2.44870631990508,2.84205918917751
"54475",5.98977763964001,2.87420734599312
"54479",1.85125834871908,2.89847867979711
"54482",2.68484536164441,2.90496014210525
"54491",2.44870631990508,2.91852646479011
"54494",2.94694327069783,2.923250188263
"54500",3.63828953541426,2.9557879358805
"54504",2.72916478969277,2.86211480791823
"54508",3.65791593682995,2.83753583157223
"54510",0,2.84994561883333
"54517",5.98977763964001,2.65676820952336
"54526",6.95136909386879,1.42804797280098
"54528",6.95136909386879,2.63972753897123
"54530",6.95136909386879,2.63112655734039
"54532",0,2.85746532082819
"54534",2.8668778143375,2.9905106312613
"54535",3.65791593682995,2.94943938190072
"54542",5.98977763964001,2.85738634904618
"54547",3.59228781595213,2.91753832984215
"54551",2.20951501454263,2.89055241576116
"54555",5.50520154772776,2.84919082764845
"54559",6.95136909386879,2.52551912341886
"54566",0,2.95104440491474
"54568",4.4215710245264,2.91714901525441
"54575",5.98977763964001,2.88319654673599
"54580",2.72916478969277,2.81022251364427
"54581",4.0484418035504,3.0100928985332
"54582",6.95136909386879,2.81081237450084
"54591",4.0484418035504,2.92710138191595
